university_id,year,source,global_rank,overall_score,academic_reputation,employer_reputation
U01905,2024,THE_2024,1100.5,,,
U01906,2024,THE_2024,1100.5,,,
U01907,2024,THE_2024,1100.5,,,
U01908,2024,THE_2024,1100.5,,,
U01909,2024,THE_2024,1100.5,,,
U01910,2024,THE_2024,1100.5,,,
U01911,2024,THE_2024,1100.5,,,
U01912,2024,THE_2024,1100.5,,,
U01913,2024,THE_2024,1100.5,,,
U01914,2024,THE_2024,1100.5,,,
U01915,2024,THE_2024,1100.5,,,
U01916,2024,THE_2024,1100.5,,,
U01917,2024,THE_2024,1100.5,,,
U01918,2024,THE_2024,1100.5,,,
U01919,2024,THE_2024,1100.5,,,
U01920,2024,THE_2024,1100.5,,,
U01921,2024,THE_2024,1100.5,,,
U01922,2024,THE_2024,1100.5,,,
U01923,2024,THE_2024,1100.5,,,
U01924,2024,THE_2024,1100.5,,,
U01925,2024,THE_2024,1100.5,,,
U01926,2024,THE_2024,1100.5,,,
U01927,2024,THE_2024,1100.5,,,
U01928,2024,THE_2024,1100.5,,,
U01929,2024,THE_2024,1100.5,,,
U01930,2024,THE_2024,1100.5,,,
U01931,2024,THE_2024,1100.5,,,
U01932,2024,THE_2024,1100.5,,,
U01933,2024,THE_2024,1100.5,,,
U01934,2024,THE_2024,1100.5,,,
U01935,2024,THE_2024,1100.5,,,
U01936,2024,THE_2024,1100.5,,,
U01937,2024,THE_2024,1100.5,,,
U01938,2024,THE_2024,1100.5,,,
U01939,2024,THE_2024,1100.5,,,
U01940,2024,THE_2024,1100.5,,,
U01941,2024,THE_2024,1100.5,,,
U01942,2024,THE_2024,1100.5,,,
U01943,2024,THE_2024,1100.5,,,
U01944,2024,THE_2024,1100.5,,,
U01945,2024,THE_2024,1100.5,,,
U01946,2024,THE_2024,1100.5,,,
U01947,2024,THE_2024,1100.5,,,
U01948,2024,THE_2024,1100.5,,,
U01949,2024,THE_2024,1100.5,,,
U01950,2024,THE_2024,1100.5,,,
U01951,2024,THE_2024,1100.5,,,
U01952,2024,THE_2024,1100.5,,,
U01953,2024,THE_2024,1100.5,,,
U01954,2024,THE_2024,1100.5,,,
U01955,2024,THE_2024,1100.5,,,
U01956,2024,THE_2024,1100.5,,,
U01957,2024,THE_2024,1100.5,,,
U01958,2024,THE_2024,1100.5,,,
U01959,2024,THE_2024,1100.5,,,
U01960,2024,THE_2024,1100.5,,,
U01961,2024,THE_2024,1100.5,,,
U01962,2024,THE_2024,1100.5,,,
U01963,2024,THE_2024,1100.5,,,
U01964,2024,THE_2024,1100.5,,,
U01965,2024,THE_2024,1100.5,,,
U01966,2024,THE_2024,1100.5,,,
U01967,2024,THE_2024,1100.5,,,
U01968,2024,THE_2024,1100.5,,,
U01969,2024,THE_2024,1100.5,,,
U01970,2024,THE_2024,1100.5,,,
U01971,2024,THE_2024,1100.5,,,
U01972,2024,THE_2024,1100.5,,,
U01973,2024,THE_2024,1100.5,,,
U01974,2024,THE_2024,1100.5,,,
U01975,2024,THE_2024,1100.5,,,
U01976,2024,THE_2024,1100.5,,,
U01977,2024,THE_2024,1100.5,,,
U01978,2024,THE_2024,1100.5,,,
U01979,2024,THE_2024,1100.5,,,
U01980,2024,THE_2024,1100.5,,,
U01981,2024,THE_2024,1100.5,,,
U01982,2024,THE_2024,1100.5,,,
U01983,2024,THE_2024,1100.5,,,
U01984,2024,THE_2024,1100.5,,,
U01985,2024,THE_2024,1100.5,,,
U01986,2024,THE_2024,1100.5,,,
U01987,2024,THE_2024,1100.5,,,
U01988,2024,THE_2024,1100.5,,,
U01989,2024,THE_2024,1100.5,,,
U01990,2024,THE_2024,1100.5,,,
U01991,2024,THE_2024,1100.5,,,
U01992,2024,THE_2024,1100.5,,,
U01993,2024,THE_2024,1100.5,,,
U01994,2024,THE_2024,1100.5,,,
U01995,2024,THE_2024,1100.5,,,
U01996,2024,THE_2024,1100.5,,,
U01997,2024,THE_2024,1100.5,,,
U01998,2024,THE_2024,1100.5,,,
U01999,2024,THE_2024,1100.5,,,
U02000,2024,THE_2024,1100.5,,,
U02001,2024,THE_2024,1100.5,,,
U02002,2024,THE_2024,1100.5,,,
U02003,2024,THE_2024,1100.5,,,
U02004,2024,THE_2024,1100.5,,,
U02005,2024,THE_2024,1100.5,,,
U02006,2024,THE_2024,1100.5,,,
U02007,2024,THE_2024,1100.5,,,
U02008,2024,THE_2024,1100.5,,,
U02009,2024,THE_2024,1100.5,,,
U02010,2024,THE_2024,1100.5,,,
U02011,2024,THE_2024,1100.5,,,
U02012,2024,THE_2024,1100.5,,,
U02013,2024,THE_2024,1100.5,,,
U02014,2024,THE_2024,1100.5,,,
U02015,2024,THE_2024,1100.5,,,
U02016,2024,THE_2024,1100.5,,,
U02017,2024,THE_2024,1100.5,,,
U02018,2024,THE_2024,1100.5,,,
U02019,2024,THE_2024,1350.5,,,
U02020,2024,THE_2024,1350.5,,,
U02021,2024,THE_2024,1350.5,,,
U02022,2024,THE_2024,1350.5,,,
U02023,2024,THE_2024,1350.5,,,
U02024,2024,THE_2024,1350.5,,,
U02025,2024,THE_2024,1350.5,,,
U02026,2024,THE_2024,1350.5,,,
U02027,2024,THE_2024,1350.5,,,
U02028,2024,THE_2024,1350.5,,,
U02029,2024,THE_2024,1350.5,,,
U02030,2024,THE_2024,1350.5,,,
U02031,2024,THE_2024,1350.5,,,
U02032,2024,THE_2024,1350.5,,,
U02033,2024,THE_2024,1350.5,,,
U02034,2024,THE_2024,1350.5,,,
U02035,2024,THE_2024,1350.5,,,
U02036,2024,THE_2024,1350.5,,,
U02037,2024,THE_2024,1350.5,,,
U02038,2024,THE_2024,1350.5,,,
U02039,2024,THE_2024,1350.5,,,
U02040,2024,THE_2024,1350.5,,,
U02041,2024,THE_2024,1350.5,,,
U02042,2024,THE_2024,1350.5,,,
U02043,2024,THE_2024,1350.5,,,
U02044,2024,THE_2024,1350.5,,,
U02045,2024,THE_2024,1350.5,,,
U02046,2024,THE_2024,1350.5,,,
U02047,2024,THE_2024,1350.5,,,
U02048,2024,THE_2024,1350.5,,,
U02049,2024,THE_2024,1350.5,,,
U02050,2024,THE_2024,1350.5,,,
U02051,2024,THE_2024,1350.5,,,
U02052,2024,THE_2024,1350.5,,,
U02053,2024,THE_2024,1350.5,,,
U02054,2024,THE_2024,1350.5,,,
U02055,2024,THE_2024,1350.5,,,
U02056,2024,THE_2024,1350.5,,,
U02057,2024,THE_2024,1350.5,,,
U02058,2024,THE_2024,1350.5,,,
U02059,2024,THE_2024,1350.5,,,
U02060,2024,THE_2024,1350.5,,,
U02061,2024,THE_2024,1350.5,,,
U02062,2024,THE_2024,1350.5,,,
U02063,2024,THE_2024,1350.5,,,
U02064,2024,THE_2024,1350.5,,,
U02065,2024,THE_2024,1350.5,,,
U02066,2024,THE_2024,1350.5,,,
U02067,2024,THE_2024,1350.5,,,
U02068,2024,THE_2024,1350.5,,,
U02069,2024,THE_2024,1350.5,,,
U02070,2024,THE_2024,1350.5,,,
U02071,2024,THE_2024,1350.5,,,
U02072,2024,THE_2024,1350.5,,,
U02073,2024,THE_2024,1350.5,,,
U02074,2024,THE_2024,1350.5,,,
U02075,2024,THE_2024,1350.5,,,
U02076,2024,THE_2024,1350.5,,,
U02077,2024,THE_2024,1350.5,,,
U02078,2024,THE_2024,1350.5,,,
U02079,2024,THE_2024,1350.5,,,
U02080,2024,THE_2024,1350.5,,,
U02081,2024,THE_2024,1350.5,,,
U02082,2024,THE_2024,1350.5,,,
U02083,2024,THE_2024,1350.5,,,
U02084,2024,THE_2024,1350.5,,,
U02085,2024,THE_2024,1350.5,,,
U02086,2024,THE_2024,1350.5,,,
U02087,2024,THE_2024,1350.5,,,
U02088,2024,THE_2024,1350.5,,,
U02089,2024,THE_2024,1350.5,,,
U02090,2024,THE_2024,1350.5,,,
U02091,2024,THE_2024,1350.5,,,
U02092,2024,THE_2024,1350.5,,,
U02093,2024,THE_2024,1350.5,,,
U02094,2024,THE_2024,1350.5,,,
U02095,2024,THE_2024,1350.5,,,
U02096,2024,THE_2024,1350.5,,,
U02097,2024,THE_2024,1350.5,,,
U02098,2024,THE_2024,1350.5,,,
U02099,2024,THE_2024,1350.5,,,
U02100,2024,THE_2024,1350.5,,,
U02101,2024,THE_2024,1350.5,,,
U02102,2024,THE_2024,1350.5,,,
U02103,2024,THE_2024,1350.5,,,
U02104,2024,THE_2024,1350.5,,,
U02105,2024,THE_2024,1350.5,,,
U02106,2024,THE_2024,1350.5,,,
U02107,2024,THE_2024,1350.5,,,
U02108,2024,THE_2024,1350.5,,,
U02109,2024,THE_2024,1350.5,,,
U02110,2024,THE_2024,1350.5,,,
U02111,2024,THE_2024,1350.5,,,
U02112,2024,THE_2024,1350.5,,,
U02113,2024,THE_2024,1350.5,,,
U02114,2024,THE_2024,1350.5,,,
U02115,2024,THE_2024,1350.5,,,
U02116,2024,THE_2024,1350.5,,,
U02117,2024,THE_2024,1350.5,,,
U02118,2024,THE_2024,1350.5,,,
U02119,2024,THE_2024,1350.5,,,
U02120,2024,THE_2024,1350.5,,,
U02121,2024,THE_2024,1350.5,,,
U02122,2024,THE_2024,1350.5,,,
U02123,2024,THE_2024,1350.5,,,
U02124,2024,THE_2024,1350.5,,,
U02125,2024,THE_2024,1350.5,,,
U02126,2024,THE_2024,1350.5,,,
U02127,2024,THE_2024,1350.5,,,
U02128,2024,THE_2024,1350.5,,,
U02129,2024,THE_2024,1350.5,,,
U02130,2024,THE_2024,1350.5,,,
U02131,2024,THE_2024,1350.5,,,
U02132,2024,THE_2024,1350.5,,,
U02133,2024,THE_2024,1350.5,,,
U02134,2024,THE_2024,1350.5,,,
U02135,2024,THE_2024,1350.5,,,
U02136,2024,THE_2024,1350.5,,,
U02137,2024,THE_2024,1350.5,,,
U02138,2024,THE_2024,1350.5,,,
U02139,2024,THE_2024,1350.5,,,
U02140,2024,THE_2024,1350.5,,,
U02141,2024,THE_2024,1350.5,,,
U02142,2024,THE_2024,1350.5,,,
U02143,2024,THE_2024,1350.5,,,
U02144,2024,THE_2024,1350.5,,,
U02145,2024,THE_2024,1350.5,,,
U02146,2024,THE_2024,1350.5,,,
U02147,2024,THE_2024,1350.5,,,
U02148,2024,THE_2024,1350.5,,,
U02149,2024,THE_2024,1350.5,,,
U02150,2024,THE_2024,1350.5,,,
U02151,2024,THE_2024,1350.5,,,
U02152,2024,THE_2024,1350.5,,,
U02153,2024,THE_2024,1350.5,,,
U02154,2024,THE_2024,1350.5,,,
U02155,2024,THE_2024,1350.5,,,
U02156,2024,THE_2024,1350.5,,,
U02157,2024,THE_2024,1350.5,,,
U02158,2024,THE_2024,1350.5,,,
U02159,2024,THE_2024,1350.5,,,
U02160,2024,THE_2024,1350.5,,,
U02161,2024,THE_2024,1350.5,,,
U02162,2024,THE_2024,1350.5,,,
U02163,2024,THE_2024,1350.5,,,
U02164,2024,THE_2024,1350.5,,,
U02165,2024,THE_2024,1350.5,,,
U02166,2024,THE_2024,1350.5,,,
U02167,2024,THE_2024,1350.5,,,
U02168,2024,THE_2024,1350.5,,,
U02169,2024,THE_2024,1350.5,,,
U02170,2024,THE_2024,1350.5,,,
U02171,2024,THE_2024,1350.5,,,
U02172,2024,THE_2024,1350.5,,,
U02173,2024,THE_2024,1350.5,,,
U02174,2024,THE_2024,1350.5,,,
U02175,2024,THE_2024,1350.5,,,
U02176,2024,THE_2024,1350.5,,,
U02177,2024,THE_2024,1350.5,,,
U02178,2024,THE_2024,1350.5,,,
U02179,2024,THE_2024,1350.5,,,
U02180,2024,THE_2024,1350.5,,,
U02181,2024,THE_2024,1350.5,,,
U02182,2024,THE_2024,1350.5,,,
U02183,2024,THE_2024,1350.5,,,
U02184,2024,THE_2024,1350.5,,,
U02185,2024,THE_2024,1350.5,,,
U02186,2024,THE_2024,1350.5,,,
U02187,2024,THE_2024,1350.5,,,
U02188,2024,THE_2024,1350.5,,,
U02189,2024,THE_2024,1350.5,,,
U02190,2024,THE_2024,1350.5,,,
U02191,2024,THE_2024,1350.5,,,
U02192,2024,THE_2024,1350.5,,,
U02193,2024,THE_2024,1350.5,,,
U02194,2024,THE_2024,1350.5,,,
U02195,2024,THE_2024,1350.5,,,
U02196,2024,THE_2024,1350.5,,,
U02197,2024,THE_2024,1350.5,,,
U02198,2024,THE_2024,1350.5,,,
U02199,2024,THE_2024,1350.5,,,
U02200,2024,THE_2024,1350.5,,,
U02201,2024,THE_2024,1350.5,,,
U02202,2024,THE_2024,1350.5,,,
U02203,2024,THE_2024,1350.5,,,
U02204,2024,THE_2024,1350.5,,,
U02205,2024,THE_2024,1350.5,,,
U02206,2024,THE_2024,1350.5,,,
U02207,2024,THE_2024,1350.5,,,
U02208,2024,THE_2024,1350.5,,,
U02209,2024,THE_2024,1350.5,,,
U02210,2024,THE_2024,1350.5,,,
U02211,2024,THE_2024,1350.5,,,
U02212,2024,THE_2024,1350.5,,,
U02213,2024,THE_2024,1350.5,,,
U02214,2024,THE_2024,1350.5,,,
U02215,2024,THE_2024,1350.5,,,
U02216,2024,THE_2024,1350.5,,,
U02217,2024,THE_2024,1350.5,,,
U02218,2024,THE_2024,1350.5,,,
U02219,2024,THE_2024,1350.5,,,
U02220,2024,THE_2024,1601.0,,,
U02221,2024,THE_2024,1601.0,,,
U02222,2024,THE_2024,1601.0,,,
U02223,2024,THE_2024,1601.0,,,
U02224,2024,THE_2024,1601.0,,,
U02225,2024,THE_2024,1601.0,,,
U02226,2024,THE_2024,1601.0,,,
U02227,2024,THE_2024,1601.0,,,
U02228,2024,THE_2024,1601.0,,,
U02229,2024,THE_2024,1601.0,,,
U02230,2024,THE_2024,1601.0,,,
U02231,2024,THE_2024,1601.0,,,
U02232,2024,THE_2024,1601.0,,,
U02233,2024,THE_2024,1601.0,,,
U02234,2024,THE_2024,1601.0,,,
U02235,2024,THE_2024,1601.0,,,
U02236,2024,THE_2024,1601.0,,,
U02237,2024,THE_2024,1601.0,,,
U02238,2024,THE_2024,1601.0,,,
U02239,2024,THE_2024,1601.0,,,
U02240,2024,THE_2024,1601.0,,,
U02241,2024,THE_2024,1601.0,,,
U02242,2024,THE_2024,1601.0,,,
U02243,2024,THE_2024,1601.0,,,
U02244,2024,THE_2024,1601.0,,,
U02245,2024,THE_2024,1601.0,,,
U02246,2024,THE_2024,1601.0,,,
U02247,2024,THE_2024,1601.0,,,
U02248,2024,THE_2024,1601.0,,,
U02249,2024,THE_2024,1601.0,,,
U02250,2024,THE_2024,1601.0,,,
U02251,2024,THE_2024,1601.0,,,
U02252,2024,THE_2024,1601.0,,,
U02253,2024,THE_2024,1601.0,,,
U02254,2024,THE_2024,1601.0,,,
U02255,2024,THE_2024,1601.0,,,
U02256,2024,THE_2024,1601.0,,,
U02257,2024,THE_2024,1601.0,,,
U02258,2024,THE_2024,1601.0,,,
U02259,2024,THE_2024,1601.0,,,
U02260,2024,THE_2024,1601.0,,,
U02261,2024,THE_2024,1601.0,,,
U02262,2024,THE_2024,1601.0,,,
U02263,2024,THE_2024,1601.0,,,
U02264,2024,THE_2024,1601.0,,,
U02265,2024,THE_2024,1601.0,,,
U02266,2024,THE_2024,1601.0,,,
U02267,2024,THE_2024,1601.0,,,
U02268,2024,THE_2024,1601.0,,,
U02269,2024,THE_2024,1601.0,,,
U02270,2024,THE_2024,1601.0,,,
U02271,2024,THE_2024,1601.0,,,
U02272,2024,THE_2024,1601.0,,,
U02273,2024,THE_2024,1601.0,,,
U02274,2024,THE_2024,1601.0,,,
U02275,2024,THE_2024,1601.0,,,
U02276,2024,THE_2024,1601.0,,,
U02277,2024,THE_2024,1601.0,,,
U02278,2024,THE_2024,1601.0,,,
U02279,2024,THE_2024,1601.0,,,
U02280,2024,THE_2024,1601.0,,,
U02281,2024,THE_2024,1601.0,,,
U02282,2024,THE_2024,1601.0,,,
U02283,2024,THE_2024,1601.0,,,
U02284,2024,THE_2024,1601.0,,,
U02285,2024,THE_2024,1601.0,,,
U02286,2024,THE_2024,1601.0,,,
U02287,2024,THE_2024,1601.0,,,
U02288,2024,THE_2024,1601.0,,,
U02289,2024,THE_2024,1601.0,,,
U02290,2024,THE_2024,1601.0,,,
U02291,2024,THE_2024,1601.0,,,
U02292,2024,THE_2024,1601.0,,,
U02293,2024,THE_2024,1601.0,,,
U02294,2024,THE_2024,1601.0,,,
U02295,2024,THE_2024,1601.0,,,
U02296,2024,THE_2024,1601.0,,,
U02297,2024,THE_2024,1601.0,,,
U02298,2024,THE_2024,1601.0,,,
U02299,2024,THE_2024,1601.0,,,
U02300,2024,THE_2024,1601.0,,,
U02301,2024,THE_2024,1601.0,,,
U02302,2024,THE_2024,1601.0,,,
U02303,2024,THE_2024,1601.0,,,
U02304,2024,THE_2024,1601.0,,,
U02305,2024,THE_2024,1601.0,,,
U02306,2024,THE_2024,1601.0,,,
U02307,2024,THE_2024,1601.0,,,
U02308,2024,THE_2024,1601.0,,,
U02309,2024,THE_2024,1601.0,,,
U02310,2024,THE_2024,1601.0,,,
U02311,2024,THE_2024,1601.0,,,
U02312,2024,THE_2024,1601.0,,,
U02313,2024,THE_2024,1601.0,,,
U02314,2024,THE_2024,1601.0,,,
U02315,2024,THE_2024,1601.0,,,
U02316,2024,THE_2024,1601.0,,,
U02317,2024,THE_2024,1601.0,,,
U02318,2024,THE_2024,1601.0,,,
U02319,2024,THE_2024,1601.0,,,
U02320,2024,THE_2024,1601.0,,,
U02321,2024,THE_2024,1601.0,,,
U02322,2024,THE_2024,1601.0,,,
U02323,2024,THE_2024,1601.0,,,
U02324,2024,THE_2024,1601.0,,,
U02325,2024,THE_2024,1601.0,,,
U02326,2024,THE_2024,1601.0,,,
U02327,2024,THE_2024,1601.0,,,
U02328,2024,THE_2024,1601.0,,,
U02329,2024,THE_2024,1601.0,,,
U02330,2024,THE_2024,1601.0,,,
U02331,2024,THE_2024,1601.0,,,
U02332,2024,THE_2024,1601.0,,,
U02333,2024,THE_2024,1601.0,,,
U02334,2024,THE_2024,1601.0,,,
U02335,2024,THE_2024,1601.0,,,
U02336,2024,THE_2024,1601.0,,,
U02337,2024,THE_2024,1601.0,,,
U02338,2024,THE_2024,1601.0,,,
U02339,2024,THE_2024,1601.0,,,
U02340,2024,THE_2024,1601.0,,,
U02341,2024,THE_2024,1601.0,,,
U02342,2024,THE_2024,1601.0,,,
U02343,2024,THE_2024,1601.0,,,
U02344,2024,THE_2024,1601.0,,,
U02345,2024,THE_2024,1601.0,,,
U02346,2024,THE_2024,1601.0,,,
U02347,2024,THE_2024,1601.0,,,
U02348,2024,THE_2024,1601.0,,,
U02349,2024,THE_2024,1601.0,,,
U02350,2024,THE_2024,1601.0,,,
U02351,2024,THE_2024,1601.0,,,
U02352,2024,THE_2024,1601.0,,,
U02353,2024,THE_2024,1601.0,,,
U02354,2024,THE_2024,1601.0,,,
U02355,2024,THE_2024,1601.0,,,
U02356,2024,THE_2024,1601.0,,,
U02357,2024,THE_2024,1601.0,,,
U02358,2024,THE_2024,1601.0,,,
U02359,2024,THE_2024,1601.0,,,
U02360,2024,THE_2024,1601.0,,,
U02361,2024,THE_2024,1601.0,,,
U02362,2024,THE_2024,1601.0,,,
U02363,2024,THE_2024,1601.0,,,
U02364,2024,THE_2024,1601.0,,,
U02365,2024,THE_2024,1601.0,,,
U02366,2024,THE_2024,1601.0,,,
U02367,2024,THE_2024,1601.0,,,
U02368,2024,THE_2024,1601.0,,,
U02369,2024,THE_2024,1601.0,,,
U02370,2024,THE_2024,1601.0,,,
U02371,2024,THE_2024,1601.0,,,
U02372,2024,THE_2024,1601.0,,,
U02373,2024,THE_2024,1601.0,,,
U02374,2024,THE_2024,1601.0,,,
U02375,2024,THE_2024,1601.0,,,
U02376,2024,THE_2024,1601.0,,,
U02377,2024,THE_2024,1601.0,,,
U02378,2024,THE_2024,1601.0,,,
U02379,2024,THE_2024,1601.0,,,
U02380,2024,THE_2024,1601.0,,,
U02381,2024,THE_2024,1601.0,,,
U02382,2024,THE_2024,1601.0,,,
U02383,2024,THE_2024,1601.0,,,
U02384,2024,THE_2024,1601.0,,,
U02385,2024,THE_2024,1601.0,,,
U02386,2024,THE_2024,1601.0,,,
U02387,2024,THE_2024,1601.0,,,
U02388,2024,THE_2024,1601.0,,,
U02389,2024,THE_2024,1601.0,,,
U02390,2024,THE_2024,1601.0,,,
U02391,2024,THE_2024,1601.0,,,
U02392,2024,THE_2024,1601.0,,,
U02393,2024,THE_2024,1601.0,,,
U02394,2024,THE_2024,1601.0,,,
U02395,2024,THE_2024,1601.0,,,
U02396,2024,THE_2024,1601.0,,,
U02397,2024,THE_2024,1601.0,,,
U02398,2024,THE_2024,1601.0,,,
U02399,2024,THE_2024,1601.0,,,
U02400,2024,THE_2024,1601.0,,,
U02401,2024,THE_2024,1601.0,,,
U02402,2024,THE_2024,1601.0,,,
U02403,2024,THE_2024,1601.0,,,
U02404,2024,THE_2024,1601.0,,,
U02405,2024,THE_2024,1601.0,,,
U02406,2024,THE_2024,1601.0,,,
U02407,2024,THE_2024,1601.0,,,
U02408,2024,THE_2024,1601.0,,,
U02409,2024,THE_2024,1601.0,,,
U02410,2024,THE_2024,1601.0,,,
U02411,2024,THE_2024,1601.0,,,
U02412,2024,THE_2024,1601.0,,,
U02413,2024,THE_2024,1601.0,,,
U02414,2024,THE_2024,1601.0,,,
U02415,2024,THE_2024,1601.0,,,
U02416,2024,THE_2024,1601.0,,,
U02417,2024,THE_2024,1601.0,,,
U02418,2024,THE_2024,1601.0,,,
U02419,2024,THE_2024,1601.0,,,
U02420,2024,THE_2024,1601.0,,,
U02421,2024,THE_2024,1601.0,,,
U02422,2024,THE_2024,1601.0,,,
U02423,2024,THE_2024,1601.0,,,
U02424,2024,THE_2024,1601.0,,,
U02425,2024,THE_2024,1601.0,,,
U02426,2024,THE_2024,1601.0,,,
U02427,2024,THE_2024,1601.0,,,
U02428,2024,THE_2024,1601.0,,,
U02429,2024,THE_2024,1601.0,,,
U02430,2024,THE_2024,1601.0,,,
U02431,2024,THE_2024,1601.0,,,
U02432,2024,THE_2024,1601.0,,,
U02433,2024,THE_2024,1601.0,,,
U02434,2024,THE_2024,1601.0,,,
U02435,2024,THE_2024,1601.0,,,
U02436,2024,THE_2024,1601.0,,,
U02437,2024,THE_2024,1601.0,,,
U02438,2024,THE_2024,1601.0,,,
U02439,2024,THE_2024,1601.0,,,
U02440,2024,THE_2024,1601.0,,,
U02441,2024,THE_2024,1601.0,,,
U02442,2024,THE_2024,1601.0,,,
U02443,2024,THE_2024,1601.0,,,
U02444,2024,THE_2024,1601.0,,,
U02445,2024,THE_2024,1601.0,,,
U02446,2024,THE_2024,1601.0,,,
U02447,2024,THE_2024,1601.0,,,
U02448,2024,THE_2024,1601.0,,,
U02449,2024,THE_2024,1601.0,,,
U02450,2024,THE_2024,1601.0,,,
U02451,2024,THE_2024,1601.0,,,
U02452,2024,THE_2024,1601.0,,,
U02453,2024,THE_2024,1601.0,,,
U02454,2024,THE_2024,1601.0,,,
U02455,2024,THE_2024,1601.0,,,
U02456,2024,THE_2024,1601.0,,,
U02457,2024,THE_2024,1601.0,,,
U02458,2024,THE_2024,1601.0,,,
U02459,2024,THE_2024,1601.0,,,
U02460,2024,THE_2024,1601.0,,,
U02461,2024,THE_2024,1601.0,,,
U02462,2024,THE_2024,1601.0,,,
U02463,2024,THE_2024,1601.0,,,
U02464,2024,THE_2024,1601.0,,,
U02465,2024,THE_2024,1601.0,,,
U02466,2024,THE_2024,1601.0,,,
U02467,2024,THE_2024,1601.0,,,
U02468,2024,THE_2024,1601.0,,,
U02469,2024,THE_2024,1601.0,,,
U02470,2024,THE_2024,1601.0,,,
U02471,2024,THE_2024,1601.0,,,
U02472,2024,THE_2024,1601.0,,,
U02473,2024,THE_2024,1601.0,,,
U02474,2024,THE_2024,1601.0,,,
U02475,2024,THE_2024,1601.0,,,
U02476,2024,THE_2024,1601.0,,,
U02477,2024,THE_2024,1601.0,,,
U02478,2024,THE_2024,1601.0,,,
U02479,2024,THE_2024,1601.0,,,
U02480,2024,THE_2024,1601.0,,,
U02481,2024,THE_2024,1601.0,,,
U02482,2024,THE_2024,1601.0,,,
U02483,2024,THE_2024,1601.0,,,
U02484,2024,THE_2024,1601.0,,,
U02485,2024,THE_2024,1601.0,,,
U02486,2024,THE_2024,1601.0,,,
U02487,2024,THE_2024,1601.0,,,
U02488,2024,THE_2024,1601.0,,,
U02489,2024,THE_2024,1601.0,,,
U02490,2024,THE_2024,1601.0,,,
U02491,2024,THE_2024,1601.0,,,
U02492,2024,THE_2024,1601.0,,,
U02493,2024,THE_2024,1601.0,,,
U02494,2024,THE_2024,1601.0,,,
U02495,2024,THE_2024,1601.0,,,
U02496,2024,THE_2024,1601.0,,,
U02497,2024,THE_2024,1601.0,,,
U02498,2024,THE_2024,1601.0,,,
U02499,2024,THE_2024,1601.0,,,
U02500,2024,THE_2024,1601.0,,,
U02501,2024,THE_2024,1601.0,,,
U02502,2024,THE_2024,1601.0,,,
U02503,2024,THE_2024,1601.0,,,
U02504,2024,THE_2024,1601.0,,,
U02505,2024,THE_2024,1601.0,,,
U02506,2024,THE_2024,1601.0,,,
U02507,2024,THE_2024,1601.0,,,
U02508,2024,THE_2024,1601.0,,,
U02509,2024,THE_2024,1601.0,,,
U02510,2024,THE_2024,1601.0,,,
U02511,2024,THE_2024,1601.0,,,
U02512,2024,THE_2024,1601.0,,,
U02513,2024,THE_2024,1601.0,,,
U02514,2024,THE_2024,1601.0,,,
U02515,2024,THE_2024,1601.0,,,
U02516,2024,THE_2024,1601.0,,,
U02517,2024,THE_2024,1601.0,,,
U02518,2024,THE_2024,1601.0,,,
U02519,2024,THE_2024,1601.0,,,
U02520,2024,THE_2024,1601.0,,,
U02521,2024,THE_2024,1601.0,,,
U02522,2024,THE_2024,,,,
U02523,2024,THE_2024,,,,
U02524,2024,THE_2024,,,,
U02525,2024,THE_2024,,,,
U02526,2024,THE_2024,,,,
U02527,2024,THE_2024,,,,
U02528,2024,THE_2024,,,,
U02529,2024,THE_2024,,,,
U02530,2024,THE_2024,,,,
U02531,2024,THE_2024,,,,
U02532,2024,THE_2024,,,,
U02533,2024,THE_2024,,,,
U02534,2024,THE_2024,,,,
U02535,2024,THE_2024,,,,
U02536,2024,THE_2024,,,,
U02537,2024,THE_2024,,,,
U02538,2024,THE_2024,,,,
U02539,2024,THE_2024,,,,
U02540,2024,THE_2024,,,,
U02541,2024,THE_2024,,,,
U02542,2024,THE_2024,,,,
U02543,2024,THE_2024,,,,
U02544,2024,THE_2024,,,,
U02545,2024,THE_2024,,,,
U02546,2024,THE_2024,,,,
U02547,2024,THE_2024,,,,
U02548,2024,THE_2024,,,,
U02549,2024,THE_2024,,,,
U02550,2024,THE_2024,,,,
U02551,2024,THE_2024,,,,
U02552,2024,THE_2024,,,,
U02553,2024,THE_2024,,,,
U02554,2024,THE_2024,,,,
U02555,2024,THE_2024,,,,
U02556,2024,THE_2024,,,,
U02557,2024,THE_2024,,,,
U02558,2024,THE_2024,,,,
U02559,2024,THE_2024,,,,
U02560,2024,THE_2024,,,,
U02561,2024,THE_2024,,,,
U02562,2024,THE_2024,,,,
U02563,2024,THE_2024,,,,
U02564,2024,THE_2024,,,,
U02565,2024,THE_2024,,,,
U02566,2024,THE_2024,,,,
U02567,2024,THE_2024,,,,
U02568,2024,THE_2024,,,,
U02569,2024,THE_2024,,,,
U02570,2024,THE_2024,,,,
U02571,2024,THE_2024,,,,
U02572,2024,THE_2024,,,,
U02573,2024,THE_2024,,,,
U02574,2024,THE_2024,,,,
U02575,2024,THE_2024,,,,
U02576,2024,THE_2024,,,,
U02577,2024,THE_2024,,,,
U02578,2024,THE_2024,,,,
U02579,2024,THE_2024,,,,
U02580,2024,THE_2024,,,,
