university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U03566,National Yunlin University of Science and Technology,,,,National Yunlin University of Science and Technology,False,False,True,C118,taiwan
U03567,Near East University,,,,Near East University,False,False,True,C086,northern cyprus
U03568,"University of Nevada, Las Vegas",,,,"University of Nevada, Las Vegas",False,False,True,C129,united states
U03569,University of New Brunswick UNB,,,,University of New Brunswick UNB,False,False,True,C021,canada
U03570,NOVA University of Lisbon,,,,NOVA University of Lisbon,False,False,True,C097,portugal
U03571,"University of Occupational and Environmental Health, Japan",,,,"University of Occupational and Environmental Health, Japan",False,False,True,C056,japan
U03572,Ontario Tech University,,,,Ontario Tech University,False,False,True,C021,canada
U03573,The Open University,,,,The Open University,False,False,True,C128,united kingdom
U03574,University of Perugia,,,,University of Perugia,False,False,True,C054,italy
U03575,Polytechnic University of Bari,,,,Polytechnic University of Bari,False,False,True,C054,italy
U03576,Polytechnic University of Turin,,,,Polytechnic University of Turin,False,False,True,C054,italy
U03577,Prince Sattam Bin Abdulaziz University,,,,Prince Sattam Bin Abdulaziz University,False,False,True,C103,saudi arabia
U03578,Qingdao University,,,,Qingdao University,False,False,True,C023,china
U03579,Riga Stradiņš University,,,,Riga Stradiņš University,False,False,True,C063,latvia
U03580,Riphah International University,,,,Riphah International University,False,False,True,C089,pakistan
U03581,Rovira i Virgili University,,,,Rovira i Virgili University,False,False,True,C112,spain
U03582,University of Sannio,,,,University of Sannio,False,False,True,C054,italy
U03583,University of Santiago de Compostela,,,,University of Santiago de Compostela,False,False,True,C112,spain
U03584,University of Campania Luigi Vanvitelli,,,,University of Campania Luigi Vanvitelli,False,False,True,C054,italy
U03585,"Soochow University, China",,,,"Soochow University, China",False,False,True,,
U03586,University of Strasbourg,,,,University of Strasbourg,False,False,True,C038,france
U03587,University of the Aegean,,,,University of the Aegean,False,False,True,C042,greece
U03588,The University of Aizu,,,,The University of Aizu,False,False,True,C056,japan
U03589,University of Alcalá,,,,University of Alcalá,False,False,True,C112,spain
U03590,American University in Cairo,,,,American University in Cairo,False,False,True,C033,egypt
U03591,University of Applied Sciences and Arts of Western Switzerland,,,,University of Applied Sciences and Arts of Western Switzerland,False,False,True,C116,switzerland
U03592,University of the Balearic Islands,,,,University of the Balearic Islands,False,False,True,C112,spain
U03593,University of Bedfordshire,,,,University of Bedfordshire,False,False,True,C128,united kingdom
U03594,University of Beira Interior,,,,University of Beira Interior,False,False,True,C097,portugal
U03595,Beni-Suef University,,,,Beni-Suef University,False,False,True,C033,egypt
U03596,University of Bergamo,,,,University of Bergamo,False,False,True,C054,italy
U03597,Bharathiar University,,,,Bharathiar University,False,False,True,C048,india
U03598,Boğaziçi University,,,,Boğaziçi University,False,False,True,C122,turkey
U03599,Chapman University,,,,Chapman University,False,False,True,C129,united states
U03600,Institute of Chemical Technology,,,,Institute of Chemical Technology,False,False,True,C048,india
U03601,Chengdu University,,,,Chengdu University,False,False,True,,
U03602,"China University of Petroleum, Beijing",,,,"China University of Petroleum, Beijing",False,False,True,C023,china
U03603,Chulalongkorn University,,,,Chulalongkorn University,False,False,True,,
U03604,University of Clermont Auvergne,,,,University of Clermont Auvergne,False,False,True,C038,france
U03605,Coventry University,,,,Coventry University,False,False,True,,
U03606,University of Dayton,,,,University of Dayton,False,False,True,C129,united states
U03607,Diego Portales University,,,,Diego Portales University,False,False,True,C022,chile
U03608,Duzce University,,,,Duzce University,False,False,True,C122,turkey
U03609,Edge Hill University,,,,Edge Hill University,False,False,True,C128,united kingdom
U03610,"University of Engineering and Technology, Peshawar",,,,"University of Engineering and Technology, Peshawar",False,False,True,C089,pakistan
U03611,Federal University of Minas Gerais,,,,Federal University of Minas Gerais,False,False,True,C016,brazil
U03612,Universidade Federal de Sergipe,,,,Universidade Federal de Sergipe,False,False,True,C016,brazil
U03613,Firat University,,,,Firat University,False,False,True,C122,turkey
U03614,Florida Agricultural and Mechanical University,,,,Florida Agricultural and Mechanical University,False,False,True,C129,united states
U03615,Florida Atlantic University,,,,Florida Atlantic University,False,False,True,C129,united states
U03616,University of Foggia,,,,University of Foggia,False,False,True,C054,italy
U03617,Fujita Health University,,,,Fujita Health University,False,False,True,C056,japan
U03618,Fuzhou University,,,,Fuzhou University,False,False,True,C023,china
U03619,University of Girona,,,,University of Girona,False,False,True,C112,spain
U03620,Guangdong University of Technology,,,,Guangdong University of Technology,False,False,True,C023,china
U03621,Indian Institute of Technology Patna,,,,Indian Institute of Technology Patna,False,False,True,C048,india
U03622,Indian Institute of Technology Gandhinagar,,,,Indian Institute of Technology Gandhinagar,False,False,True,C048,india
U03623,Universitat Internacional de Catalunya,,,,Universitat Internacional de Catalunya,False,False,True,C112,spain
U03624,ISCTE-University Institute of Lisbon,,,,ISCTE-University Institute of Lisbon,False,False,True,C097,portugal
U03625,The Islamia University of Bahawalpur,,,,The Islamia University of Bahawalpur,False,False,True,C089,pakistan
U03626,Istanbul Medeniyet University,,,,Istanbul Medeniyet University,False,False,True,C122,turkey
U03627,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,,,,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,False,False,True,C100,romania
U03628,University of Jaén,,,,University of Jaén,False,False,True,C112,spain
U03629,Juntendo University,,,,Juntendo University,False,False,True,C056,japan
U03630,Karlstad University,,,,Karlstad University,False,False,True,C115,sweden
U03631,Kerman University of Medical Sciences,,,,Kerman University of Medical Sciences,False,False,True,C050,iran
U03632,Kingston University,,,,Kingston University,False,False,True,C128,united kingdom
U03633,KL University,,,,KL University,False,False,True,C048,india
U03634,Kurume University,,,,Kurume University,False,False,True,C056,japan
U03635,Kuwait University,,,,Kuwait University,False,False,True,,
U03636,Kyungpook National University,,,,Kyungpook National University,False,False,True,,
U03637,University of Lahore,,,,University of Lahore,False,False,True,C089,pakistan
U03638,Lakehead University,,,,Lakehead University,False,False,True,C021,canada
U03639,University of La Laguna,,,,University of La Laguna,False,False,True,C112,spain
U03640,Lithuanian University of Health Sciences,,,,Lithuanian University of Health Sciences,False,False,True,C066,lithuania
U03641,University of Lleida,,,,University of Lleida,False,False,True,C112,spain
U03642,Lovely Professional University,,,,Lovely Professional University,False,False,True,,
U03643,Mae Fah Luang University,,,,Mae Fah Luang University,False,False,True,C120,thailand
U03644,Manipal Academy of Higher Education,,,,Manipal Academy of Higher Education,False,False,True,C048,india
U03645,Medical University of Gdańsk,,,,Medical University of Gdańsk,False,False,True,C096,poland
U03646,University of Missouri-St Louis,,,,University of Missouri-St Louis,False,False,True,C129,united states
U03647,Montana State University,,,,Montana State University,False,False,True,C129,united states
U03648,Monterrey Institute of Technology,,,,Monterrey Institute of Technology,False,False,True,,
U03649,University of Namur,,,,University of Namur,False,False,True,C012,belgium
U03650,Nanjing Forestry University,,,,Nanjing Forestry University,False,False,True,C023,china
U03651,Nanjing University of Information Science and Technology,,,,Nanjing University of Information Science and Technology,False,False,True,C023,china
U03652,Nanjing Tech University,,,,Nanjing Tech University,False,False,True,C023,china
U03653,National Institute of Applied Sciences of Lyon (INSA Lyon),,,,National Institute of Applied Sciences of Lyon (INSA Lyon),False,False,True,C038,france
U03654,École Nationale des Travaux Publics de l'État (ENTPE),,,,École Nationale des Travaux Publics de l'État (ENTPE),False,False,True,C038,france
U03655,National University of Sciences and Technology,,,,National University of Sciences and Technology,False,False,True,C089,pakistan
U03656,National Taiwan Normal University,,,,National Taiwan Normal University,False,False,True,,
U03657,National Institute of Technology Hamirpur,,,,National Institute of Technology Hamirpur,False,False,True,C048,india
U03658,New Mexico State University (Main campus),,,,New Mexico State University (Main campus),False,False,True,C129,united states
U03659,Nippon Medical School,,,,Nippon Medical School,False,False,True,C056,japan
U03660,"Northeastern University, China",,,,"Northeastern University, China",False,False,True,C023,china
U03661,Northeast Normal University,,,,Northeast Normal University,False,False,True,C023,china
U03662,University of Northern British Columbia (UNBC),,,,University of Northern British Columbia (UNBC),False,False,True,C021,canada
U03663,Northern Illinois University,,,,Northern Illinois University,False,False,True,C129,united states
U03664,Old Dominion University,,,,Old Dominion University,False,False,True,C129,united states
U03665,Ozyegin University,,,,Ozyegin University,False,False,True,C122,turkey
U03666,Pablo de Olavide University,,,,Pablo de Olavide University,False,False,True,C112,spain
U03667,Universitat Politècnica de Catalunya,,,,Universitat Politècnica de Catalunya,False,False,True,C112,spain
U03668,Polytechnic University of Valencia,,,,Polytechnic University of Valencia,False,False,True,C112,spain
U03669,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),,,,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),False,False,True,C016,brazil
U03670,Pontifical Catholic University of Rio Grande do Sul (PUCRS),,,,Pontifical Catholic University of Rio Grande do Sul (PUCRS),False,False,True,C016,brazil
U03671,Pontifical Javeriana University,,,,Pontifical Javeriana University,False,False,True,C024,colombia
U03672,University of Rennes 1,,,,University of Rennes 1,False,False,True,C038,france
U03673,University of Roehampton,,,,University of Roehampton,False,False,True,C128,united kingdom
U03674,University of Rome III,,,,University of Rome III,False,False,True,C054,italy
U03675,Roskilde University,,,,Roskilde University,False,False,True,C030,denmark
U03676,University of Salento,,,,University of Salento,False,False,True,C054,italy
U03677,University of La Serena,,,,University of La Serena,False,False,True,C022,chile
U03678,Shantou University,,,,Shantou University,False,False,True,C023,china
U03679,Shiraz University of Medical Sciences,,,,Shiraz University of Medical Sciences,False,False,True,C050,iran
U03680,University of Siegen,,,,University of Siegen,False,False,True,C040,germany
U03681,University of South Bohemia in České Budějovice,,,,University of South Bohemia in České Budějovice,False,False,True,C029,czechia
U03682,South China Normal University,,,,South China Normal University,False,False,True,C023,china
U03683,Southern Illinois University Carbondale,,,,Southern Illinois University Carbondale,False,False,True,C129,united states
U03684,Symbiosis International University,,,,Symbiosis International University,False,False,True,,
U03685,"University of Technology, Iraq",,,,"University of Technology, Iraq",False,False,True,C051,iraq
U03686,University of Texas at El Paso,,,,University of Texas at El Paso,False,False,True,C129,united states
U03687,University of Thessaly,,,,University of Thessaly,False,False,True,C042,greece
U03688,Toronto Metropolitan University,,,,Toronto Metropolitan University,False,False,True,,
U03689,Tribhuvan University,,,,Tribhuvan University,False,False,True,C081,nepal
U03690,University of Urbino Carlo Bo,,,,University of Urbino Carlo Bo,False,False,True,C054,italy
U03691,VIT University,,,,VIT University,False,False,True,C048,india
U03692,Wenzhou Medical University,,,,Wenzhou Medical University,False,False,True,C023,china
U03693,University of Winchester,,,,University of Winchester,False,False,True,C128,united kingdom
U03694,University of Wisconsin-Milwaukee,,,,University of Wisconsin-Milwaukee,False,False,True,C129,united states
U03695,Yangzhou University,,,,Yangzhou University,False,False,True,C023,china
U03696,Zewail City of Science and Technology,,,,Zewail City of Science and Technology,False,False,True,C033,egypt
U03697,Zhejiang University of Finance and Economics,,,,Zhejiang University of Finance and Economics,False,False,True,C023,china
U03698,University of A Coruña,,,,University of A Coruña,False,False,True,C112,spain
U03699,University of Algarve,,,,University of Algarve,False,False,True,C097,portugal
U03700,University of Almería,,,,University of Almería,False,False,True,C112,spain
U03701,University of Anbar,,,,University of Anbar,False,False,True,C051,iraq
U03702,"University of the Andes, Colombia",,,,"University of the Andes, Colombia",False,False,True,C024,colombia
U03703,Arts et Métiers,,,,Arts et Métiers,False,False,True,C038,france
U03704,Atılım University,,,,Atılım University,False,False,True,,
U03705,Autonomous University of Sinaloa,,,,Autonomous University of Sinaloa,False,False,True,C074,mexico
U03706,Bayero University,,,,Bayero University,False,False,True,C084,nigeria
U03707,University of Botswana,,,,University of Botswana,False,False,True,C015,botswana
U03708,Bowling Green State University,,,,Bowling Green State University,False,False,True,C129,united states
U03709,Instituto Politécnico de Bragança,,,,Instituto Politécnico de Bragança,False,False,True,C097,portugal
U03710,University of Burgos,,,,University of Burgos,False,False,True,C112,spain
U03711,University of Calcutta,,,,University of Calcutta,False,False,True,,
U03712,Cardiff Metropolitan University,,,,Cardiff Metropolitan University,False,False,True,C128,united kingdom
U03713,Carlos III University of Madrid,,,,Carlos III University of Madrid,False,False,True,,
U03714,Technical University of Cartagena,,,,Technical University of Cartagena,False,False,True,C112,spain
U03715,University of Castilla-La Mancha,,,,University of Castilla-La Mancha,False,False,True,C112,spain
U03716,Universidad Católica San Antonio de Murcia (UCAM),,,,Universidad Católica San Antonio de Murcia (UCAM),False,False,True,C112,spain
U03717,Chang Gung University,,,,Chang Gung University,False,False,True,,
U03718,University of Chile,,,,University of Chile,False,False,True,C022,chile
U03719,"China University of Geosciences, Beijing",,,,"China University of Geosciences, Beijing",False,False,True,C023,china
U03720,China Pharmaceutical University,,,,China Pharmaceutical University,False,False,True,C023,china
U03721,Chonnam National University,,,,Chonnam National University,False,False,True,,
U03722,Creighton University,,,,Creighton University,False,False,True,C129,united states
U03723,University of Debrecen,,,,University of Debrecen,False,False,True,,
U03724,Dr B.R. Ambedkar National Institute of Technology Jalandhar,,,,Dr B.R. Ambedkar National Institute of Technology Jalandhar,False,False,True,C048,india
U03725,École Centrale de Lyon,,,,École Centrale de Lyon,False,False,True,C038,france
U03726,Universidade Estadual Paulista (Unesp),,,,Universidade Estadual Paulista (Unesp),False,False,True,C016,brazil
U03727,European University of Madrid,,,,European University of Madrid,False,False,True,C112,spain
U03728,University of Extremadura,,,,University of Extremadura,False,False,True,C112,spain
U03729,Federal University of Rio de Janeiro,,,,Federal University of Rio de Janeiro,False,False,True,C016,brazil
U03730,Federal University of Technology Akure,,,,Federal University of Technology Akure,False,False,True,C084,nigeria
U03731,Florida Institute of Technology,,,,Florida Institute of Technology,False,False,True,C129,united states
U03732,University of Fortaleza (UNIFOR),,,,University of Fortaleza (UNIFOR),False,False,True,C016,brazil
U03733,Fujian Agriculture and Forestry University,,,,Fujian Agriculture and Forestry University,False,False,True,C023,china
U03734,Guangxi University,,,,Guangxi University,False,False,True,C023,china
U03735,University of Gujrat,,,,University of Gujrat,False,False,True,C089,pakistan
U03736,Guru Jambheshwar University of Science and Technology,,,,Guru Jambheshwar University of Science and Technology,False,False,True,C048,india
U03737,Hakim Sabzevari University,,,,Hakim Sabzevari University,False,False,True,C050,iran
U03738,Hamamatsu University School of Medicine,,,,Hamamatsu University School of Medicine,False,False,True,C056,japan
U03739,Huaqiao University,,,,Huaqiao University,False,False,True,C023,china
U03740,Hyogo College of Medicine,,,,Hyogo College of Medicine,False,False,True,C056,japan
U03741,Ibn Tofaïl University,,,,Ibn Tofaïl University,False,False,True,C078,morocco
U03742,Ilia State University,,,,Ilia State University,False,False,True,C039,georgia
U03743,Ilmenau University of Technology,,,,Ilmenau University of Technology,False,False,True,C040,germany
U03744,IMT Nord Europe,,,,IMT Nord Europe,False,False,True,C038,france
U03745,"Indian Institute of Science Education and Research, Pune",,,,"Indian Institute of Science Education and Research, Pune",False,False,True,C048,india
U03746,Indian Institute of Science Education and Research Kolkata,,,,Indian Institute of Science Education and Research Kolkata,False,False,True,C048,india
U03747,Indian Institute of Technology (Indian School of Mines) Dhanbad,,,,Indian Institute of Technology (Indian School of Mines) Dhanbad,False,False,True,C048,india
U03748,Indian Institute of Technology Mandi,,,,Indian Institute of Technology Mandi,False,False,True,C048,india
U03749,University of Indonesia,,,,University of Indonesia,False,False,True,,
U03750,Isfahan University of Medical Sciences,,,,Isfahan University of Medical Sciences,False,False,True,C050,iran
U03751,Istanbul University-Cerrahpaşa,,,,Istanbul University-Cerrahpaşa,False,False,True,C122,turkey
U03752,Jaume I University,,,,Jaume I University,False,False,True,C112,spain
U03753,University of Jeddah,,,,University of Jeddah,False,False,True,C103,saudi arabia
U03754,Jeonbuk National University,,,,Jeonbuk National University,False,False,True,,
U03755,Jiangnan University,,,,Jiangnan University,False,False,True,,
U03756,Jiangsu Normal University,,,,Jiangsu Normal University,False,False,True,C023,china
U03757,Jiangxi University of Finance and Economics,,,,Jiangxi University of Finance and Economics,False,False,True,C023,china
U03758,The Jikei University School of Medicine,,,,The Jikei University School of Medicine,False,False,True,C056,japan
U03759,Kaohsiung Medical University,,,,Kaohsiung Medical University,False,False,True,C118,taiwan
U03760,K.N. Toosi University of Technology,,,,K.N. Toosi University of Technology,False,False,True,C050,iran
U03761,Kyoto Prefectural University of Medicine,,,,Kyoto Prefectural University of Medicine,False,False,True,C056,japan
U03762,University of Las Palmas de Gran Canaria,,,,University of Las Palmas de Gran Canaria,False,False,True,C112,spain
U03763,University of Leoben,,,,University of Leoben,False,False,True,C007,austria
U03764,University of León,,,,University of León,False,False,True,C112,spain
U03765,Lorestan University,,,,Lorestan University,False,False,True,C050,iran
U03766,Lusophone University of Humanities and Technologies,,,,Lusophone University of Humanities and Technologies,False,False,True,C097,portugal
U03767,University of Manouba,,,,University of Manouba,False,False,True,C121,tunisia
U03768,University of Maragheh,,,,University of Maragheh,False,False,True,C050,iran
U03769,University of Marrakech Cadi Ayyad,,,,University of Marrakech Cadi Ayyad,False,False,True,C078,morocco
U03770,University of Mauritius,,,,University of Mauritius,False,False,True,C073,mauritius
U03771,University of Mazandaran,,,,University of Mazandaran,False,False,True,C050,iran
U03772,Medical University of Bialystok,,,,Medical University of Bialystok,False,False,True,C096,poland
U03773,Menoufia University,,,,Menoufia University,False,False,True,C033,egypt
U03774,Miguel Hernández University of Elche,,,,Miguel Hernández University of Elche,False,False,True,C112,spain
U03775,Morgan State University,,,,Morgan State University,False,False,True,C129,united states
U03776,Nanjing Medical University,,,,Nanjing Medical University,False,False,True,C023,china
U03777,National Autonomous University of Mexico,,,,National Autonomous University of Mexico,False,False,True,C074,mexico
U03778,National University of Colombia,,,,National University of Colombia,False,False,True,C024,colombia
U03779,National Institute of Technology Rourkela,,,,National Institute of Technology Rourkela,False,False,True,C048,india
U03780,Necmettin Erbakan University,,,,Necmettin Erbakan University,False,False,True,C122,turkey
U03781,Oakland University,,,,Oakland University,False,False,True,C129,united states
U03782,University of Oviedo,,,,University of Oviedo,False,False,True,C112,spain
U03783,Pavol Jozef Šafárik University in Košice,,,,Pavol Jozef Šafárik University in Košice,False,False,True,C107,slovakia
U03784,University of Pécs,,,,University of Pécs,False,False,True,C046,hungary
U03785,PMAS Arid Agriculture University Rawalpindi,,,,PMAS Arid Agriculture University Rawalpindi,False,False,True,C089,pakistan
U03786,Polytechnic Institute of Porto,,,,Polytechnic Institute of Porto,False,False,True,C097,portugal
U03787,Port Said University,,,,Port Said University,False,False,True,C033,egypt
U03788,Public University of Navarre,,,,Public University of Navarre,False,False,True,C112,spain
U03789,University of Puerto Rico,,,,University of Puerto Rico,False,False,True,C098,puerto rico
U03790,Pusan National University,,,,Pusan National University,False,False,True,,
U03791,Reichman University,,,,Reichman University,False,False,True,C053,israel
U03792,University Rey Juan Carlos,,,,University Rey Juan Carlos,False,False,True,C112,spain
U03793,Rowan University,,,,Rowan University,False,False,True,C129,united states
U03794,Sahand University of Technology,,,,Sahand University of Technology,False,False,True,C050,iran
U03795,University of Sargodha,,,,University of Sargodha,False,False,True,C089,pakistan
U03796,Semnan University of Medical Sciences and Health Services,,,,Semnan University of Medical Sciences and Health Services,False,False,True,C050,iran
U03797,University of Seville,,,,University of Seville,False,False,True,C112,spain
U03798,Shahid Beheshti University of Medical Sciences,,,,Shahid Beheshti University of Medical Sciences,False,False,True,C050,iran
U03799,Shahrekord University,,,,Shahrekord University,False,False,True,C050,iran
U03800,Shahrood University of Technology,,,,Shahrood University of Technology,False,False,True,C050,iran
U03801,Shanghai Maritime University,,,,Shanghai Maritime University,False,False,True,C023,china
U03802,Sidi Mohamed Ben Abdellah University,,,,Sidi Mohamed Ben Abdellah University,False,False,True,C078,morocco
U03803,Siksha ‘O’ Anusandhan,,,,Siksha ‘O’ Anusandhan,False,False,True,,
U03804,University of Social Welfare and Rehabilitation Sciences,,,,University of Social Welfare and Rehabilitation Sciences,False,False,True,C050,iran
U03805,Sohag University,,,,Sohag University,False,False,True,C033,egypt
U03806,University of South Dakota,,,,University of South Dakota,False,False,True,C129,united states
U03807,University of the South Pacific,,,,University of the South Pacific,False,False,True,C036,fiji
U03808,South Valley University,,,,South Valley University,False,False,True,C033,egypt
U03809,University of South Wales,,,,University of South Wales,False,False,True,C128,united kingdom
U03810,Ştefan cel Mare University of Suceava,,,,Ştefan cel Mare University of Suceava,False,False,True,C100,romania
U03811,St Marianna University School of Medicine,,,,St Marianna University School of Medicine,False,False,True,C056,japan
U03812,University of Sunderland,,,,University of Sunderland,False,False,True,C128,united kingdom
U03813,SWPS University of Social Sciences and Humanities,,,,SWPS University of Social Sciences and Humanities,False,False,True,C096,poland
U03814,Technical University of Crete,,,,Technical University of Crete,False,False,True,C042,greece
U03815,Technical University of Madrid,,,,Technical University of Madrid,False,False,True,C112,spain
U03816,Teesside University,,,,Teesside University,False,False,True,C128,united kingdom
U03817,University of Texas Rio Grande Valley,,,,University of Texas Rio Grande Valley,False,False,True,C129,united states
U03818,Tokyo Medical University,,,,Tokyo Medical University,False,False,True,C056,japan
U03819,Tokyo Metropolitan University,,,,Tokyo Metropolitan University,False,False,True,,
U03820,Toyota Technological Institute,,,,Toyota Technological Institute,False,False,True,C056,japan
U03821,University of Trás-os-Montes and Alto Douro,,,,University of Trás-os-Montes and Alto Douro,False,False,True,C097,portugal
U03822,Urmia University,,,,Urmia University,False,False,True,C050,iran
U03823,"University of Veterinary and Animal Sciences, Lahore",,,,"University of Veterinary and Animal Sciences, Lahore",False,False,True,C089,pakistan
U03824,University of Vigo,,,,University of Vigo,False,False,True,C112,spain
U03825,Xidian University,,,,Xidian University,False,False,True,C023,china
U03826,Yasouj University,,,,Yasouj University,False,False,True,C050,iran
U03827,Yıldız Technical University,,,,Yıldız Technical University,False,False,True,,
U03828,University of Zaragoza,,,,University of Zaragoza,False,False,True,C112,spain
U03829,Zhejiang Gongshang University,,,,Zhejiang Gongshang University,False,False,True,C023,china
U03830,Zhejiang University of Technology,,,,Zhejiang University of Technology,False,False,True,C023,china
U03831,University of Žilina,,,,University of Žilina,False,False,True,C107,slovakia
U03832,University of Zimbabwe,,,,University of Zimbabwe,False,False,True,C136,zimbabwe
U03833,Université 8 Mai 1945 Guelma,,,,Université 8 Mai 1945 Guelma,False,False,True,C002,algeria
U03834,Abdelmalek Essaâdi University,,,,Abdelmalek Essaâdi University,False,False,True,C078,morocco
U03835,Acharya Nagarjuna University,,,,Acharya Nagarjuna University,False,False,True,C048,india
U03836,Acıbadem University,,,,Acıbadem University,False,False,True,,
U03837,Adolfo Ibáñez University,,,,Adolfo Ibáñez University,False,False,True,C022,chile
U03838,AGH University of Krakow,,,,AGH University of Krakow,False,False,True,C096,poland
U03839,Aichi Medical University,,,,Aichi Medical University,False,False,True,C056,japan
U03840,Universitas Airlangga,,,,Universitas Airlangga,False,False,True,,
U03841,Akdeniz University,,,,Akdeniz University,False,False,True,C122,turkey
U03842,"University of the Andes, Chile",,,,"University of the Andes, Chile",False,False,True,C022,chile
U03843,Andhra University,,,,Andhra University,False,False,True,C048,india
U03844,Ankara University,,,,Ankara University,False,False,True,C122,turkey
U03845,University of Antioquia,,,,University of Antioquia,False,False,True,C024,colombia
U03846,Arak University,,,,Arak University,False,False,True,C050,iran
U03847,Ariel University,,,,Ariel University,False,False,True,C053,israel
U03848,Atatürk University,,,,Atatürk University,False,False,True,C122,turkey
U03849,Austral University of Chile,,,,Austral University of Chile,False,False,True,C022,chile
U03850,Banasthali University,,,,Banasthali University,False,False,True,C048,india
U03851,Bangladesh Agricultural University (BAU),,,,Bangladesh Agricultural University (BAU),False,False,True,C010,bangladesh
U03852,University of Benin,,,,University of Benin,False,False,True,C084,nigeria
U03853,Bezmiâlem Vakif University,,,,Bezmiâlem Vakif University,False,False,True,C122,turkey
U03854,BINUS University,,,,BINUS University,False,False,True,C049,indonesia
U03855,Bozok University,,,,Bozok University,False,False,True,C122,turkey
U03856,University of Brasília,,,,University of Brasília,False,False,True,C016,brazil
U03857,The British University in Egypt,,,,The British University in Egypt,False,False,True,C033,egypt
U03858,Bu-Ali Sina University,,,,Bu-Ali Sina University,False,False,True,C050,iran
U03859,University of Cadiz,,,,University of Cadiz,False,False,True,C112,spain
U03860,University of Carthage,,,,University of Carthage,False,False,True,C121,tunisia
U03861,The Catholic University of Korea,,,,The Catholic University of Korea,False,False,True,,
U03862,Catholic University of the North,,,,Catholic University of the North,False,False,True,C022,chile
U03863,Chang Gung University of Science and Technology,,,,Chang Gung University of Science and Technology,False,False,True,C118,taiwan
U03864,University of Chester,,,,University of Chester,False,False,True,C128,united kingdom
U03865,Chosun University,,,,Chosun University,False,False,True,C111,south korea
U03866,Chungbuk National University,,,,Chungbuk National University,False,False,True,,
U03867,Cochin University of Science and Technology,,,,Cochin University of Science and Technology,False,False,True,C048,india
U03868,University of Colorado Colorado Springs,,,,University of Colorado Colorado Springs,False,False,True,C129,united states
U03869,University of Concepción,,,,University of Concepción,False,False,True,C022,chile
U03870,Damghan University,,,,Damghan University,False,False,True,C050,iran
U03871,De La Salle University,,,,De La Salle University,False,False,True,,
U03872,Del Rosario University,,,,Del Rosario University,False,False,True,C024,colombia
U03873,Democritus University of Thrace,,,,Democritus University of Thrace,False,False,True,C042,greece
U03874,Dokuz Eylül University,,,,Dokuz Eylül University,False,False,True,C122,turkey
U03875,Ehime University,,,,Ehime University,False,False,True,C056,japan
U03876,El Bosque University,,,,El Bosque University,False,False,True,C024,colombia
U03877,The University of Electro-Communications,,,,The University of Electro-Communications,False,False,True,C056,japan
U03878,Erciyes University,,,,Erciyes University,False,False,True,C122,turkey
U03879,Universidade Federal do ABC (UFABC),,,,Universidade Federal do ABC (UFABC),False,False,True,C016,brazil
U03880,Federal University of Espírito Santo,,,,Federal University of Espírito Santo,False,False,True,C016,brazil
U03881,Federal University of Goiás,,,,Federal University of Goiás,False,False,True,C016,brazil
U03882,Federal University of Lavras,,,,Federal University of Lavras,False,False,True,C016,brazil
U03883,Universidade Federal do Paraná (UFPR),,,,Universidade Federal do Paraná (UFPR),False,False,True,C016,brazil
U03884,Federal University of Rio Grande do Norte (UFRN),,,,Federal University of Rio Grande do Norte (UFRN),False,False,True,C016,brazil
U03885,Federal University of Santa Maria,,,,Federal University of Santa Maria,False,False,True,C016,brazil
U03886,Federal University of São Carlos,,,,Federal University of São Carlos,False,False,True,C016,brazil
U03887,Federal University of Uberlândia,,,,Federal University of Uberlândia,False,False,True,C016,brazil
U03888,Federal University of Viçosa,,,,Federal University of Viçosa,False,False,True,C016,brazil
U03889,Federico Santa María Technical University,,,,Federico Santa María Technical University,False,False,True,C022,chile
U03890,University of Fort Hare,,,,University of Fort Hare,False,False,True,C110,south africa
U03891,University of La Frontera,,,,University of La Frontera,False,False,True,C022,chile
U03892,Fujian Normal University,,,,Fujian Normal University,False,False,True,C023,china
U03893,Université de Gabès,,,,Université de Gabès,False,False,True,C121,tunisia
U03894,Universitas Gadjah Mada,,,,Universitas Gadjah Mada,False,False,True,C049,indonesia
U03895,Gazi University,,,,Gazi University,False,False,True,C122,turkey
U03896,Georgia Southern University,,,,Georgia Southern University,False,False,True,C129,united states
U03897,Government College University Lahore,,,,Government College University Lahore,False,False,True,C089,pakistan
U03898,Grand Valley State University,,,,Grand Valley State University,False,False,True,C129,united states
U03899,Gyeongsang National University,,,,Gyeongsang National University,False,False,True,,
U03900,Hasanuddin University,,,,Hasanuddin University,False,False,True,C049,indonesia
U03901,The Hashemite University,,,,The Hashemite University,False,False,True,,
U03902,Université Hassan II de Casablanca,,,,Université Hassan II de Casablanca,False,False,True,C078,morocco
U03903,Université Polytechnique Hauts-de-France,,,,Université Polytechnique Hauts-de-France,False,False,True,C038,france
U03904,Hosei University,,,,Hosei University,False,False,True,C056,japan
U03905,University of Hradec Králové,,,,University of Hradec Králové,False,False,True,C029,czechia
U03906,University of Ilorin,,,,University of Ilorin,False,False,True,C084,nigeria
