university_id,university_name,country_name,country_code,country_name_canonical,qs_rank_2025,qs_overall_score,qs_academic_reputation_score,qs_employer_reputation_score,qs_faculty_student_score,qs_citations_per_faculty_score,qs_international_students_score,qs_international_faculty_score,qs_employment_outcomes_score,qs_sustainability_score,qs_present,the_rank_2024,the_overall_score_2024,the_teaching_score_2024,the_research_score_2024,the_citations_score_2024,the_industry_income_score_2024,the_international_outlook_score_2024,the_student_staff_ratio_2024,the_international_students_pct_2024,the_female_percentage_2024,the24_present,the_rank_2023,the_overall_score_2023,the_teaching_score_2023,the_research_score_2023,the_citations_score_2023,the_industry_income_score_2023,the_international_outlook_score_2023,the_student_staff_ratio_2023,the_international_students_pct_2023,the_female_percentage_2023,the23_present,worldbank_match_key,wb_country_code,wb_country_name,wb_long_name,wb_2alpha_code,wb_region,wb_income_group,worldbank_linked,wb_tertiary_enrollment_ratio_2015,wb_tertiary_graduation_ratio_2015,wb_female_tertiary_students_pct_2015,wb_tertiary_pupil_teacher_ratio_2015,wb_youth_literacy_15_24_pct_2015,wb_tertiary_graduates_2015,worldbank_education_2015_linked,score_difference,absolute_score_difference
U0362,sultan qaboos university,Oman,OM,oman,362.0,31.7,18.6,17.1,55.6,21.9,3.2,100.0,51.5,55.4,True,,39.4,28.1,22.2,62.3,35.7,74.0,9.2,4.0,50.0,True,601.0,36.6,23.1,18.4,56.9,40.6,74.9,8.6,4.0,50.0,True,oman,OMN,Oman,Sultanate of Oman,OM,Middle East & North Africa,High income: nonOECD,True,,,58.1746711730957,16.1571807861328,99.15373,18605.0,True,-7.699999999999999,7.699999999999999
U0363,xiamen university,China (Mainland),CN,china,362.0,31.7,23.6,16.2,19.0,72.2,3.1,5.1,46.0,15.4,True,,52.05,38.0,33.5,83.7,72.1,38.4,15.1,2.0,53.0,True,401.0,43.5,30.8,28.5,78.4,53.1,28.3,15.4,2.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-20.349999999999998,20.349999999999998
U0364,york university,Canada,CA,canada,362.0,31.7,22.7,18.6,3.9,22.6,78.7,53.1,76.3,86.5,True,,50.05,28.2,32.4,78.3,69.6,79.5,29.1,28.0,55.0,True,401.0,43.5,25.1,33.1,67.0,42.1,75.3,29.1,28.0,55.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-18.349999999999998,18.349999999999998
U0368,mahidol university,Thailand,TH,thailand,368.0,31.4,44.1,21.8,81.1,4.7,4.2,4.9,9.8,57.7,True,,39.4,39.3,25.0,46.3,78.6,48.7,8.9,5.0,64.0,True,801.0,31.85,32.8,22.5,35.8,69.8,45.7,9.0,5.0,64.0,True,thailand,THA,Thailand,Kingdom of Thailand,TH,East Asia & Pacific,Upper middle income,True,48.8574409484863,26.9894104003906,58.3397102355957,21.5390300750732,98.14663,371412.0,True,-8.0,8.0
U0370,university of tehran,"Iran, Islamic Republic of",IR,"iran, islamic republic of",368.0,31.4,20.6,26.8,3.0,79.1,2.0,2.0,23.1,4.7,True,,47.2,37.7,28.4,71.9,60.5,33.6,26.6,2.0,5.0,True,,36.6,32.9,31.7,51.9,36.9,29.0,16.6,5.0,53.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-15.800000000000004,15.800000000000004
U0371,george washington university,United States,US,united states,371.0,31.3,25.2,28.8,27.3,27.5,34.4,24.6,74.5,27.3,True,,57.25,48.2,35.7,86.0,67.3,66.1,13.0,14.0,62.0,True,201.0,52.75,47.0,32.8,83.2,38.7,56.9,12.9,15.0,62.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-25.95,25.95
U0372,lincoln university,New Zealand,NZ,new zealand,371.0,31.3,8.2,5.0,31.8,52.1,96.3,100.0,40.0,48.9,True,,47.2,33.9,26.7,68.4,49.7,92.0,14.5,33.0,52.0,True,401.0,43.5,29.7,22.6,59.9,51.7,96.4,13.3,44.0,51.0,True,new zealand,NZL,New Zealand,New Zealand,NZ,East Asia & Pacific,High income: OECD,True,83.9313201904297,55.9750099182129,56.5296783447266,,,72746.0,True,-15.900000000000002,15.900000000000002
U0374,university of turin,Italy,IT,italy,371.0,31.3,41.5,7.2,3.2,33.3,5.3,4.1,51.7,83.6,True,,47.2,23.0,30.1,84.5,74.4,45.5,29.5,6.0,61.0,True,401.0,43.5,21.5,29.7,77.5,43.9,41.4,28.4,6.0,61.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-15.900000000000002,15.900000000000002
U0375,university of florence,Italy,IT,italy,375.0,31.2,34.6,8.4,4.4,46.6,12.3,7.3,30.3,74.5,True,,50.05,35.5,34.4,78.6,72.9,51.9,24.0,10.0,56.0,True,401.0,43.5,34.8,32.4,65.6,45.0,44.7,23.0,9.0,56.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-18.849999999999998,18.849999999999998
U0376,university of turku,Finland,FI,finland,375.0,31.2,27.8,12.1,52.3,29.3,4.4,33.2,39.9,52.5,True,,52.05,31.6,34.9,83.3,67.0,52.5,15.7,6.0,63.0,True,351.0,45.95,27.7,32.6,73.9,38.7,53.5,15.3,5.0,64.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-20.849999999999998,20.849999999999998
U0377,nankai university,China (Mainland),CN,china,377.0,31.1,18.5,9.8,25.4,82.9,2.7,12.3,37.9,11.5,True,,54.45,48.8,31.4,85.3,66.5,49.3,11.7,7.0,53.0,True,301.0,47.85,39.7,24.9,79.4,46.2,40.7,11.3,5.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-23.35,23.35
U0379,university of tsukuba,Japan,JP,japan,377.0,31.1,36.6,22.5,54.7,17.3,19.3,12.4,9.8,63.4,True,,50.05,51.8,42.6,52.3,72.9,51.3,12.1,16.0,38.0,True,501.0,40.65,43.9,37.8,38.5,43.7,43.0,12.7,16.0,38.0,True,japan,JPN,Japan,Japan,JP,East Asia & Pacific,High income: OECD,True,,,,,,,False,-18.949999999999996,18.949999999999996
U0381,university of kent,United Kingdom,GB,united kingdom,380.0,30.8,15.4,10.0,14.6,45.7,49.8,95.1,34.0,40.4,True,,47.2,27.6,29.0,77.6,51.9,93.5,18.0,27.0,53.0,True,351.0,45.95,27.9,29.5,67.6,37.4,92.0,17.0,29.0,54.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-16.400000000000002,16.400000000000002
U0382,university of pisa,Italy,IT,italy,382.0,30.7,40.4,15.1,8.6,38.8,4.2,5.9,15.0,56.7,True,,47.2,31.1,31.2,80.5,68.7,43.2,20.9,5.0,52.0,True,401.0,43.5,28.8,30.2,69.2,41.7,40.6,21.9,6.0,51.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-16.500000000000004,16.500000000000004
U0383,anna university,India,IN,india,383.0,30.6,10.0,12.0,5.5,100.0,1.3,,5.9,24.7,True,,43.6,32.0,26.3,72.4,51.0,20.4,13.1,1.0,41.0,True,801.0,31.85,21.3,26.6,53.5,45.2,16.5,15.9,1.0,43.0,True,india,IND,India,Republic of India,IN,South Asia,Lower middle income,True,26.8748798370361,28.7010097503662,47.1949195861816,24.2897605895996,,8428836.0,True,-13.0,13.0
U0384,western sydney university,Australia,AU,australia,384.0,30.5,19.9,14.2,4.8,31.0,45.5,100.0,8.9,89.2,True,,52.05,29.5,31.7,87.7,51.5,87.2,41.8,21.0,59.0,True,201.0,52.75,25.8,31.7,87.6,44.1,87.9,40.3,22.0,58.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-21.549999999999997,21.549999999999997
U0385,south china university of technology,China (Mainland),CN,china,385.0,30.4,12.1,6.6,20.0,97.8,4.6,10.7,27.3,7.3,True,,54.45,36.6,38.2,83.2,92.8,44.0,12.6,6.0,38.0,True,401.0,43.5,28.2,35.6,70.7,80.7,34.4,12.7,5.0,39.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-24.050000000000004,24.050000000000004
U0387,belarusian state university,Belarus,BY,belarus,387.0,30.3,28.4,40.7,93.0,1.3,59.3,3.8,38.2,1.0,True,,25.5,25.5,11.5,17.0,55.4,66.8,7.6,19.0,62.0,True,,,,,,,,,,,False,belarus,BLR,Belarus,Republic of Belarus,BY,Europe & Central Asia,Upper middle income,True,87.9407424926758,,55.635440826416,14.5663003921509,,127520.0,True,4.800000000000001,4.800000000000001
U0391,virginia polytechnic institute and state university,United States,US,united states,389.0,30.1,26.4,26.2,18.9,28.4,16.5,71.8,24.0,34.8,True,,54.45,42.5,39.4,78.8,76.7,65.4,18.6,13.0,44.0,True,251.0,50.0,39.3,36.2,73.7,47.4,56.8,18.5,14.0,43.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-24.35,24.35
U0392,national taiwan university of science and technology (taiwan tech),Taiwan,TW,taiwan,392.0,30.0,27.6,37.9,43.5,29.4,25.5,19.7,19.9,38.8,True,,47.2,33.2,36.9,63.8,93.2,56.4,18.5,19.0,30.0,True,601.0,36.6,26.8,35.9,41.6,65.9,53.7,17.9,18.0,30.0,True,taiwan,,,,,,,False,,,,,,,False,-17.200000000000003,17.200000000000003
U0393,national and kapodistrian university of athens,Greece,GR,greece,393.0,29.9,26.7,33.2,2.1,31.0,15.9,9.9,85.8,29.3,True,,43.6,22.6,23.9,77.3,89.8,56.6,34.0,11.0,59.0,True,401.0,43.5,22.1,20.1,82.4,67.9,56.3,31.0,11.0,59.0,True,greece,GRC,Greece,Hellenic Republic,GR,Europe & Central Asia,High income: OECD,True,,,,,,,False,-13.700000000000003,13.700000000000003
U0394,"university of california, santa cruz",United States,US,united states,393.0,29.9,17.7,5.9,7.4,65.3,7.0,53.4,6.1,83.6,True,,57.25,34.9,39.8,93.3,73.2,77.9,24.2,12.0,47.0,True,192.0,54.8,32.6,33.3,95.9,46.2,67.9,22.6,14.0,47.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-27.35,27.35
U0398,sejong university,South Korea,KR,south korea,396.0,29.7,10.8,16.1,11.9,76.9,31.2,23.8,1.8,45.9,True,,54.45,31.4,34.5,94.0,73.8,68.6,18.9,15.0,51.0,True,251.0,50.0,27.3,29.3,93.8,55.6,58.8,20.8,13.0,48.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-24.750000000000004,24.750000000000004
U0400,university of southern queensland,Australia,AU,australia,396.0,29.7,8.8,5.7,4.8,73.1,23.0,84.1,8.6,43.0,True,,50.05,28.4,25.9,88.0,46.9,81.8,24.8,15.0,63.0,True,301.0,47.85,24.6,24.3,85.5,41.5,79.8,26.0,18.0,62.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-20.349999999999998,20.349999999999998
U0402,koç university,Turkey,TR,turkey,401.0,29.6,24.3,54.6,19.1,32.4,13.0,24.7,6.8,34.8,True,,50.05,31.8,40.5,68.9,91.9,57.4,19.5,9.0,49.0,True,401.0,43.5,30.7,42.3,56.1,100.0,49.3,19.7,8.0,48.0,True,turkey,TUR,Turkey,Republic of Turkey,TR,Europe & Central Asia,Upper middle income,True,94.7322998046875,,45.9554710388184,,99.49439,,True,-20.449999999999996,20.449999999999996
U0403,amirkabir university of technology,"Iran, Islamic Republic of",IR,"iran, islamic republic of",403.0,29.5,5.2,20.5,4.6,100.0,2.8,24.6,5.8,1.6,True,,50.05,34.8,33.7,77.0,85.1,38.8,20.2,3.0,35.0,True,601.0,36.6,30.1,31.9,54.9,64.9,31.7,21.2,2.0,35.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-20.549999999999997,20.549999999999997
U0404,university of canberra,Australia,AU,australia,403.0,29.5,14.3,7.7,2.4,51.2,69.4,79.6,5.6,70.9,True,,50.05,24.1,31.6,82.4,40.8,88.3,34.4,23.0,56.0,True,251.0,50.0,20.0,32.0,92.6,43.0,88.1,35.5,26.0,53.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-20.549999999999997,20.549999999999997
U0406,satbayev university,Kazakhstan,KZ,kazakhstan,405.0,29.3,27.8,43.4,88.1,1.2,16.9,66.7,23.6,3.8,True,,16.2,22.7,10.8,8.5,23.2,68.7,12.4,5.0,44.0,True,1501.0,14.35,19.6,9.3,5.0,41.1,67.9,9.7,4.0,38.0,True,kazakhstan,KAZ,Kazakhstan,Republic of Kazakhstan,KZ,Europe & Central Asia,Upper middle income,True,46.039909362793,67.1917724609375,55.4981384277344,12.9751901626587,,241472.0,True,13.100000000000001,13.100000000000001
U0408,"birkbeck, university of london",United Kingdom,GB,united kingdom,408.0,29.1,10.0,3.6,15.6,57.1,99.5,97.7,8.8,7.7,True,,52.05,34.7,29.7,78.0,63.5,92.4,12.5,41.0,57.0,True,351.0,45.95,30.4,33.3,66.8,37.2,90.7,16.6,40.0,56.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-22.949999999999996,22.949999999999996
U0409,masaryk university,Czech Republic,CZ,czech republic,408.0,29.1,23.5,31.7,9.5,13.8,66.7,27.6,36.0,79.1,True,,39.4,25.9,31.0,50.1,41.7,66.3,18.4,23.0,62.0,True,801.0,31.85,23.9,29.7,34.0,38.1,66.7,18.9,23.0,62.0,True,czech republic,CZE,Czech Republic,Czech Republic,CZ,Europe & Central Asia,High income: OECD,True,64.9667129516602,39.0339508056641,57.2906188964844,,,98119.0,True,-10.299999999999997,10.299999999999997
U0410,hse university,Russia,RU,russia,410.0,29.0,24.0,38.4,84.8,1.8,13.5,6.6,13.0,44.6,True,,47.2,34.4,44.0,57.3,56.5,51.4,18.6,12.0,53.0,True,,,,,,,,,,,False,russia,RUS,Russia,Russian Federation,RU,Europe & Central Asia,High income: nonOECD,True,80.3940811157227,,53.433479309082,,,,True,-18.200000000000003,18.200000000000003
U0413,graz university of technology,Austria,AT,austria,413.0,28.8,14.7,15.7,98.9,11.1,59.7,81.8,11.9,2.8,True,,43.6,40.4,21.4,51.5,91.5,81.5,8.2,24.0,26.0,True,601.0,36.6,32.0,20.3,42.5,63.1,83.6,8.6,23.0,25.0,True,austria,AUT,Austria,Republic of Austria,AT,Europe & Central Asia,High income: OECD,True,81.5405120849609,34.8578910827637,53.2282218933105,6.99524021148682,,83587.0859375,True,-14.8,14.8
U0415,concordia university,Canada,CA,canada,415.0,28.7,15.8,11.4,3.3,17.5,92.3,87.4,43.6,89.8,True,,43.6,25.7,29.3,66.2,66.3,86.6,34.6,34.0,50.0,True,601.0,36.6,22.6,27.4,46.4,39.2,85.6,33.5,34.0,50.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-14.900000000000002,14.900000000000002
U0416,oxford brookes university,United Kingdom,GB,united kingdom,416.0,28.6,30.7,37.6,13.7,7.0,67.4,67.5,20.5,13.2,True,,39.4,25.1,21.1,62.5,29.1,87.9,14.0,25.0,58.0,True,601.0,36.6,24.6,22.7,52.8,37.2,83.6,14.2,25.0,59.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-10.799999999999997,10.799999999999997
U0418,university of dundee,United Kingdom,GB,united kingdom,418.0,28.5,18.4,13.7,30.8,14.0,89.4,91.1,7.4,55.4,True,,52.05,26.7,32.1,84.9,83.0,91.1,18.1,25.0,65.0,True,201.0,52.75,25.8,30.5,90.3,49.5,85.4,18.3,27.0,64.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-23.549999999999997,23.549999999999997
U0420,czech technical university in prague,Czech Republic,CZ,czech republic,420.0,28.4,22.0,42.4,80.6,3.6,50.2,19.9,15.6,5.8,True,,30.450000000000003,30.9,18.8,32.2,51.9,60.2,8.7,21.0,30.0,True,1201.0,21.35,23.2,16.1,15.5,48.4,58.2,8.8,20.0,19.0,True,czech republic,CZE,Czech Republic,Czech Republic,CZ,Europe & Central Asia,High income: OECD,True,64.9667129516602,39.0339508056641,57.2906188964844,,,98119.0,True,-2.0500000000000043,2.0500000000000043
U0421,dublin city university,Ireland,IE,ireland,421.0,28.3,20.1,26.0,25.8,10.7,22.6,75.0,35.3,82.5,True,,47.2,24.5,35.2,77.1,62.8,73.9,26.1,12.0,58.0,True,401.0,43.5,23.9,33.8,63.2,42.6,82.2,25.4,17.0,59.0,True,ireland,IRL,Ireland,Ireland,IE,Europe & Central Asia,High income: OECD,True,83.7777862548828,,50.907600402832,,,,True,-18.900000000000002,18.900000000000002
U0422,university of limerick,Ireland,IE,ireland,421.0,28.3,18.3,25.5,15.7,23.0,30.8,87.1,8.0,76.4,True,,47.2,27.1,32.6,64.1,75.9,76.1,27.1,15.0,50.0,True,601.0,36.6,24.2,30.3,50.8,40.7,83.0,25.1,20.0,50.0,True,ireland,IRL,Ireland,Ireland,IE,Europe & Central Asia,High income: OECD,True,83.7777862548828,,50.907600402832,,,,True,-18.900000000000002,18.900000000000002
U0423,aston university,United Kingdom,GB,united kingdom,423.0,28.1,12.5,18.5,9.0,34.4,53.8,94.2,19.6,46.9,True,,47.2,22.2,26.5,82.5,64.1,95.2,19.0,25.0,48.0,True,401.0,43.5,20.5,24.9,76.8,38.8,92.6,17.8,25.0,48.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-19.1,19.1
U0424,université laval,Canada,CA,canada,423.0,28.1,19.2,8.1,26.0,23.8,41.6,55.8,36.4,78.4,True,,54.45,40.7,38.7,73.7,94.2,76.2,17.9,16.0,58.0,True,251.0,50.0,40.1,35.8,67.8,68.7,72.4,16.9,15.0,58.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-26.35,26.35
U0425,national taipei university of technology,Taiwan,TW,taiwan,425.0,28.0,13.9,54.7,24.3,41.6,20.6,19.8,22.5,31.3,True,,34.8,27.3,25.0,35.8,94.1,41.6,15.6,10.0,28.0,True,1001.0,27.05,22.7,23.1,24.6,96.5,39.7,15.7,11.0,28.0,True,taiwan,,,,,,,False,,,,,,,False,-6.799999999999997,6.799999999999997
U0427,leibniz university hannover,Germany,DE,germany,426.0,27.9,21.2,32.0,17.9,17.4,26.9,46.3,14.5,82.1,True,,50.05,38.3,41.5,62.1,81.6,58.2,39.5,15.0,44.0,True,401.0,43.5,39.1,39.2,46.2,48.9,54.7,43.7,18.0,42.0,True,germany,DEU,Germany,Federal Republic of Germany,DE,Europe & Central Asia,High income: OECD,True,68.2655868530273,,47.9433212280273,7.51541996002197,,,True,-22.15,22.15
U0429,southeast university,China (Mainland),CN,china,428.0,27.8,13.5,6.6,20.8,82.0,3.4,14.4,5.0,11.6,True,,52.05,39.9,46.3,68.4,90.4,47.6,12.4,4.0,36.0,True,401.0,43.5,34.8,42.3,47.2,93.7,37.8,12.3,4.0,36.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-24.249999999999996,24.249999999999996
U0432,tomsk state university,Russia,RU,russia,431.0,27.6,22.0,13.5,99.0,4.2,91.6,21.6,4.4,1.4,True,,43.6,49.2,40.0,31.8,53.8,79.1,11.6,37.0,53.0,True,,,,,,,,,,,False,russia,RUS,Russia,Russian Federation,RU,Europe & Central Asia,High income: nonOECD,True,80.3940811157227,,53.433479309082,,,,True,-16.0,16.0
U0433,university of granada,Spain,ES,spain,431.0,27.6,44.4,14.1,5.7,26.2,14.8,3.1,4.9,26.3,True,,43.6,28.5,26.6,65.7,52.2,52.6,14.7,9.0,59.0,True,601.0,36.6,23.2,28.8,50.5,37.2,50.2,14.5,10.0,60.0,True,spain,ESP,Spain,Kingdom of Spain,ES,Europe & Central Asia,High income: OECD,True,89.6701431274414,51.2237510681152,53.1438102722167,12.5089902877808,99.65568,438616.0,True,-16.0,16.0
U0436,iran university of science and technology,"Iran, Islamic Republic of",IR,"iran, islamic republic of",436.0,27.2,7.8,14.0,2.7,98.7,1.5,12.0,5.3,1.6,True,,47.2,33.6,37.4,75.2,73.9,24.3,32.7,1.0,35.0,True,501.0,40.65,32.6,36.8,54.2,98.4,21.2,33.9,1.0,34.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-20.000000000000004,20.000000000000004
U0437,murdoch university,Australia,AU,australia,436.0,27.2,8.0,4.5,5.2,57.3,73.9,85.6,14.8,11.3,True,,50.05,23.2,29.6,81.4,67.2,94.2,34.0,38.0,62.0,True,401.0,43.5,21.6,27.8,70.6,46.7,93.2,36.5,40.0,61.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-22.849999999999998,22.849999999999998
U0439,vilnius university,Lithuania,LT,lithuania,439.0,27.1,19.1,23.5,74.7,3.3,13.6,12.4,83.7,27.1,True,,34.8,26.6,17.5,51.4,44.4,46.7,9.1,9.0,65.0,True,801.0,31.85,21.4,18.7,47.3,45.9,55.5,10.2,9.0,69.0,True,lithuania,LTU,Lithuania,Republic of Lithuania,LT,Europe & Central Asia,High income: nonOECD,True,,57.4757385253906,57.5741806030273,10.7555599212646,,32205.0,True,-7.699999999999996,7.699999999999996
U0443,novosibirsk state university,Russia,RU,russia,442.0,26.8,24.7,18.4,91.0,9.5,57.0,6.3,5.8,5.3,True,,39.4,42.2,36.6,31.6,40.7,51.9,6.6,20.0,53.0,True,,,,,,,,,,,False,russia,RUS,Russia,Russian Federation,RU,Europe & Central Asia,High income: nonOECD,True,80.3940811157227,,53.433479309082,,,,True,-12.599999999999998,12.599999999999998
U0444,università cattolica del sacro cuore,Italy,IT,italy,442.0,26.8,24.2,35.5,27.6,19.2,7.1,15.5,32.3,54.8,True,,52.05,35.2,30.0,89.4,74.5,52.3,39.1,7.0,71.0,True,,,,,,,,,,,False,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-25.249999999999996,25.249999999999996
U0445,james cook university,Australia,AU,australia,445.0,26.7,14.4,6.5,17.5,46.9,16.0,36.7,6.7,88.9,True,,50.05,28.3,30.9,79.6,58.9,77.7,17.3,9.0,66.0,True,351.0,45.95,23.3,28.2,78.0,43.4,93.8,20.1,32.0,62.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-23.349999999999998,23.349999999999998
U0448,dalian university of technology,China (Mainland),CN,china,448.0,26.6,9.6,3.8,18.1,88.1,2.9,11.5,14.4,8.0,True,,47.2,37.0,35.0,68.1,86.8,40.2,14.5,3.0,53.0,True,601.0,36.6,28.6,29.6,46.1,73.0,31.9,15.0,3.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-20.6,20.6
U0449,hunan university,China (Mainland),CN,china,448.0,26.6,7.9,10.3,15.2,90.6,1.8,4.6,23.1,2.7,True,,50.05,28.9,30.4,92.0,75.2,32.5,17.8,2.0,47.0,True,401.0,43.5,24.0,26.4,87.6,59.1,25.6,18.6,2.0,47.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-23.449999999999996,23.449999999999996
U0451,university of electronic science and technology of china,China (Mainland),CN,china,451.0,26.5,5.3,5.0,8.2,99.1,2.5,3.2,7.2,2.3,True,,50.05,34.8,35.2,80.9,85.5,33.9,15.7,3.0,30.0,True,401.0,43.5,29.3,31.2,67.1,67.0,32.4,15.4,3.0,30.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-23.549999999999997,23.549999999999997
U0453,national taiwan normal university,Taiwan,TW,taiwan,452.0,26.4,34.7,20.5,62.9,5.4,25.2,14.5,17.3,49.8,True,,43.6,35.0,32.0,51.4,92.7,50.4,12.3,12.0,53.0,True,801.0,31.85,28.0,34.4,28.8,74.4,51.8,12.2,16.0,53.0,True,taiwan,,,,,,,False,,,,,,,False,-17.200000000000003,17.200000000000003
U0454,university of kansas,United States,US,united states,452.0,26.4,14.4,12.6,86.7,9.2,7.2,60.3,28.2,32.4,True,,50.05,42.7,25.9,73.1,79.9,58.6,9.5,7.0,53.0,True,401.0,43.5,38.1,24.4,67.2,46.3,49.2,9.9,8.0,53.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-23.65,23.65
U0455,university of stirling,United Kingdom,GB,united kingdom,452.0,26.4,11.2,9.4,9.3,30.3,81.3,76.9,15.8,76.1,True,,47.2,23.0,26.2,82.4,41.0,91.4,18.7,28.0,64.0,True,351.0,45.95,22.9,25.9,79.4,37.3,86.1,16.0,27.0,64.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-20.800000000000004,20.800000000000004
U0459,university of guelph,Canada,CA,canada,456.0,26.3,12.8,12.8,5.0,50.1,14.3,46.4,11.2,82.9,True,,47.2,32.6,36.2,66.2,78.1,64.5,27.3,10.0,59.0,True,501.0,40.65,29.5,33.4,48.7,49.3,60.6,27.4,10.0,59.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-20.900000000000002,20.900000000000002
U0462,tampere university,Finland,FI,finland,462.0,26.0,21.7,15.4,20.4,33.1,5.9,44.5,30.8,23.0,True,,52.05,30.6,38.4,80.9,93.1,49.8,20.7,7.0,55.0,True,301.0,47.85,26.6,35.9,76.9,56.1,51.1,20.6,6.0,54.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-26.049999999999997,26.049999999999997
