university_id,country_id,year,source,global_rank,global_ranking_score,research_impact_score,students_per_staff,international_student_percentage,academic_reputation_score,research_productivity_index,international_students_score
U1392,,2023,WUR 2023,,,40.4,,,,19.88491145208488,20.5
U1392,,2023,WUR 2023,,,40.4,,,,16.844436642582238,20.5
U1392,,2023,WUR 2023,,,40.4,,,,14.210401042301203,20.5
U1392,,2023,WUR 2023,,,40.4,,,,15.06262573119662,20.5
U1392,,2023,WUR 2023,,,40.4,,,,16.635504832291446,20.5
U1392,,2023,WUR 2023,,,40.4,,,,7.70819853141716,20.5
U1392,,2023,WUR 2023,,,40.4,,,,10.257737010756824,20.5
U1392,,2023,WUR 2023,,,40.4,,,,12.715623388297129,20.5
U1392,,2023,WUR 2023,,,40.4,,,,13.869534663513184,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.146807125772188,20.5
U1392,,2023,WUR 2023,,,40.4,,,,12.013271551458049,20.5
U1392,,2023,WUR 2023,,,40.4,,,,4.31948995228298,20.5
U1392,,2023,WUR 2023,,,40.4,,,,14.647984495642952,20.5
U1392,,2023,WUR 2023,,,40.4,,,,21.04078790243373,20.5
U1392,,2023,WUR 2023,,,40.4,,,,12.360347732600466,20.5
U1392,,2023,WUR 2023,,,40.4,,,,13.933106593924531,20.5
U1392,,2023,WUR 2023,,,40.4,,,,22.456205164243038,20.5
U1392,,2023,WUR 2023,,,40.4,,,,14.884108458641276,20.5
U1392,,2023,WUR 2023,,,40.4,,,,14.175358906529317,20.5
U1392,,2023,WUR 2023,,,40.4,,,,2.945328711444474,20.5
U1392,,2023,WUR 2023,,,40.4,,,,15.149877445256404,20.5
U1392,,2023,WUR 2023,,,40.4,,,,9.937988328617376,20.5
U1392,,2023,WUR 2023,,,40.4,,,,7.4295133641299556,20.5
U1392,,2023,WUR 2023,,,40.4,,,,8.39952199281354,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.571154201361318,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.277609582730025,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.1847189500491737,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.577730643152531,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.9478255545891,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.733954972267687,20.5
U1392,,2023,WUR 2023,,,40.4,,,,12.535658747363703,20.5
U1392,,2023,WUR 2023,,,40.4,,,,4.047134316765368,20.5
U1392,,2023,WUR 2023,,,40.4,,,,9.259582578959762,20.5
U1392,,2023,WUR 2023,,,40.4,,,,5.0147794888344,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.048745570521993,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.2088437637489795,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.833456710089624,20.5
U1392,,2023,WUR 2023,,,40.4,,,,9.782059903657936,20.5
U1392,,2023,WUR 2023,,,40.4,,,,5.158831633617945,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.656987637310143,20.5
U1392,,2023,WUR 2023,,,40.4,,,,7.980847008957106,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.152391640490189,20.5
U1392,,2023,WUR 2023,,,40.4,,,,5.302684637660615,20.5
U1392,,2023,WUR 2023,,,40.4,,,,4.124848199841193,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.813111589693071,20.5
U1392,,2023,WUR 2023,,,40.4,,,,5.302602674557117,20.5
U1392,,2023,WUR 2023,,,40.4,,,,8.157174958216169,20.5
U1392,,2023,WUR 2023,,,40.4,,,,5.076762069949905,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.288810601252746,20.5
U1392,,2023,WUR 2023,,,40.4,,,,6.328276090764572,20.5
U1392,,2023,WUR 2023,,,40.4,,,,11.75297653654587,20.5
U1392,,2023,WUR 2023,,,40.4,,,,10.117266439246784,20.5
U1392,,2023,WUR 2023,,,40.4,,,,4.437922656063465,20.5
U1392,,2023,WUR 2023,,,40.4,,,,4.710293091892417,20.5
U1392,,2023,WUR 2023,,,40.4,,,,7.085925565335147,20.5
U1392,,2023,WUR 2023,,,40.4,,,,3.355528220457925,20.5
U1392,,2023,WUR 2023,,,40.4,,,,,20.5
U1392,,2023,WUR 2023,,,4.2,,,,51.67418335352436,17.9
U1392,,2023,WUR 2023,,,4.2,,,,47.88418239895532,17.9
U1392,,2023,WUR 2023,,,4.2,,,,43.8055958895228,17.9
U1392,,2023,WUR 2023,,,4.2,,,,43.76365568588358,17.9
U1392,,2023,WUR 2023,,,4.2,,,,40.199930465075184,17.9
U1392,,2023,WUR 2023,,,4.2,,,,28.5527837078826,17.9
U1392,,2023,WUR 2023,,,4.2,,,,33.749021648384776,17.9
U1392,,2023,WUR 2023,,,4.2,,,,27.403396326452484,17.9
U1392,,2023,WUR 2023,,,4.2,,,,31.15712600491052,17.9
U1392,,2023,WUR 2023,,,4.2,,,,29.071708243361048,17.9
U1392,,2023,WUR 2023,,,4.2,,,,30.399950650658432,17.9
U1392,,2023,WUR 2023,,,4.2,,,,35.33147185564629,17.9
U1392,,2023,WUR 2023,,,4.2,,,,33.946773711772735,17.9
U1392,,2023,WUR 2023,,,4.2,,,,24.793802164462853,17.9
U1392,,2023,WUR 2023,,,4.2,,,,26.75785339223952,17.9
U1392,,2023,WUR 2023,,,4.2,,,,28.23732384975655,17.9
U1392,,2023,WUR 2023,,,4.2,,,,25.94141452924313,17.9
U1392,,2023,WUR 2023,,,4.2,,,,29.006413964994017,17.9
U1392,,2023,WUR 2023,,,4.2,,,,22.1526345493242,17.9
U1392,,2023,WUR 2023,,,4.2,,,,24.14081875648968,17.9
U1392,,2023,WUR 2023,,,4.2,,,,21.705412418739144,17.9
U1392,,2023,WUR 2023,,,4.2,,,,17.20997779422529,17.9
U1392,,2023,WUR 2023,,,4.2,,,,19.88491145208488,17.9
U1392,,2023,WUR 2023,,,4.2,,,,16.844436642582238,17.9
U1392,,2023,WUR 2023,,,4.2,,,,14.210401042301203,17.9
U1392,,2023,WUR 2023,,,4.2,,,,15.06262573119662,17.9
U1392,,2023,WUR 2023,,,4.2,,,,16.635504832291446,17.9
U1392,,2023,WUR 2023,,,4.2,,,,7.70819853141716,17.9
U1392,,2023,WUR 2023,,,4.2,,,,10.257737010756824,17.9
U1392,,2023,WUR 2023,,,4.2,,,,12.715623388297129,17.9
U1392,,2023,WUR 2023,,,4.2,,,,13.869534663513184,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.146807125772188,17.9
U1392,,2023,WUR 2023,,,4.2,,,,12.013271551458049,17.9
U1392,,2023,WUR 2023,,,4.2,,,,4.31948995228298,17.9
U1392,,2023,WUR 2023,,,4.2,,,,14.647984495642952,17.9
U1392,,2023,WUR 2023,,,4.2,,,,21.04078790243373,17.9
U1392,,2023,WUR 2023,,,4.2,,,,12.360347732600466,17.9
U1392,,2023,WUR 2023,,,4.2,,,,13.933106593924531,17.9
U1392,,2023,WUR 2023,,,4.2,,,,22.456205164243038,17.9
U1392,,2023,WUR 2023,,,4.2,,,,14.884108458641276,17.9
U1392,,2023,WUR 2023,,,4.2,,,,14.175358906529317,17.9
U1392,,2023,WUR 2023,,,4.2,,,,2.945328711444474,17.9
U1392,,2023,WUR 2023,,,4.2,,,,15.149877445256404,17.9
U1392,,2023,WUR 2023,,,4.2,,,,9.937988328617376,17.9
U1392,,2023,WUR 2023,,,4.2,,,,7.4295133641299556,17.9
U1392,,2023,WUR 2023,,,4.2,,,,8.39952199281354,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.571154201361318,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.277609582730025,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.1847189500491737,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.577730643152531,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.9478255545891,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.733954972267687,17.9
U1392,,2023,WUR 2023,,,4.2,,,,12.535658747363703,17.9
U1392,,2023,WUR 2023,,,4.2,,,,4.047134316765368,17.9
U1392,,2023,WUR 2023,,,4.2,,,,9.259582578959762,17.9
U1392,,2023,WUR 2023,,,4.2,,,,5.0147794888344,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.048745570521993,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.2088437637489795,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.833456710089624,17.9
U1392,,2023,WUR 2023,,,4.2,,,,9.782059903657936,17.9
U1392,,2023,WUR 2023,,,4.2,,,,5.158831633617945,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.656987637310143,17.9
U1392,,2023,WUR 2023,,,4.2,,,,7.980847008957106,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.152391640490189,17.9
U1392,,2023,WUR 2023,,,4.2,,,,5.302684637660615,17.9
U1392,,2023,WUR 2023,,,4.2,,,,4.124848199841193,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.813111589693071,17.9
U1392,,2023,WUR 2023,,,4.2,,,,5.302602674557117,17.9
U1392,,2023,WUR 2023,,,4.2,,,,8.157174958216169,17.9
U1392,,2023,WUR 2023,,,4.2,,,,5.076762069949905,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.288810601252746,17.9
U1392,,2023,WUR 2023,,,4.2,,,,6.328276090764572,17.9
U1392,,2023,WUR 2023,,,4.2,,,,11.75297653654587,17.9
U1392,,2023,WUR 2023,,,4.2,,,,10.117266439246784,17.9
U1392,,2023,WUR 2023,,,4.2,,,,4.437922656063465,17.9
U1392,,2023,WUR 2023,,,4.2,,,,4.710293091892417,17.9
U1392,,2023,WUR 2023,,,4.2,,,,7.085925565335147,17.9
U1392,,2023,WUR 2023,,,4.2,,,,3.355528220457925,17.9
U1392,,2023,WUR 2023,,,4.2,,,,,17.9
U1392,,2023,WUR 2023,,,7.3,,,,51.67418335352436,64.5
U1392,,2023,WUR 2023,,,7.3,,,,47.88418239895532,64.5
U1392,,2023,WUR 2023,,,7.3,,,,43.8055958895228,64.5
U1392,,2023,WUR 2023,,,7.3,,,,43.76365568588358,64.5
U1392,,2023,WUR 2023,,,7.3,,,,40.199930465075184,64.5
U1392,,2023,WUR 2023,,,7.3,,,,28.5527837078826,64.5
U1392,,2023,WUR 2023,,,7.3,,,,33.749021648384776,64.5
U1392,,2023,WUR 2023,,,7.3,,,,27.403396326452484,64.5
U1392,,2023,WUR 2023,,,7.3,,,,31.15712600491052,64.5
U1392,,2023,WUR 2023,,,7.3,,,,29.071708243361048,64.5
U1392,,2023,WUR 2023,,,7.3,,,,30.399950650658432,64.5
U1392,,2023,WUR 2023,,,7.3,,,,35.33147185564629,64.5
U1392,,2023,WUR 2023,,,7.3,,,,33.946773711772735,64.5
U1392,,2023,WUR 2023,,,7.3,,,,24.793802164462853,64.5
U1392,,2023,WUR 2023,,,7.3,,,,26.75785339223952,64.5
U1392,,2023,WUR 2023,,,7.3,,,,28.23732384975655,64.5
U1392,,2023,WUR 2023,,,7.3,,,,25.94141452924313,64.5
U1392,,2023,WUR 2023,,,7.3,,,,29.006413964994017,64.5
U1392,,2023,WUR 2023,,,7.3,,,,22.1526345493242,64.5
U1392,,2023,WUR 2023,,,7.3,,,,24.14081875648968,64.5
U1392,,2023,WUR 2023,,,7.3,,,,21.705412418739144,64.5
U1392,,2023,WUR 2023,,,7.3,,,,17.20997779422529,64.5
U1392,,2023,WUR 2023,,,7.3,,,,19.88491145208488,64.5
U1392,,2023,WUR 2023,,,7.3,,,,16.844436642582238,64.5
U1392,,2023,WUR 2023,,,7.3,,,,14.210401042301203,64.5
U1392,,2023,WUR 2023,,,7.3,,,,15.06262573119662,64.5
U1392,,2023,WUR 2023,,,7.3,,,,16.635504832291446,64.5
U1392,,2023,WUR 2023,,,7.3,,,,7.70819853141716,64.5
U1392,,2023,WUR 2023,,,7.3,,,,10.257737010756824,64.5
U1392,,2023,WUR 2023,,,7.3,,,,12.715623388297129,64.5
U1392,,2023,WUR 2023,,,7.3,,,,13.869534663513184,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.146807125772188,64.5
U1392,,2023,WUR 2023,,,7.3,,,,12.013271551458049,64.5
U1392,,2023,WUR 2023,,,7.3,,,,4.31948995228298,64.5
U1392,,2023,WUR 2023,,,7.3,,,,14.647984495642952,64.5
U1392,,2023,WUR 2023,,,7.3,,,,21.04078790243373,64.5
U1392,,2023,WUR 2023,,,7.3,,,,12.360347732600466,64.5
U1392,,2023,WUR 2023,,,7.3,,,,13.933106593924531,64.5
U1392,,2023,WUR 2023,,,7.3,,,,22.456205164243038,64.5
U1392,,2023,WUR 2023,,,7.3,,,,14.884108458641276,64.5
U1392,,2023,WUR 2023,,,7.3,,,,14.175358906529317,64.5
U1392,,2023,WUR 2023,,,7.3,,,,2.945328711444474,64.5
U1392,,2023,WUR 2023,,,7.3,,,,15.149877445256404,64.5
U1392,,2023,WUR 2023,,,7.3,,,,9.937988328617376,64.5
U1392,,2023,WUR 2023,,,7.3,,,,7.4295133641299556,64.5
U1392,,2023,WUR 2023,,,7.3,,,,8.39952199281354,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.571154201361318,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.277609582730025,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.1847189500491737,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.577730643152531,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.9478255545891,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.733954972267687,64.5
U1392,,2023,WUR 2023,,,7.3,,,,12.535658747363703,64.5
U1392,,2023,WUR 2023,,,7.3,,,,4.047134316765368,64.5
U1392,,2023,WUR 2023,,,7.3,,,,9.259582578959762,64.5
U1392,,2023,WUR 2023,,,7.3,,,,5.0147794888344,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.048745570521993,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.2088437637489795,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.833456710089624,64.5
U1392,,2023,WUR 2023,,,7.3,,,,9.782059903657936,64.5
U1392,,2023,WUR 2023,,,7.3,,,,5.158831633617945,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.656987637310143,64.5
U1392,,2023,WUR 2023,,,7.3,,,,7.980847008957106,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.152391640490189,64.5
U1392,,2023,WUR 2023,,,7.3,,,,5.302684637660615,64.5
U1392,,2023,WUR 2023,,,7.3,,,,4.124848199841193,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.813111589693071,64.5
U1392,,2023,WUR 2023,,,7.3,,,,5.302602674557117,64.5
U1392,,2023,WUR 2023,,,7.3,,,,8.157174958216169,64.5
U1392,,2023,WUR 2023,,,7.3,,,,5.076762069949905,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.288810601252746,64.5
U1392,,2023,WUR 2023,,,7.3,,,,6.328276090764572,64.5
U1392,,2023,WUR 2023,,,7.3,,,,11.75297653654587,64.5
U1392,,2023,WUR 2023,,,7.3,,,,10.117266439246784,64.5
U1392,,2023,WUR 2023,,,7.3,,,,4.437922656063465,64.5
U1392,,2023,WUR 2023,,,7.3,,,,4.710293091892417,64.5
U1392,,2023,WUR 2023,,,7.3,,,,7.085925565335147,64.5
U1392,,2023,WUR 2023,,,7.3,,,,3.355528220457925,64.5
U1392,,2023,WUR 2023,,,7.3,,,,,64.5
U1392,,2023,WUR 2023,,,7.8,,,,51.67418335352436,38.3
U1392,,2023,WUR 2023,,,7.8,,,,47.88418239895532,38.3
U1392,,2023,WUR 2023,,,7.8,,,,43.8055958895228,38.3
U1392,,2023,WUR 2023,,,7.8,,,,43.76365568588358,38.3
U1392,,2023,WUR 2023,,,7.8,,,,40.199930465075184,38.3
U1392,,2023,WUR 2023,,,7.8,,,,28.5527837078826,38.3
U1392,,2023,WUR 2023,,,7.8,,,,33.749021648384776,38.3
U1392,,2023,WUR 2023,,,7.8,,,,27.403396326452484,38.3
U1392,,2023,WUR 2023,,,7.8,,,,31.15712600491052,38.3
U1392,,2023,WUR 2023,,,7.8,,,,29.071708243361048,38.3
U1392,,2023,WUR 2023,,,7.8,,,,30.399950650658432,38.3
U1392,,2023,WUR 2023,,,7.8,,,,35.33147185564629,38.3
U1392,,2023,WUR 2023,,,7.8,,,,33.946773711772735,38.3
U1392,,2023,WUR 2023,,,7.8,,,,24.793802164462853,38.3
U1392,,2023,WUR 2023,,,7.8,,,,26.75785339223952,38.3
U1392,,2023,WUR 2023,,,7.8,,,,28.23732384975655,38.3
U1392,,2023,WUR 2023,,,7.8,,,,25.94141452924313,38.3
U1392,,2023,WUR 2023,,,7.8,,,,29.006413964994017,38.3
U1392,,2023,WUR 2023,,,7.8,,,,22.1526345493242,38.3
U1392,,2023,WUR 2023,,,7.8,,,,24.14081875648968,38.3
U1392,,2023,WUR 2023,,,7.8,,,,21.705412418739144,38.3
U1392,,2023,WUR 2023,,,7.8,,,,17.20997779422529,38.3
U1392,,2023,WUR 2023,,,7.8,,,,19.88491145208488,38.3
U1392,,2023,WUR 2023,,,7.8,,,,16.844436642582238,38.3
U1392,,2023,WUR 2023,,,7.8,,,,14.210401042301203,38.3
U1392,,2023,WUR 2023,,,7.8,,,,15.06262573119662,38.3
U1392,,2023,WUR 2023,,,7.8,,,,16.635504832291446,38.3
U1392,,2023,WUR 2023,,,7.8,,,,7.70819853141716,38.3
U1392,,2023,WUR 2023,,,7.8,,,,10.257737010756824,38.3
U1392,,2023,WUR 2023,,,7.8,,,,12.715623388297129,38.3
U1392,,2023,WUR 2023,,,7.8,,,,13.869534663513184,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.146807125772188,38.3
U1392,,2023,WUR 2023,,,7.8,,,,12.013271551458049,38.3
U1392,,2023,WUR 2023,,,7.8,,,,4.31948995228298,38.3
U1392,,2023,WUR 2023,,,7.8,,,,14.647984495642952,38.3
U1392,,2023,WUR 2023,,,7.8,,,,21.04078790243373,38.3
U1392,,2023,WUR 2023,,,7.8,,,,12.360347732600466,38.3
U1392,,2023,WUR 2023,,,7.8,,,,13.933106593924531,38.3
U1392,,2023,WUR 2023,,,7.8,,,,22.456205164243038,38.3
U1392,,2023,WUR 2023,,,7.8,,,,14.884108458641276,38.3
U1392,,2023,WUR 2023,,,7.8,,,,14.175358906529317,38.3
U1392,,2023,WUR 2023,,,7.8,,,,2.945328711444474,38.3
U1392,,2023,WUR 2023,,,7.8,,,,15.149877445256404,38.3
U1392,,2023,WUR 2023,,,7.8,,,,9.937988328617376,38.3
U1392,,2023,WUR 2023,,,7.8,,,,7.4295133641299556,38.3
U1392,,2023,WUR 2023,,,7.8,,,,8.39952199281354,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.571154201361318,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.277609582730025,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.1847189500491737,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.577730643152531,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.9478255545891,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.733954972267687,38.3
U1392,,2023,WUR 2023,,,7.8,,,,12.535658747363703,38.3
U1392,,2023,WUR 2023,,,7.8,,,,4.047134316765368,38.3
U1392,,2023,WUR 2023,,,7.8,,,,9.259582578959762,38.3
U1392,,2023,WUR 2023,,,7.8,,,,5.0147794888344,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.048745570521993,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.2088437637489795,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.833456710089624,38.3
U1392,,2023,WUR 2023,,,7.8,,,,9.782059903657936,38.3
U1392,,2023,WUR 2023,,,7.8,,,,5.158831633617945,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.656987637310143,38.3
U1392,,2023,WUR 2023,,,7.8,,,,7.980847008957106,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.152391640490189,38.3
U1392,,2023,WUR 2023,,,7.8,,,,5.302684637660615,38.3
U1392,,2023,WUR 2023,,,7.8,,,,4.124848199841193,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.813111589693071,38.3
U1392,,2023,WUR 2023,,,7.8,,,,5.302602674557117,38.3
U1392,,2023,WUR 2023,,,7.8,,,,8.157174958216169,38.3
U1392,,2023,WUR 2023,,,7.8,,,,5.076762069949905,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.288810601252746,38.3
U1392,,2023,WUR 2023,,,7.8,,,,6.328276090764572,38.3
U1392,,2023,WUR 2023,,,7.8,,,,11.75297653654587,38.3
U1392,,2023,WUR 2023,,,7.8,,,,10.117266439246784,38.3
U1392,,2023,WUR 2023,,,7.8,,,,4.437922656063465,38.3
U1392,,2023,WUR 2023,,,7.8,,,,4.710293091892417,38.3
U1392,,2023,WUR 2023,,,7.8,,,,7.085925565335147,38.3
U1392,,2023,WUR 2023,,,7.8,,,,3.355528220457925,38.3
U1392,,2023,WUR 2023,,,7.8,,,,,38.3
U1392,,2023,WUR 2023,,,11.6,,,,51.67418335352436,24.5
U1392,,2023,WUR 2023,,,11.6,,,,47.88418239895532,24.5
U1392,,2023,WUR 2023,,,11.6,,,,43.8055958895228,24.5
U1392,,2023,WUR 2023,,,11.6,,,,43.76365568588358,24.5
U1392,,2023,WUR 2023,,,11.6,,,,40.199930465075184,24.5
U1392,,2023,WUR 2023,,,11.6,,,,28.5527837078826,24.5
U1392,,2023,WUR 2023,,,11.6,,,,33.749021648384776,24.5
U1392,,2023,WUR 2023,,,11.6,,,,27.403396326452484,24.5
U1392,,2023,WUR 2023,,,11.6,,,,31.15712600491052,24.5
U1392,,2023,WUR 2023,,,11.6,,,,29.071708243361048,24.5
U1392,,2023,WUR 2023,,,11.6,,,,30.399950650658432,24.5
U1392,,2023,WUR 2023,,,11.6,,,,35.33147185564629,24.5
U1392,,2023,WUR 2023,,,11.6,,,,33.946773711772735,24.5
U1392,,2023,WUR 2023,,,11.6,,,,24.793802164462853,24.5
U1392,,2023,WUR 2023,,,11.6,,,,26.75785339223952,24.5
U1392,,2023,WUR 2023,,,11.6,,,,28.23732384975655,24.5
U1392,,2023,WUR 2023,,,11.6,,,,25.94141452924313,24.5
U1392,,2023,WUR 2023,,,11.6,,,,29.006413964994017,24.5
U1392,,2023,WUR 2023,,,11.6,,,,22.1526345493242,24.5
U1392,,2023,WUR 2023,,,11.6,,,,24.14081875648968,24.5
U1392,,2023,WUR 2023,,,11.6,,,,21.705412418739144,24.5
U1392,,2023,WUR 2023,,,11.6,,,,17.20997779422529,24.5
U1392,,2023,WUR 2023,,,11.6,,,,19.88491145208488,24.5
U1392,,2023,WUR 2023,,,11.6,,,,16.844436642582238,24.5
U1392,,2023,WUR 2023,,,11.6,,,,14.210401042301203,24.5
U1392,,2023,WUR 2023,,,11.6,,,,15.06262573119662,24.5
U1392,,2023,WUR 2023,,,11.6,,,,16.635504832291446,24.5
U1392,,2023,WUR 2023,,,11.6,,,,7.70819853141716,24.5
U1392,,2023,WUR 2023,,,11.6,,,,10.257737010756824,24.5
U1392,,2023,WUR 2023,,,11.6,,,,12.715623388297129,24.5
U1392,,2023,WUR 2023,,,11.6,,,,13.869534663513184,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.146807125772188,24.5
U1392,,2023,WUR 2023,,,11.6,,,,12.013271551458049,24.5
U1392,,2023,WUR 2023,,,11.6,,,,4.31948995228298,24.5
U1392,,2023,WUR 2023,,,11.6,,,,14.647984495642952,24.5
U1392,,2023,WUR 2023,,,11.6,,,,21.04078790243373,24.5
U1392,,2023,WUR 2023,,,11.6,,,,12.360347732600466,24.5
U1392,,2023,WUR 2023,,,11.6,,,,13.933106593924531,24.5
U1392,,2023,WUR 2023,,,11.6,,,,22.456205164243038,24.5
U1392,,2023,WUR 2023,,,11.6,,,,14.884108458641276,24.5
U1392,,2023,WUR 2023,,,11.6,,,,14.175358906529317,24.5
U1392,,2023,WUR 2023,,,11.6,,,,2.945328711444474,24.5
U1392,,2023,WUR 2023,,,11.6,,,,15.149877445256404,24.5
U1392,,2023,WUR 2023,,,11.6,,,,9.937988328617376,24.5
U1392,,2023,WUR 2023,,,11.6,,,,7.4295133641299556,24.5
U1392,,2023,WUR 2023,,,11.6,,,,8.39952199281354,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.571154201361318,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.277609582730025,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.1847189500491737,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.577730643152531,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.9478255545891,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.733954972267687,24.5
U1392,,2023,WUR 2023,,,11.6,,,,12.535658747363703,24.5
U1392,,2023,WUR 2023,,,11.6,,,,4.047134316765368,24.5
U1392,,2023,WUR 2023,,,11.6,,,,9.259582578959762,24.5
U1392,,2023,WUR 2023,,,11.6,,,,5.0147794888344,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.048745570521993,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.2088437637489795,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.833456710089624,24.5
U1392,,2023,WUR 2023,,,11.6,,,,9.782059903657936,24.5
U1392,,2023,WUR 2023,,,11.6,,,,5.158831633617945,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.656987637310143,24.5
U1392,,2023,WUR 2023,,,11.6,,,,7.980847008957106,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.152391640490189,24.5
U1392,,2023,WUR 2023,,,11.6,,,,5.302684637660615,24.5
U1392,,2023,WUR 2023,,,11.6,,,,4.124848199841193,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.813111589693071,24.5
U1392,,2023,WUR 2023,,,11.6,,,,5.302602674557117,24.5
U1392,,2023,WUR 2023,,,11.6,,,,8.157174958216169,24.5
U1392,,2023,WUR 2023,,,11.6,,,,5.076762069949905,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.288810601252746,24.5
U1392,,2023,WUR 2023,,,11.6,,,,6.328276090764572,24.5
U1392,,2023,WUR 2023,,,11.6,,,,11.75297653654587,24.5
U1392,,2023,WUR 2023,,,11.6,,,,10.117266439246784,24.5
U1392,,2023,WUR 2023,,,11.6,,,,4.437922656063465,24.5
U1392,,2023,WUR 2023,,,11.6,,,,4.710293091892417,24.5
U1392,,2023,WUR 2023,,,11.6,,,,7.085925565335147,24.5
U1392,,2023,WUR 2023,,,11.6,,,,3.355528220457925,24.5
U1392,,2023,WUR 2023,,,11.6,,,,,24.5
U1392,,2023,WUR 2023,,,20.1,,,,51.67418335352436,20.2
U1392,,2023,WUR 2023,,,20.1,,,,47.88418239895532,20.2
U1392,,2023,WUR 2023,,,20.1,,,,43.8055958895228,20.2
U1392,,2023,WUR 2023,,,20.1,,,,43.76365568588358,20.2
U1392,,2023,WUR 2023,,,20.1,,,,40.199930465075184,20.2
U1392,,2023,WUR 2023,,,20.1,,,,28.5527837078826,20.2
U1392,,2023,WUR 2023,,,20.1,,,,33.749021648384776,20.2
U1392,,2023,WUR 2023,,,20.1,,,,27.403396326452484,20.2
U1392,,2023,WUR 2023,,,20.1,,,,31.15712600491052,20.2
U1392,,2023,WUR 2023,,,20.1,,,,29.071708243361048,20.2
U1392,,2023,WUR 2023,,,20.1,,,,30.399950650658432,20.2
U1392,,2023,WUR 2023,,,20.1,,,,35.33147185564629,20.2
U1392,,2023,WUR 2023,,,20.1,,,,33.946773711772735,20.2
U1392,,2023,WUR 2023,,,20.1,,,,24.793802164462853,20.2
