university_id,university_name,country_id,country_name,region,match_method,manual_review_required,sources
U2694,university of brescia,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2695,university of brighton,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2696,university of bristol,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2697,university of british columbia,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2698,university of bucharest,C0194,romania,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2699,university of burgos,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2700,university of cadiz,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2701,university of calabria,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2702,university of calcutta,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2703,university of caldas,C0047,colombia,,exact_normalized_name,False,THE
U2704,university of calgary,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2705,university of california berkeley,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2706,university of california berkeley ucb,C0245,united states,Americas,exact_normalized_name,False,QS
U2707,university of california davis,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2708,university of california irvine,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2709,university of california los angeles,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2710,university of california los angeles ucla,C0245,united states,Americas,exact_normalized_name,False,QS
U2711,university of california merced,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2712,university of california riverside,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2713,university of california san diego,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2714,university of california san diego ucsd,C0245,united states,Americas,exact_normalized_name,False,QS
U2715,university of california santa barbara,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2716,university of california santa barbara ucsb,C0245,united states,Americas,exact_normalized_name,False,QS
U2717,university of california santa cruz,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2718,university of cambridge,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2719,university of camerino unicam,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2720,university of campania luigi vanvitelli,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2721,university of campinas,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U2722,university of canberra,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U2723,university of canterbury,C0170,new zealand,,exact_normalized_name,False,"THE,WUR"
U2724,university of canterbury te whare wananga o waitaha,C0170,new zealand,Oceania,exact_normalized_name,False,QS
U2725,university of cape coast,C0087,ghana,,exact_normalized_name,False,"THE,WUR"
U2726,university of cape town,C0212,south africa,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2727,university of carthage,C0236,tunisia,,exact_normalized_name,False,"THE,WUR"
U2728,university of castillala mancha,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2729,university of catania,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2730,university of caxias do sul,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U2731,university of celaya,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U2732,university of central florida,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2733,university of central lancashire,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2734,university of central oklahoma,C0245,united states,Americas,exact_normalized_name,False,QS
U2735,university of central punjab,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2736,university of chemistry and technology prague,C0057,czechia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2737,university of chester,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2738,university of chicago,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2739,university of chichester,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2740,university of chile,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2741,university of cincinnati,C0245,united states,Americas,exact_normalized_name,False,QS
U2742,university of civil protection,C0021,belarus,,exact_normalized_name,False,THE
U2743,university of clermont auvergne,C0082,france,,exact_normalized_name,False,"THE,WUR"
U2744,university of coimbra,C0189,portugal,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2745,university of colima,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U2746,university of cologne,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2747,university of colombo,C0217,sri lanka,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2748,university of colorado boulder,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2749,university of colorado colorado springs,C0245,united states,,exact_normalized_name,False,WUR
U2750,university of colorado denver,C0245,united states,Americas,exact_normalized_name,False,QS
U2751,university of colorado denveranschutz medical campus,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2752,university of concepción,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2753,university of connecticut,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2754,university of constantine 3,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U2755,university of copenhagen,C0058,denmark,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2756,university of costa rica,C0051,costa rica,,exact_normalized_name,False,"THE,WUR"
U2757,university of craiova,C0194,romania,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2758,university of córdoba,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2759,university of crete,C0089,greece,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2760,university of côte dazur,C0082,france,,exact_normalized_name,False,"THE,WUR"
U2761,university of cumbria,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2762,university of cyberjaya,C0145,malaysia,,exact_normalized_name,False,THE
U2763,university of cyprus,C0056,cyprus,,exact_normalized_name,False,"THE,WUR"
U2764,university of cyprus ucy,C0056,cyprus,Asia,exact_normalized_name,False,QS
U2765,university of łódź,C0188,poland,,exact_normalized_name,False,"THE,WUR"
U2766,university of dar es salaam,C0230,tanzania,,exact_normalized_name,False,"THE,WUR"
U2767,university of dayton,C0245,united states,,exact_normalized_name,False,WUR
U2768,university of debrecen,C0101,hungary,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2769,university of delaware,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2770,university of delhi,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2771,university of denver,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2772,university of derby,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2773,university of desarrollo,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2774,university of deusto,C0216,spain,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2775,university of dhaka,C0019,bangladesh,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2776,university of diyala,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2777,university of djilali bounaama khemis miliana,C0005,algeria,,exact_normalized_name,False,THE
U2778,university of dubai,C0243,united arab emirates,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2779,university of duhok,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2780,university of duisburgessen,C0086,germany,,exact_normalized_name,False,WUR
U2781,university of dundee,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2782,university of east anglia,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2783,university of east anglia uea,C0244,united kingdom,Europe,exact_normalized_name,False,QS
U2784,university of eastern finland,C0080,finland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2785,university of eastern philippines,C0187,philippines,,exact_normalized_name,False,THE
U2786,university of east london,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2787,university of economics varna,C0033,bulgaria,,exact_normalized_name,False,THE
U2788,the university of edinburgh,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2789,university of education lahore,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2790,the university of electrocommunications,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2791,university of electronic science and technology of china,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2792,university of el oued,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U2793,university of engineering and technology mardan,C0181,pakistan,,exact_normalized_name,False,WUR
U2794,university of engineering and technology peshawar,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2795,university of engineering and technology taxila,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2796,university of engineering technology uet lahore,C0181,pakistan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2797,university of erlangennuremberg,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2798,university of essex,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2799,the university of exeter,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2800,university of extremadura,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2801,university of ferrara,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2802,university of florence,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2803,university of florida,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2804,university of foggia,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2805,university of fortaleza unifor,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U2806,university of fort hare,C0212,south africa,,exact_normalized_name,False,WUR
U2807,university of franca,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U2808,university of franchecomté,C0082,france,,exact_normalized_name,False,THE
U2809,university of freiburg,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2810,university of fribourg,C0227,switzerland,,exact_normalized_name,False,"THE,WUR"
U2811,university of fukui,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2812,university of gafsa,C0236,tunisia,,exact_normalized_name,False,THE
U2813,university of galway,C0112,ireland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2814,university of garmian,C0111,iraq,,exact_normalized_name,False,THE
U2815,university of gdansk,C0188,poland,Europe,exact_normalized_name,False,QS
U2816,university of gdańsk,C0188,poland,,exact_normalized_name,False,"THE,WUR"
U2817,university of geneva,C0227,switzerland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2818,university of genoa,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2819,the university of georgia,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2820,university of ghana,C0087,ghana,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2821,university of ghardaia,C0005,algeria,,exact_normalized_name,False,THE
U2822,university of girona,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2823,university of glasgow,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2824,university of gloucestershire,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2825,university of gothenburg,C0226,sweden,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2826,university of granada,C0216,spain,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2827,university of graz,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U2828,university of greenwich,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2829,university of greifswald,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2830,university of groningen,C0168,netherlands,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2831,university of göttingen,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2832,university of guadalajara,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U2833,university of guanajuato,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U2834,university of guelph,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2835,university of guilan,C0259,iran,,exact_normalized_name,False,THE
U2836,university of gujrat,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2837,university of hafr al batin,C0200,saudi arabia,,exact_normalized_name,False,THE
U2838,university of haifa,C0113,israel,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2839,university of hail,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2840,university of hamburg,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2841,university of havana,C0054,cuba,,exact_normalized_name,False,"THE,WUR"
U2842,university of hawaii at manoa,C0245,united states,Americas,exact_normalized_name,False,QS
U2843,university of hawaii at mānoa,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2844,university of health and allied sciences,C0087,ghana,,exact_normalized_name,False,WUR
U2845,university of health sciences lahore,C0181,pakistan,,exact_normalized_name,False,THE
U2846,university of health sciences turkey,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U2847,university of helsinki,C0080,finland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2848,university of hertfordshire,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2849,university of hohenheim,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2850,university of home economics lahore,C0181,pakistan,,exact_normalized_name,False,THE
U2851,the university of hong kong,C0270,hong kong sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2852,university of hormozgan,C0259,iran,,exact_normalized_name,False,THE
U2853,university of houston,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2854,university of hradec kralove,C0057,czechia,Europe,exact_normalized_name,False,QS
U2855,university of hradec králové,C0057,czechia,,exact_normalized_name,False,"THE,WUR"
U2856,university of huddersfield,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2857,university of hull,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2858,university of human development,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2859,university of hyderabad,C0108,india,Asia,exact_normalized_name,False,QS
U2860,university of hyogo,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2861,university of ibadan,C0173,nigeria,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2862,university of iceland,C0107,iceland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2863,university of idaho,C0245,united states,Americas,exact_normalized_name,False,QS
U2864,university of ilina,C0271,slovakia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2865,university of illinois at chicago uic,C0245,united states,Americas,exact_normalized_name,False,QS
U2866,university of illinois at urbanachampaign,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2867,university of illinois chicago,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2868,university of ilorin,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U2869,university of indonesia,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U2870,university of innsbruck,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U2871,university of insubria,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2872,university of international business and economics,C0046,china mainland,Asia,exact_normalized_name,False,"QS,WUR"
U2873,university of ioannina,C0089,greece,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2874,university of iowa,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2875,university of isfahan,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2876,university of jaén,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2877,university of jeddah,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U2878,university of jendouba,C0236,tunisia,,exact_normalized_name,False,THE
U2879,university of jijel,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U2880,university of johannesburg,C0212,south africa,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2881,university of jordan,C0117,jordan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2882,university of jos,C0173,nigeria,,exact_normalized_name,False,WUR
U2883,university of jyväskylä,C0080,finland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2884,university of kabianga,C0119,kenya,,exact_normalized_name,False,THE
U2885,university of kaiserslautern,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2886,university of kansas,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2887,university of karachi,C0181,pakistan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2888,university of kashan,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2889,university of kelaniya,C0217,sri lanka,,exact_normalized_name,False,"THE,WUR"
U2890,university of kent,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2891,university of kentucky,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2892,university of kerbala,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2893,university of khartoum,C0224,sudan,Africa,exact_normalized_name,False,QS
U2894,university of kiel,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2895,university of kirkuk,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2896,university of klagenfurt,C0015,austria,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2897,university of konstanz,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2898,university of kragujevac,C0202,serbia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2899,university of kufa,C0111,iraq,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2900,university of kurdistan,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2901,university of kwazulunatal,C0212,south africa,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2902,university of la costa,C0047,colombia,,exact_normalized_name,False,THE
U2903,university of la frontera,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2904,university of laghouat,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U2905,university of lagos,C0173,nigeria,Africa,exact_normalized_name,False,"QS,THE,WUR"
U2906,the university of lahore,C0181,pakistan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2907,university of la laguna,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2908,university of lampung,C0109,indonesia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2909,university of laquila,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2910,university of la sabana,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U2911,university of las américas udla,C0066,ecuador,,exact_normalized_name,False,"THE,WUR"
U2912,university of la serena,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2913,university of las palmas de gran canaria,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2914,university of latvia,C0130,latvia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2915,university of lausanne,C0227,switzerland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2916,university of leeds,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2917,university of leicester,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2918,university of león,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2919,university of leoben,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U2920,university of lethbridge,C0039,canada,,exact_normalized_name,False,"THE,WUR"
U2921,university of liberal arts bangladesh,C0019,bangladesh,,exact_normalized_name,False,"THE,WUR"
U2922,university of life sciences in lublin,C0188,poland,,exact_normalized_name,False,THE
U2923,university of liège,C0022,belgium,,exact_normalized_name,False,"THE,WUR"
U2924,university of lille,C0082,france,,exact_normalized_name,False,"THE,WUR"
U2925,university of limerick,C0112,ireland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2926,university of lincoln,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2927,university of lisbon,C0189,portugal,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2928,university of liverpool,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2929,university of ljubljana,C0208,slovenia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2930,university of lleida,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2931,university of lodz,C0188,poland,Europe,exact_normalized_name,False,QS
U2932,university of lorraine,C0082,france,,exact_normalized_name,False,"THE,WUR"
U2933,university of los lagos,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2934,university of louisville,C0245,united states,Americas,exact_normalized_name,False,QS
U2935,university of lucknow,C0108,india,,exact_normalized_name,False,"THE,WUR"
U2936,university of luxembourg,C0141,luxembourg,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2937,university of macau,C0273,macau sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2938,university of macerata unimc,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2939,university of magallanes,C0045,chile,,exact_normalized_name,False,THE
U2940,university of malaga,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2941,university of malakand,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2942,university of malaya,C0145,malaysia,,exact_normalized_name,False,"THE,WUR"
U2943,university of malta,C0148,malta,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2944,university of management and technology,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U2945,the university of manchester,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2946,university of manitoba,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2947,university of mannheim,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2948,university of manouba,C0236,tunisia,,exact_normalized_name,False,"THE,WUR"
U2949,university of maragheh,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2950,university of marburg,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2951,university of maribor,C0208,slovenia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2952,university of marrakech cadi ayyad,C0162,morocco,,exact_normalized_name,False,"THE,WUR"
U2953,university of maryland baltimore county,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2954,university of maryland college park,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2955,university of mascara,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U2956,university of massachusetts,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2957,university of massachusetts amherst,C0245,united states,Americas,exact_normalized_name,False,QS
U2958,university of massachusetts boston,C0245,united states,Americas,exact_normalized_name,False,QS
U2959,university of mataram,C0109,indonesia,Asia,exact_normalized_name,False,"QS,THE"
U2960,university of mauritius,C0151,mauritius,,exact_normalized_name,False,"THE,WUR"
U2961,university of mazandaran,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2962,university of medea,C0005,algeria,,exact_normalized_name,False,THE
U2963,university of medellín,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U2964,university of medicine and pharmacy carol davila,C0194,romania,,exact_normalized_name,False,THE
U2965,university of medicine and pharmacy of craiova,C0194,romania,,exact_normalized_name,False,THE
U2966,the university of melbourne,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U2967,university of memphis,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2968,university of messina,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2969,university of messina unime,C0114,italy,Europe,exact_normalized_name,False,QS
U2970,university of miami,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2971,university of michiganann arbor,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2972,university of milan,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2973,university of milanbicocca,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U2974,university of milanobicocca,C0114,italy,Europe,exact_normalized_name,False,QS
U2975,university of minho,C0189,portugal,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2976,university of minnesota,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2977,university of minnesota twin cities,C0245,united states,Americas,exact_normalized_name,False,QS
U2978,university of misan,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2979,university of miskolc,C0101,hungary,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2980,university of mississippi,C0245,united states,Americas,exact_normalized_name,False,QS
U2981,university of missouri columbia,C0245,united states,Americas,exact_normalized_name,False,QS
U2982,university of missouri kansas city,C0245,united states,Americas,exact_normalized_name,False,QS
U2983,university of missouri saint louis,C0245,united states,Americas,exact_normalized_name,False,QS
U2984,university of missourist louis,C0245,united states,,exact_normalized_name,False,WUR
U2985,university of miyazaki,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2986,university of münster,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2987,university of modena and reggio emilia,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2988,university of mohaghegh ardabili,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2989,university of mohamed lamine debaghin setif 2,C0005,algeria,,exact_normalized_name,False,THE
U2990,university of monastir,C0236,tunisia,,exact_normalized_name,False,"THE,WUR"
U2991,university of mons,C0022,belgium,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2992,university of montana missoula,C0245,united states,Americas,exact_normalized_name,False,QS
U2993,university of montenegro,C0161,montenegro,,exact_normalized_name,False,"THE,WUR"
U2994,university of monterrey,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U2995,university of montreal,C0039,canada,,exact_normalized_name,False,"THE,WUR"
U2996,university of mostar,C0028,bosnia and herzegovina,,exact_normalized_name,False,THE
U2997,university of mosul,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2998,university of mumbai,C0108,india,Asia,exact_normalized_name,False,"QS,WUR"
U2999,university of murcia,C0216,spain,Europe,exact_normalized_name,False,"QS,THE,WUR"
U3000,university of mysore,C0108,india,,exact_normalized_name,False,"THE,WUR"
U3001,university of nairobi,C0119,kenya,Africa,exact_normalized_name,False,"QS,THE,WUR"
U3002,university of namibia,C0165,namibia,,exact_normalized_name,False,"THE,WUR"
U3003,university of namur,C0022,belgium,,exact_normalized_name,False,"THE,WUR"
U3004,university of naples federico ii,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U3005,university of naples parthenope,C0114,italy,Europe,exact_normalized_name,False,QS
U3006,university of navarra,C0216,spain,Europe,exact_normalized_name,False,"QS,THE,WUR"
U3007,university of nebraska lincoln,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U3008,university of nebraska medical center,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U3009,university of neuchâtel,C0227,switzerland,,exact_normalized_name,False,"THE,WUR"
U3010,university of nevada las vegas,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U3011,university of new brunswick,C0039,canada,Americas,exact_normalized_name,False,QS
U3012,university of new brunswick unb,C0039,canada,,exact_normalized_name,False,"THE,WUR"
U3013,university of newcastle,C0014,australia,,exact_normalized_name,False,"THE,WUR"
U3014,the university of newcastle australia uon,C0014,australia,Oceania,exact_normalized_name,False,QS
U3015,university of new england australia,C0014,australia,Oceania,exact_normalized_name,False,QS
U3016,university of new hampshire,C0245,united states,Americas,exact_normalized_name,False,QS
U3017,university of new mexico,C0245,united states,Americas,exact_normalized_name,False,QS
U3018,university of new mexico main campus,C0245,united states,,exact_normalized_name,False,WUR
U3019,the university of new south wales unsw sydney,C0014,australia,Oceania,exact_normalized_name,False,QS
U3020,university of ni,C0202,serbia,Europe,exact_normalized_name,False,QS
U3021,university of nicosia,C0056,cyprus,,exact_normalized_name,False,"THE,WUR"
U3022,university of nigeria nsukka,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U3023,university of niigata prefecture,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U3024,the university of northampton,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U3025,university of north carolina at chapel hill,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U3026,university of north carolina at charlotte,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U3027,university of north carolina at greensboro,C0245,united states,Americas,exact_normalized_name,False,"QS,WUR"
