university_id,university_name,country_id,country_name,region
U02797,university of bucharest,C185,Romania,Europe & Central Asia
U02798,university of burgos,C066,Spain,Europe & Central Asia
U02799,university of béjaïa,C057,Algeria,Middle East & North Africa
U02800,university of bíobío,C037,Chile,Latin America & Caribbean
U02801,university of cadiz,C066,Spain,Europe & Central Asia
U02802,university of calabria,C105,Italy,Europe & Central Asia
U02803,university of calcutta,C099,India,South Asia
U02804,university of calcutta,,,
U02805,university of caldas,C043,Colombia,Latin America & Caribbean
U02806,university of calgary,C034,Canada,North America
U02807,university of california berkeley,C228,United States,North America
U02808,university of california berkeley ucb,C228,United States,North America
U02809,university of california davis,C228,United States,North America
U02810,university of california irvine,C228,United States,North America
U02811,university of california los angeles,C228,United States,North America
U02812,university of california los angeles ucla,C228,United States,North America
U02813,university of california merced,C228,United States,North America
U02814,university of california riverside,C228,United States,North America
U02815,university of california san diego,C228,United States,North America
U02816,university of california san diego ucsd,C228,United States,North America
U02817,university of california santa barbara,C228,United States,North America
U02818,university of california santa barbara ucsb,C228,United States,North America
U02819,university of california santa cruz,C228,United States,North America
U02820,university of cambridge,C076,United Kingdom,Europe & Central Asia
U02821,university of camerino unicam,C105,Italy,Europe & Central Asia
U02822,university of campania luigi vanvitelli,C105,Italy,Europe & Central Asia
U02823,university of campinas,C028,Brazil,Latin America & Caribbean
U02824,university of canberra,C012,Australia,East Asia & Pacific
U02825,university of canterbury,C168,New Zealand,East Asia & Pacific
U02826,university of canterbury,,,
U02827,university of canterbury te whare wananga o waitaha,C168,New Zealand,East Asia & Pacific
U02828,university of cape coast,C078,Ghana,Sub-Saharan Africa
U02829,university of cape coast,,,
U02830,university of cape town,C239,South Africa,Sub-Saharan Africa
U02831,university of cape town,,,
U02832,university of carthage,C220,Tunisia,Middle East & North Africa
U02833,university of castillala mancha,C066,Spain,Europe & Central Asia
U02834,university of catania,C105,Italy,Europe & Central Asia
U02835,university of caxias do sul,C028,Brazil,Latin America & Caribbean
U02836,university of celaya,C142,Mexico,Latin America & Caribbean
U02837,university of central florida,C228,United States,North America
U02838,university of central lancashire,C076,United Kingdom,Europe & Central Asia
U02839,university of central oklahoma,C228,United States,North America
U02840,university of central punjab,C171,Pakistan,South Asia
U02841,university of chemistry and technology prague,C051,Czech Republic,Europe & Central Asia
U02842,university of chester,C076,United Kingdom,Europe & Central Asia
U02843,university of chicago,C228,United States,North America
U02844,university of chichester,C076,United Kingdom,Europe & Central Asia
U02845,university of chile,C037,Chile,Latin America & Caribbean
U02846,university of cincinnati,C228,United States,North America
U02847,university of civil protection,C024,Belarus,Europe & Central Asia
U02848,university of clermont auvergne,C072,France,Europe & Central Asia
U02849,university of coimbra,C180,Portugal,Europe & Central Asia
U02850,university of colima,C142,Mexico,Latin America & Caribbean
U02851,university of cologne,C052,Germany,Europe & Central Asia
U02852,university of colombo,C127,Sri Lanka,South Asia
U02853,university of colorado boulder,C228,United States,North America
U02854,university of colorado colorado springs,C228,United States,North America
U02855,university of colorado denver,C228,United States,North America
U02856,university of colorado denveranschutz medical campus,C228,United States,North America
U02857,university of concepción,C037,Chile,Latin America & Caribbean
U02858,university of connecticut,C228,United States,North America
U02859,university of constantine 3,C057,Algeria,Middle East & North Africa
U02860,university of copenhagen,C055,Denmark,Europe & Central Asia
U02861,university of costa rica,C046,Costa Rica,Latin America & Caribbean
U02862,university of craiova,C185,Romania,Europe & Central Asia
U02863,university of crete,C084,Greece,Europe & Central Asia
U02864,university of cumbria,C076,United Kingdom,Europe & Central Asia
U02865,university of cyberjaya,C157,Malaysia,East Asia & Pacific
U02866,university of cyprus,C050,Cyprus,Europe & Central Asia
U02867,university of cyprus,,,
U02868,university of cyprus ucy,C050,Cyprus,Europe & Central Asia
U02869,university of córdoba,C066,Spain,Europe & Central Asia
U02870,university of côte dazur,C072,France,Europe & Central Asia
U02871,university of dar es salaam,C223,Tanzania,Sub-Saharan Africa
U02872,university of dayton,C228,United States,North America
U02873,university of debrecen,C096,Hungary,Europe & Central Asia
U02874,university of debrecen,,,
U02875,university of delaware,C228,United States,North America
U02876,university of delhi,C099,India,South Asia
U02877,university of denver,C228,United States,North America
U02878,university of derby,C076,United Kingdom,Europe & Central Asia
U02879,university of desarrollo,C037,Chile,Latin America & Caribbean
U02880,university of deusto,C066,Spain,Europe & Central Asia
U02881,university of dhaka,C019,Bangladesh,South Asia
U02882,university of diyala,C102,Iraq,Middle East & North Africa
U02883,university of djilali bounaama khemis miliana,C057,Algeria,Middle East & North Africa
U02884,university of dubai,C007,United Arab Emirates,Middle East & North Africa
U02885,university of duhok,C102,Iraq,Middle East & North Africa
U02886,university of duisburgessen,C052,Germany,Europe & Central Asia
U02887,university of dundee,C076,United Kingdom,Europe & Central Asia
U02888,university of east anglia,C076,United Kingdom,Europe & Central Asia
U02889,university of east anglia,,,
U02890,university of east anglia uea,C076,United Kingdom,Europe & Central Asia
U02891,university of east london,C076,United Kingdom,Europe & Central Asia
U02892,university of eastern finland,C070,Finland,Europe & Central Asia
U02893,university of eastern philippines,C174,Philippines,East Asia & Pacific
U02894,university of economics varna,C020,Bulgaria,Europe & Central Asia
U02895,university of edinburgh,C076,United Kingdom,Europe & Central Asia
U02896,university of education lahore,C171,Pakistan,South Asia
U02897,university of el oued,C057,Algeria,Middle East & North Africa
U02898,university of electronic science and technology of china,C038,China,East Asia & Pacific
U02899,university of electronic science and technology of china,C038,China,East Asia & Pacific
U02900,university of engineering and technology mardan,C171,Pakistan,South Asia
U02901,university of engineering and technology peshawar,C171,Pakistan,South Asia
U02902,university of engineering and technology taxila,C171,Pakistan,South Asia
U02903,university of engineering technology uet lahore,C171,Pakistan,South Asia
U02904,university of erlangennuremberg,C052,Germany,Europe & Central Asia
U02905,university of essex,C076,United Kingdom,Europe & Central Asia
U02906,university of exeter,C076,United Kingdom,Europe & Central Asia
U02907,university of extremadura,C066,Spain,Europe & Central Asia
U02908,university of ferrara,C105,Italy,Europe & Central Asia
U02909,university of florence,C105,Italy,Europe & Central Asia
U02910,university of florida,C228,United States,North America
U02911,university of foggia,C105,Italy,Europe & Central Asia
U02912,university of fort hare,C239,South Africa,Sub-Saharan Africa
U02913,university of fortaleza unifor,C028,Brazil,Latin America & Caribbean
U02914,university of franca,C028,Brazil,Latin America & Caribbean
U02915,university of franchecomté,C072,France,Europe & Central Asia
U02916,university of freiburg,C052,Germany,Europe & Central Asia
U02917,university of fribourg,C035,Switzerland,Europe & Central Asia
U02918,university of fukui,C108,Japan,East Asia & Pacific
U02919,university of gafsa,C220,Tunisia,Middle East & North Africa
U02920,university of galway,C100,Ireland,Europe & Central Asia
U02921,university of garmian,C102,Iraq,Middle East & North Africa
U02922,university of gdansk,C177,Poland,Europe & Central Asia
U02923,university of gdańsk,C177,Poland,Europe & Central Asia
U02924,university of geneva,C035,Switzerland,Europe & Central Asia
U02925,university of genoa,C105,Italy,Europe & Central Asia
U02926,university of georgia,C228,United States,North America
U02927,university of ghana,C078,Ghana,Sub-Saharan Africa
U02928,university of ghardaia,C057,Algeria,Middle East & North Africa
U02929,university of girona,C066,Spain,Europe & Central Asia
U02930,university of glasgow,C076,United Kingdom,Europe & Central Asia
U02931,university of glasgow,,,
U02932,university of gloucestershire,C076,United Kingdom,Europe & Central Asia
U02933,university of gothenburg,C206,Sweden,Europe & Central Asia
U02934,university of granada,C066,Spain,Europe & Central Asia
U02935,university of graz,C013,Austria,Europe & Central Asia
U02936,university of greenwich,C076,United Kingdom,Europe & Central Asia
U02937,university of greifswald,C052,Germany,Europe & Central Asia
U02938,university of groningen,C164,Netherlands,Europe & Central Asia
U02939,university of groningen,,,
U02940,university of guadalajara,C142,Mexico,Latin America & Caribbean
U02941,university of guadalajara,,,
U02942,university of guanajuato,C142,Mexico,Latin America & Caribbean
U02943,university of guelph,C034,Canada,North America
U02944,university of guilan,C101,"Iran, Islamic Rep.",
U02945,university of gujrat,C171,Pakistan,South Asia
U02946,university of göttingen,C052,Germany,Europe & Central Asia
U02947,university of hafr al batin,C189,Saudi Arabia,Middle East & North Africa
U02948,university of haifa,C104,Israel,Middle East & North Africa
U02949,university of hail,C189,Saudi Arabia,Middle East & North Africa
U02950,university of hamburg,C052,Germany,Europe & Central Asia
U02951,university of havana,C047,Cuba,Latin America & Caribbean
U02952,university of hawaii at manoa,C228,United States,North America
U02953,university of hawaii at mānoa,C228,United States,North America
U02954,university of health and allied sciences,C078,Ghana,Sub-Saharan Africa
U02955,university of health sciences lahore,C171,Pakistan,South Asia
U02956,university of health sciences turkey,C221,Turkey,Europe & Central Asia
U02957,university of helsinki,C070,Finland,Europe & Central Asia
U02958,university of hertfordshire,C076,United Kingdom,Europe & Central Asia
U02959,university of hohenheim,C052,Germany,Europe & Central Asia
U02960,university of home economics lahore,C171,Pakistan,South Asia
U02961,university of hong kong,C091,"Hong Kong SAR, China",East Asia & Pacific
U02962,university of hong kong,,,
U02963,university of hormozgan,C101,"Iran, Islamic Rep.",
U02964,university of houston,C228,United States,North America
U02965,university of hradec kralove,C051,Czech Republic,Europe & Central Asia
U02966,university of hradec králové,C051,Czech Republic,Europe & Central Asia
U02967,university of huddersfield,C076,United Kingdom,Europe & Central Asia
U02968,university of hull,C076,United Kingdom,Europe & Central Asia
U02969,university of human development,C102,Iraq,Middle East & North Africa
U02970,university of hyderabad,C099,India,South Asia
U02971,university of hyogo,C108,Japan,East Asia & Pacific
U02972,university of ibadan,C162,Nigeria,Sub-Saharan Africa
U02973,university of iceland,C103,Iceland,Europe & Central Asia
U02974,university of idaho,C228,United States,North America
U02975,university of ilina,C204,Slovak Republic,Europe & Central Asia
U02976,university of illinois at chicago uic,C228,United States,North America
U02977,university of illinois at urbanachampaign,C228,United States,North America
U02978,university of illinois chicago,C228,United States,North America
U02979,university of ilorin,C162,Nigeria,Sub-Saharan Africa
U02980,university of indonesia,C097,Indonesia,East Asia & Pacific
U02981,university of indonesia,,,
U02982,university of innsbruck,C013,Austria,Europe & Central Asia
U02983,university of insubria,C105,Italy,Europe & Central Asia
U02984,university of international business and economics,C038,China,East Asia & Pacific
U02985,university of international business and economics,C038,China,East Asia & Pacific
U02986,university of ioannina,C084,Greece,Europe & Central Asia
U02987,university of iowa,C228,United States,North America
U02988,university of isfahan,C101,"Iran, Islamic Rep.",
U02989,university of jaén,C066,Spain,Europe & Central Asia
U02990,university of jeddah,C189,Saudi Arabia,Middle East & North Africa
U02991,university of jendouba,C220,Tunisia,Middle East & North Africa
U02992,university of jijel,C057,Algeria,Middle East & North Africa
U02993,university of johannesburg,C239,South Africa,Sub-Saharan Africa
U02994,university of johannesburg,,,
U02995,university of jordan,C107,Jordan,Middle East & North Africa
U02996,university of jos,C162,Nigeria,Sub-Saharan Africa
U02997,university of jyväskylä,C070,Finland,Europe & Central Asia
U02998,university of kabianga,C110,Kenya,Sub-Saharan Africa
U02999,university of kaiserslautern,C052,Germany,Europe & Central Asia
U03000,university of kansas,C228,United States,North America
U03001,university of karachi,C171,Pakistan,South Asia
U03002,university of kashan,C101,"Iran, Islamic Rep.",
U03003,university of kelaniya,C127,Sri Lanka,South Asia
U03004,university of kent,C076,United Kingdom,Europe & Central Asia
U03005,university of kentucky,C228,United States,North America
U03006,university of kerbala,C102,Iraq,Middle East & North Africa
U03007,university of khartoum,C190,Sudan,Sub-Saharan Africa
U03008,university of kiel,C052,Germany,Europe & Central Asia
U03009,university of kirkuk,C102,Iraq,Middle East & North Africa
U03010,university of klagenfurt,C013,Austria,Europe & Central Asia
U03011,university of konstanz,C052,Germany,Europe & Central Asia
U03012,university of kragujevac,C198,Serbia,Europe & Central Asia
U03013,university of kufa,C102,Iraq,Middle East & North Africa
U03014,university of kurdistan,C101,"Iran, Islamic Rep.",
U03015,university of kwazulunatal,C239,South Africa,Sub-Saharan Africa
U03016,university of kwazulunatal,,,
U03017,university of la costa,C043,Colombia,Latin America & Caribbean
U03018,university of la frontera,C037,Chile,Latin America & Caribbean
U03019,university of la laguna,C066,Spain,Europe & Central Asia
U03020,university of la sabana,C043,Colombia,Latin America & Caribbean
U03021,university of la serena,C037,Chile,Latin America & Caribbean
U03022,university of laghouat,C057,Algeria,Middle East & North Africa
U03023,university of lagos,C162,Nigeria,Sub-Saharan Africa
U03024,university of lahore,C171,Pakistan,South Asia
U03025,university of lampung,C097,Indonesia,East Asia & Pacific
U03026,university of laquila,C105,Italy,Europe & Central Asia
U03027,university of las américas udla,C062,Ecuador,Latin America & Caribbean
U03028,university of las palmas de gran canaria,C066,Spain,Europe & Central Asia
U03029,university of latvia,C133,Latvia,Europe & Central Asia
U03030,university of lausanne,C035,Switzerland,Europe & Central Asia
U03031,university of leeds,C076,United Kingdom,Europe & Central Asia
U03032,university of leicester,C076,United Kingdom,Europe & Central Asia
U03033,university of leoben,C013,Austria,Europe & Central Asia
U03034,university of lethbridge,C034,Canada,North America
U03035,university of león,C066,Spain,Europe & Central Asia
U03036,university of liberal arts bangladesh,C019,Bangladesh,South Asia
U03037,university of life sciences in lublin,C177,Poland,Europe & Central Asia
U03038,university of lille,C072,France,Europe & Central Asia
U03039,university of limerick,C100,Ireland,Europe & Central Asia
U03040,university of limerick,,,
U03041,university of lincoln,C076,United Kingdom,Europe & Central Asia
U03042,university of lisbon,C180,Portugal,Europe & Central Asia
U03043,university of liverpool,C076,United Kingdom,Europe & Central Asia
U03044,university of liverpool,,,
U03045,university of liège,C016,Belgium,Europe & Central Asia
U03046,university of ljubljana,C205,Slovenia,Europe & Central Asia
U03047,university of lleida,C066,Spain,Europe & Central Asia
U03048,university of lodz,C177,Poland,Europe & Central Asia
U03049,university of lorraine,C072,France,Europe & Central Asia
U03050,university of los lagos,C037,Chile,Latin America & Caribbean
U03051,university of louisville,C228,United States,North America
U03052,university of lucknow,C099,India,South Asia
U03053,university of luxembourg,C132,Luxembourg,Europe & Central Asia
U03054,university of macau,C134,"Macao SAR, China",East Asia & Pacific
U03055,university of macau,C134,"Macao SAR, China",East Asia & Pacific
U03056,university of macau,,,
U03057,university of macerata unimc,C105,Italy,Europe & Central Asia
U03058,university of magallanes,C037,Chile,Latin America & Caribbean
U03059,university of malaga,C066,Spain,Europe & Central Asia
U03060,university of malakand,C171,Pakistan,South Asia
U03061,university of malaya,C157,Malaysia,East Asia & Pacific
U03062,university of malta,C147,Malta,Middle East & North Africa
U03063,university of management and technology,C171,Pakistan,South Asia
U03064,university of manchester,C076,United Kingdom,Europe & Central Asia
U03065,university of manchester,,,
U03066,university of manitoba,C034,Canada,North America
U03067,university of mannheim,C052,Germany,Europe & Central Asia
U03068,university of manouba,C220,Tunisia,Middle East & North Africa
U03069,university of maragheh,C101,"Iran, Islamic Rep.",
U03070,university of marburg,C052,Germany,Europe & Central Asia
U03071,university of maribor,C205,Slovenia,Europe & Central Asia
U03072,university of marrakech cadi ayyad,C136,Morocco,Middle East & North Africa
U03073,university of maryland baltimore county,C228,United States,North America
U03074,university of maryland college park,C228,United States,North America
U03075,university of mascara,C057,Algeria,Middle East & North Africa
U03076,university of massachusetts,C228,United States,North America
U03077,university of massachusetts amherst,C228,United States,North America
U03078,university of massachusetts boston,C228,United States,North America
U03079,university of mataram,C097,Indonesia,East Asia & Pacific
U03080,university of mauritius,C155,Mauritius,Sub-Saharan Africa
U03081,university of mazandaran,C101,"Iran, Islamic Rep.",
U03082,university of medea,C057,Algeria,Middle East & North Africa
U03083,university of medellín,C043,Colombia,Latin America & Caribbean
U03084,university of medicine and pharmacy carol davila,C185,Romania,Europe & Central Asia
U03085,university of medicine and pharmacy of craiova,C185,Romania,Europe & Central Asia
U03086,university of melbourne,C012,Australia,East Asia & Pacific
U03087,university of memphis,C228,United States,North America
U03088,university of messina,C105,Italy,Europe & Central Asia
U03089,university of messina unime,C105,Italy,Europe & Central Asia
U03090,university of miami,C228,United States,North America
U03091,university of michiganann arbor,C228,United States,North America
U03092,university of milan,C105,Italy,Europe & Central Asia
U03093,university of milanbicocca,C105,Italy,Europe & Central Asia
U03094,university of milanobicocca,C105,Italy,Europe & Central Asia
U03095,university of minho,C180,Portugal,Europe & Central Asia
U03096,university of minnesota,C228,United States,North America
U03097,university of minnesota twin cities,C228,United States,North America
U03098,university of misan,C102,Iraq,Middle East & North Africa
U03099,university of miskolc,C096,Hungary,Europe & Central Asia
U03100,university of mississippi,C228,United States,North America
U03101,university of missouri columbia,C228,United States,North America
U03102,university of missouri kansas city,C228,United States,North America
U03103,university of missouri saint louis,C228,United States,North America
U03104,university of missourist louis,C228,United States,North America
U03105,university of miyazaki,C108,Japan,East Asia & Pacific
U03106,university of modena and reggio emilia,C105,Italy,Europe & Central Asia
U03107,university of mohaghegh ardabili,C101,"Iran, Islamic Rep.",
U03108,university of mohamed lamine debaghin setif 2,C057,Algeria,Middle East & North Africa
U03109,university of monastir,C220,Tunisia,Middle East & North Africa
U03110,university of mons,C016,Belgium,Europe & Central Asia
U03111,university of montana missoula,C228,United States,North America
U03112,university of montenegro,C150,Montenegro,Europe & Central Asia
U03113,university of monterrey,C142,Mexico,Latin America & Caribbean
U03114,university of montreal,C034,Canada,North America
U03115,university of montreal,,,
U03116,university of mostar,C023,Bosnia and Herzegovina,Europe & Central Asia
U03117,university of mosul,C102,Iraq,Middle East & North Africa
U03118,university of mumbai,C099,India,South Asia
U03119,university of murcia,C066,Spain,Europe & Central Asia
U03120,university of mysore,C099,India,South Asia
U03121,university of münster,C052,Germany,Europe & Central Asia
U03122,university of nairobi,C110,Kenya,Sub-Saharan Africa
U03123,university of namibia,C159,Namibia,Sub-Saharan Africa
U03124,university of namur,C016,Belgium,Europe & Central Asia
U03125,university of naples federico ii,C105,Italy,Europe & Central Asia
U03126,university of naples parthenope,C105,Italy,Europe & Central Asia
U03127,university of navarra,C066,Spain,Europe & Central Asia
U03128,university of nebraska lincoln,C228,United States,North America
U03129,university of nebraska medical center,C228,United States,North America
U03130,university of nebraskalincoln,C228,United States,North America
U03131,university of neuchâtel,C035,Switzerland,Europe & Central Asia
U03132,university of nevada las vegas,C228,United States,North America
U03133,university of new brunswick,C034,Canada,North America
U03134,university of new brunswick unb,C034,Canada,North America
U03135,university of new england australia,C012,Australia,East Asia & Pacific
U03136,university of new hampshire,C228,United States,North America
U03137,university of new mexico,C228,United States,North America
U03138,university of new mexico main campus,C228,United States,North America
U03139,university of newcastle,C012,Australia,East Asia & Pacific
U03140,university of ni,C198,Serbia,Europe & Central Asia
U03141,university of nicosia,C050,Cyprus,Europe & Central Asia
U03142,university of nicosia,,,
U03143,university of nigeria nsukka,C162,Nigeria,Sub-Saharan Africa
U03144,university of niigata prefecture,C108,Japan,East Asia & Pacific
U03145,university of north carolina at chapel hill,C228,United States,North America
U03146,university of north carolina at charlotte,C228,United States,North America
U03147,university of north carolina at greensboro,C228,United States,North America
U03148,university of north carolina chapel hill,C228,United States,North America
U03149,university of north carolina wilmington,C228,United States,North America
U03150,university of north texas,C228,United States,North America
U03151,university of northampton,C076,United Kingdom,Europe & Central Asia
U03152,university of northern british columbia unbc,C034,Canada,North America
U03153,university of notre dame,C228,United States,North America
U03154,university of nottingham,C076,United Kingdom,Europe & Central Asia
U03155,university of nova gorica,C205,Slovenia,Europe & Central Asia
U03156,university of novi sad,C198,Serbia,Europe & Central Asia
U03157,university of occupational and environmental health japan,C108,Japan,East Asia & Pacific
U03158,university of okara,C171,Pakistan,South Asia
U03159,university of oklahoma,C228,United States,North America
U03160,university of oradea,C185,Romania,Europe & Central Asia
U03161,university of oregon,C228,United States,North America
U03162,university of oslo,C165,Norway,Europe & Central Asia
U03163,university of ostrava,C051,Czech Republic,Europe & Central Asia
U03164,university of otago,C168,New Zealand,East Asia & Pacific
U03165,university of ottawa,C034,Canada,North America
U03166,university of ottawa,,,
U03167,university of oulu,C070,Finland,Europe & Central Asia
U03168,university of oulu,,,
U03169,university of oum el bouaghi,C057,Algeria,Middle East & North Africa
U03170,university of oviedo,C066,Spain,Europe & Central Asia
U03171,university of oxford,C076,United Kingdom,Europe & Central Asia
U03172,university of padua,C105,Italy,Europe & Central Asia
U03173,university of palermo,C105,Italy,Europe & Central Asia
U03174,university of pannonia,C096,Hungary,Europe & Central Asia
U03175,university of pardubice,C051,Czech Republic,Europe & Central Asia
U03176,university of parma,C105,Italy,Europe & Central Asia
U03177,university of passau,C052,Germany,Europe & Central Asia
U03178,university of passo fundo upf,C028,Brazil,Latin America & Caribbean
U03179,university of patras,C084,Greece,Europe & Central Asia
U03180,university of pau and pays de ladour,C072,France,Europe & Central Asia
U03181,university of pavia,C105,Italy,Europe & Central Asia
U03182,university of pecs,C096,Hungary,Europe & Central Asia
U03183,university of pennsylvania,C228,United States,North America
U03184,university of peradeniya,C127,Sri Lanka,South Asia
U03185,university of pernambuco,C028,Brazil,Latin America & Caribbean
U03186,university of perugia,C105,Italy,Europe & Central Asia
U03187,university of peshawar,C171,Pakistan,South Asia
U03188,university of petra,C107,Jordan,Middle East & North Africa
U03189,university of petroleum and energy studies upes,C099,India,South Asia
U03190,university of phayao,C214,Thailand,East Asia & Pacific
U03191,university of pisa,C105,Italy,Europe & Central Asia
U03192,university of pittsburgh,C228,United States,North America
U03193,university of pittsburghpittsburgh campus,C228,United States,North America
U03194,university of plymouth,C076,United Kingdom,Europe & Central Asia
U03195,university of poonch rawalakot,C171,Pakistan,South Asia
U03196,university of port harcourt,C162,Nigeria,Sub-Saharan Africa
U03197,university of porto,C180,Portugal,Europe & Central Asia
U03198,university of portsmouth,C076,United Kingdom,Europe & Central Asia
U03199,university of potsdam,C052,Germany,Europe & Central Asia
U03200,university of pretoria,C239,South Africa,Sub-Saharan Africa
U03201,university of primorska,C205,Slovenia,Europe & Central Asia
U03202,university of prishtina,C237,Kosovo,Europe & Central Asia
U03203,university of professional studies accra,C078,Ghana,Sub-Saharan Africa
U03204,university of puerto rico,C178,Puerto Rico,Latin America & Caribbean
U03205,university of puthisastra,C112,Cambodia,East Asia & Pacific
U03206,university of pécs,C096,Hungary,Europe & Central Asia
U03207,university of qom,C101,"Iran, Islamic Rep.",
U03208,university of rajshahi,C019,Bangladesh,South Asia
U03209,university of reading,C076,United Kingdom,Europe & Central Asia
U03210,university of regina,C034,Canada,North America
U03211,university of rennes 1,C072,France,Europe & Central Asia
U03212,university of rhode island,C228,United States,North America
U03213,university of rijeka,C094,Croatia,Europe & Central Asia
U03214,university of rochester,C228,United States,North America
U03215,university of roehampton,C076,United Kingdom,Europe & Central Asia
U03216,university of rome ii tor vergata,C105,Italy,Europe & Central Asia
U03217,university of rome iii,C105,Italy,Europe & Central Asia
U03218,university of rome tor vergata,C105,Italy,Europe & Central Asia
U03219,university of rzeszów,C177,Poland,Europe & Central Asia
U03220,university of sadat city,C063,"Egypt, Arab Rep.",
U03221,university of saida,C057,Algeria,Middle East & North Africa
U03222,university of saint joseph,C134,"Macao SAR, China",East Asia & Pacific
U03223,university of saint joseph,,,
U03224,university of salamanca,C066,Spain,Europe & Central Asia
U03225,university of salento,C105,Italy,Europe & Central Asia
U03226,university of salerno,C105,Italy,Europe & Central Asia
U03227,university of salford,C076,United Kingdom,Europe & Central Asia
U03228,university of san carlos,C174,Philippines,East Asia & Pacific
U03229,university of san diego,C228,United States,North America
U03230,university of san francisco,C228,United States,North America
U03231,university of san martín de porres,C173,Peru,Latin America & Caribbean
U03232,university of sannio,C105,Italy,Europe & Central Asia
U03233,university of santander,C043,Colombia,Latin America & Caribbean
U03234,university of santiago chile usach,C037,Chile,Latin America & Caribbean
U03235,university of santiago de compostela,C066,Spain,Europe & Central Asia
U03236,university of santo tomas,C174,Philippines,East Asia & Pacific
U03237,university of sarajevo,C023,Bosnia and Herzegovina,Europe & Central Asia
U03238,university of sargodha,C171,Pakistan,South Asia
U03239,university of saskatchewan,C034,Canada,North America
U03240,university of sassari,C105,Italy,Europe & Central Asia
U03241,university of science and technology beijing,C038,China,East Asia & Pacific
U03242,university of science and technology beijing,C038,China,East Asia & Pacific
U03243,university of science and technology of china,C038,China,East Asia & Pacific
U03244,university of science and technology of china,C038,China,East Asia & Pacific
U03245,university of science and technology of china,,,
U03246,university of science and technology of oran mohamedboudiaf,C057,Algeria,Middle East & North Africa
U03247,university of science and technology of southern philippines ustp,C174,Philippines,East Asia & Pacific
U03248,university of sciences and technology houari boumediene,C057,Algeria,Middle East & North Africa
U03249,university of seoul,C115,"Korea, Rep.",
U03250,university of seville,C066,Spain,Europe & Central Asia
U03251,university of sfax,C220,Tunisia,Middle East & North Africa
U03252,university of shanghai for science and technology,C038,China,East Asia & Pacific
U03253,university of sharjah,C007,United Arab Emirates,Middle East & North Africa
U03254,university of sheffield,C076,United Kingdom,Europe & Central Asia
U03255,university of sheffield,,,
U03256,university of shizuoka,C108,Japan,East Asia & Pacific
U03257,university of siegen,C052,Germany,Europe & Central Asia
U03258,university of siena,C105,Italy,Europe & Central Asia
U03259,university of silesia in katowice,C177,Poland,Europe & Central Asia
U03260,university of sistan and baluchestan,C101,"Iran, Islamic Rep.",
U03261,university of social welfare and rehabilitation sciences,C101,"Iran, Islamic Rep.",
U03262,university of sonora,C142,Mexico,Latin America & Caribbean
U03263,university of sopron,C096,Hungary,Europe & Central Asia
U03264,university of souk ahras,C057,Algeria,Middle East & North Africa
U03265,university of sousse,C220,Tunisia,Middle East & North Africa
U03266,university of south africa,C239,South Africa,Sub-Saharan Africa
U03267,university of south alabama usa,C228,United States,North America
U03268,university of south australia,C012,Australia,East Asia & Pacific
U03269,university of south australia,,,
U03270,university of south bohemia,C051,Czech Republic,Europe & Central Asia
U03271,university of south bohemia in české budějovice,C051,Czech Republic,Europe & Central Asia
U03272,university of south carolina,C228,United States,North America
U03273,university of south carolinacolumbia,C228,United States,North America
U03274,university of south china,C038,China,East Asia & Pacific
U03275,university of south dakota,C228,United States,North America
U03276,university of south florida,C228,United States,North America
U03277,university of south santa catarina unisul,C028,Brazil,Latin America & Caribbean
U03278,university of south wales,C076,United Kingdom,Europe & Central Asia
U03279,university of southampton,C076,United Kingdom,Europe & Central Asia
U03280,university of southern california,C228,United States,North America
U03281,university of southern denmark,C055,Denmark,Europe & Central Asia
U03282,university of southern denmark sdu,C055,Denmark,Europe & Central Asia
U03283,university of southern queensland,C012,Australia,East Asia & Pacific
U03284,university of split,C094,Croatia,Europe & Central Asia
U03285,university of sri jayewardenepura,C127,Sri Lanka,South Asia
U03286,university of st andrews,C076,United Kingdom,Europe & Central Asia
U03287,university of st gallen,C035,Switzerland,Europe & Central Asia
U03288,university of stavanger,C165,Norway,Europe & Central Asia
U03289,university of stirling,C076,United Kingdom,Europe & Central Asia
U03290,university of strasbourg,C072,France,Europe & Central Asia
U03291,university of strathclyde,C076,United Kingdom,Europe & Central Asia
U03292,university of stuttgart,C052,Germany,Europe & Central Asia
U03293,university of suffolk,C076,United Kingdom,Europe & Central Asia
U03294,university of sufism and modern sciences usms,C171,Pakistan,South Asia
U03295,university of sunderland,C076,United Kingdom,Europe & Central Asia
U03296,university of surrey,C076,United Kingdom,Europe & Central Asia
U03297,university of sussex,C076,United Kingdom,Europe & Central Asia
U03298,university of swabi,C171,Pakistan,South Asia
U03299,university of szeged,C096,Hungary,Europe & Central Asia
U03300,university of são paulo,C028,Brazil,Latin America & Caribbean
U03301,university of tabriz,C101,"Iran, Islamic Rep.",
U03302,university of tabriz,C101,"Iran, Islamic Rep.",
U03303,university of tabriz,,,
U03304,university of tabuk,C189,Saudi Arabia,Middle East & North Africa
U03305,university of taipei,,Taiwan,
U03306,university of talca,C037,Chile,Latin America & Caribbean
U03307,university of tamanghasset,C057,Algeria,Middle East & North Africa
U03308,university of tarapacá,C037,Chile,Latin America & Caribbean
U03309,university of tartu,C067,Estonia,Europe & Central Asia
U03310,university of tartu,,,
U03311,university of tasmania,C012,Australia,East Asia & Pacific
