master_university_id,source_a,source_a_row,source_b,source_b_row,match_method,match_score
UNI00834,THE,1198,WUR,1441,exact,exact
UNI02018,THE,1199,WUR,957,exact,exact
UNI02019,THE,1200,WUR,958,exact,exact
UNI02156,THE,1202,WUR,1161,exact,exact
UNI00259,THE,1206,WUR,962,exact,exact
UNI02197,THE,1208,WUR,1725,exact,exact
UNI01218,THE,1210,WUR,1169,exact,exact
UNI02161,THE,1211,WUR,1170,exact,exact
UNI01780,THE,1212,WUR,603,exact,exact
UNI02166,THE,1213,WUR,1174,exact,exact
UNI01068,THE,1214,WUR,1175,exact,exact
UNI02168,THE,1215,WUR,1177,exact,exact
UNI01034,THE,1216,WUR,969,exact,exact
UNI02170,THE,1219,WUR,1179,exact,exact
UNI02024,THE,1220,WUR,971,exact,exact
UNI00686,THE,1221,WUR,607,exact,exact
UNI02172,THE,1222,WUR,1180,exact,exact
UNI00315,THE,1223,WUR,1181,exact,exact
UNI02027,THE,1224,WUR,974,exact,exact
UNI02176,THE,1226,WUR,1185,exact,exact
UNI02177,THE,1227,WUR,1186,exact,exact
UNI02029,THE,1228,WUR,976,exact,exact
UNI02211,THE,1229,WUR,1780,exact,exact
UNI02182,THE,1232,WUR,1189,exact,exact
UNI02216,THE,1233,WUR,1787,exact,exact
UNI02185,THE,1234,WUR,1191,exact,exact
UNI00812,THE,1235,WUR,1193,exact,exact
UNI02032,THE,1236,WUR,979,exact,exact
UNI02034,THE,1237,WUR,981,exact,exact
UNI02187,THE,1239,WUR,1196,exact,exact
UNI02190,THE,1241,WUR,1199,exact,exact
UNI02191,THE,1242,WUR,1201,exact,exact
UNI02192,THE,1243,WUR,1202,exact,exact
UNI02223,THE,1244,WUR,1803,exact,exact
UNI02195,THE,1247,WUR,1206,exact,exact
UNI01797,THE,1249,WUR,633,exact,exact
UNI01284,THE,1250,WUR,1491,exact,exact
UNI02200,THE,1251,WUR,1213,exact,exact
UNI02228,THE,1252,WUR,1826,exact,exact
UNI01802,THE,1254,WUR,642,exact,exact
UNI01925,THE,1255,WUR,809,exact,exact
UNI01804,THE,1256,WUR,644,exact,exact
UNI02233,THE,1257,WUR,1841,exact,exact
UNI01086,THE,1258,WUR,1216,exact,exact
UNI02201,THE,1259,WUR,1217,exact,exact
UNI02204,THE,1260,WUR,1219,exact,exact
UNI02205,THE,1261,WUR,1220,exact,exact
UNI01256,THE,1263,WUR,1222,exact,exact
UNI02207,THE,1265,WUR,1223,exact,exact
UNI01259,THE,1266,WUR,1224,exact,exact
UNI01300,THE,1267,WUR,1508,exact,exact
UNI02209,THE,1269,WUR,1226,exact,exact
UNI02210,THE,1270,WUR,1227,exact,exact
UNI01198,THE,1271,WUR,1228,exact,exact
UNI02242,THE,1272,WUR,1520,exact,exact
UNI02212,THE,1273,WUR,1229,exact,exact
UNI02214,THE,1274,WUR,1230,exact,exact
UNI02215,THE,1275,WUR,1232,exact,exact
UNI01269,THE,1278,WUR,1526,exact,exact
UNI02219,THE,1280,WUR,1236,exact,exact
UNI02220,THE,1281,WUR,1239,exact,exact
UNI02221,THE,1282,WUR,1240,exact,exact
UNI02222,THE,1284,WUR,1243,exact,exact
UNI02250,THE,1285,WUR,1533,exact,exact
UNI02224,THE,1286,WUR,1244,exact,exact
UNI02226,THE,1288,WUR,1247,exact,exact
UNI01021,THE,1290,WUR,1249,exact,exact
UNI02064,THE,1291,WUR,1020,exact,exact
UNI00975,THE,1293,WUR,1251,exact,exact
UNI01276,THE,1298,WUR,1257,exact,exact
UNI01098,THE,1301,WUR,1260,exact,exact
UNI02069,THE,1305,WUR,1026,exact,exact
UNI02235,THE,1306,WUR,1261,exact,exact
UNI02236,THE,1308,WUR,1262,exact,exact
UNI02237,THE,1309,WUR,1263,exact,exact
UNI02240,THE,1310,WUR,1265,exact,exact
UNI02273,THE,1311,WUR,1549,exact,exact
UNI01945,THE,1313,WUR,831,exact,exact
UNI01282,THE,1314,WUR,1268,exact,exact
UNI02277,THE,1315,WUR,1553,exact,exact
UNI02079,THE,1317,WUR,1046,exact,exact
UNI02080,THE,1318,WUR,1048,exact,exact
UNI02279,THE,1319,WUR,1394,exact,exact
UNI02243,THE,1320,WUR,1272,exact,exact
UNI01106,THE,1321,WUR,1556,exact,exact
UNI00892,THE,1325,WUR,1276,exact,exact
UNI02245,THE,1326,WUR,1277,exact,exact
UNI01026,THE,1328,WUR,1278,exact,exact
UNI01353,THE,1329,WUR,1934,exact,exact
UNI01291,THE,1330,WUR,1280,exact,exact
UNI02246,THE,1331,WUR,1281,exact,exact
UNI01954,THE,1332,WUR,844,exact,exact
UNI01113,THE,1333,WUR,1571,exact,exact
UNI02249,THE,1334,WUR,1284,exact,exact
UNI02252,THE,1335,WUR,1286,exact,exact
UNI01117,THE,1336,WUR,1575,exact,exact
UNI02295,THE,1337,WUR,1972,exact,exact
UNI01114,THE,1340,WUR,1062,exact,exact
UNI02088,THE,1342,WUR,1063,exact,exact
UNI00959,THE,1343,WUR,1294,exact,exact
UNI02091,THE,1344,WUR,1065,exact,exact
UNI02093,THE,1345,WUR,1066,exact,exact
UNI02301,THE,1347,WUR,1583,exact,exact
UNI00979,THE,1350,WUR,1296,exact,exact
UNI02260,THE,1351,WUR,1297,exact,exact
UNI02261,THE,1352,WUR,1298,exact,exact
UNI02263,THE,1353,WUR,1300,exact,exact
UNI02264,THE,1354,WUR,1301,exact,exact
UNI02097,THE,1355,WUR,1071,exact,exact
UNI02266,THE,1358,WUR,1302,exact,exact
UNI01121,THE,1359,WUR,2000,exact,exact
UNI02270,THE,1360,WUR,1305,exact,exact
UNI00894,THE,1361,WUR,1306,exact,exact
UNI02314,THE,1362,WUR,1599,exact,exact
UNI00789,THE,1363,WUR,716,exact,exact
UNI01862,THE,1364,WUR,717,exact,exact
UNI02316,THE,1365,WUR,1601,exact,exact
UNI02272,THE,1366,WUR,1309,exact,exact
UNI02099,THE,1368,WUR,1077,exact,exact
UNI02275,THE,1369,WUR,1312,exact,exact
UNI02321,THE,1372,WUR,1608,exact,exact
UNI01129,THE,1374,WUR,1079,exact,exact
UNI00981,THE,1375,WUR,1315,exact,exact
UNI02278,THE,1377,WUR,1318,exact,exact
UNI02326,THE,1378,WUR,1615,exact,exact
UNI02285,THE,1379,WUR,1324,exact,exact
UNI02286,THE,1380,WUR,1325,exact,exact
UNI01403,THE,1381,WUR,1618,exact,exact
UNI02289,THE,1382,WUR,1327,exact,exact
UNI01307,THE,1383,WUR,1328,exact,exact
UNI02290,THE,1384,WUR,1331,exact,exact
UNI02292,THE,1387,WUR,1334,exact,exact
UNI00466,THE,1388,WUR,904,exact,exact
UNI02106,THE,1390,WUR,1093,exact,exact
UNI02293,THE,1391,WUR,1335,exact,exact
UNI01998,THE,1393,WUR,909,exact,exact
UNI02107,THE,1395,WUR,1096,exact,exact
UNI01133,THE,1397,WUR,1339,exact,exact
UNI00988,THE,1398,WUR,1341,exact,exact
UNI02109,THE,1399,WUR,1098,exact,exact
UNI02110,THE,1402,WUR,1101,exact,exact
UNI01150,THE,1403,WUR,1102,exact,exact
UNI00714,THE,1404,WUR,1344,exact,exact
UNI02304,THE,1406,WUR,1348,exact,exact
UNI01157,THE,1407,WUR,1107,exact,exact
UNI02307,THE,1409,WUR,1350,exact,exact
UNI02308,THE,1410,WUR,1351,exact,exact
UNI01203,THE,1412,WUR,1353,exact,exact
UNI02118,THE,1414,WUR,1110,exact,exact
UNI02311,THE,1415,WUR,1357,exact,exact
UNI02003,THE,1416,WUR,923,exact,exact
UNI02313,THE,1417,WUR,1360,exact,exact
UNI02315,THE,1420,WUR,1363,exact,exact
UNI01321,THE,1421,WUR,1364,exact,exact
UNI02317,THE,1422,WUR,1365,exact,exact
UNI02318,THE,1423,WUR,1367,exact,exact
UNI01143,THE,1424,WUR,1368,exact,exact
UNI02280,THE,1426,WUR,1319,exact,exact
UNI02130,THE,1427,WUR,1120,exact,exact
UNI01145,THE,1428,WUR,1370,exact,exact
UNI01326,THE,1429,WUR,1371,exact,exact
UNI02324,THE,1431,WUR,1373,exact,exact
UNI02134,THE,1434,WUR,1124,exact,exact
UNI01177,THE,1436,WUR,1126,exact,exact
UNI02325,THE,1437,WUR,1375,exact,exact
UNI01327,THE,1438,WUR,1376,exact,exact
UNI02138,THE,1440,WUR,1128,exact,exact
UNI02139,THE,1443,WUR,1129,exact,exact
UNI01330,THE,1444,WUR,1379,exact,exact
UNI02327,THE,1446,WUR,1380,exact,exact
UNI01331,THE,1447,WUR,1381,exact,exact
UNI02328,THE,1448,WUR,1382,exact,exact
UNI00761,THE,1449,WUR,1383,exact,exact
UNI01332,THE,1450,WUR,1665,exact,exact
UNI01186,THE,1451,WUR,1133,exact,exact
UNI01398,THE,1454,WUR,1389,exact,exact
UNI02333,THE,1455,WUR,1390,exact,exact
UNI02142,THE,1456,WUR,1137,exact,exact
UNI02334,THE,1457,WUR,1392,exact,exact
UNI02335,THE,1460,WUR,1396,exact,exact
UNI01159,THE,1461,WUR,1397,exact,exact
UNI01160,THE,1462,WUR,1399,exact,exact
UNI02338,THE,1463,WUR,1401,exact,exact
UNI00743,THE,1464,WUR,1402,exact,exact
UNI02339,THE,1466,WUR,1404,exact,exact
UNI02012,THE,1468,WUR,944,exact,exact
UNI01340,THE,1469,WUR,1408,exact,exact
UNI02385,THE,1470,WUR,1679,exact,exact
UNI02341,THE,1471,WUR,1410,exact,exact
UNI02344,THE,1473,WUR,1412,exact,exact
UNI02346,THE,1474,WUR,1415,exact,exact
UNI02347,THE,1475,WUR,1417,exact,exact
UNI02349,THE,1476,WUR,1418,exact,exact
UNI02350,THE,1477,WUR,1419,exact,exact
UNI01062,THE,1478,WUR,1145,exact,exact
UNI02352,THE,1479,WUR,1421,exact,exact
UNI02353,THE,1480,WUR,1422,exact,exact
UNI00772,THE,1481,WUR,1423,exact,exact
UNI00926,THE,1484,WUR,1424,exact,exact
UNI02399,THE,1485,WUR,1688,exact,exact
UNI00652,THE,1487,WUR,1426,exact,exact
UNI01421,THE,1488,WUR,1427,exact,exact
UNI02356,THE,1489,WUR,1428,exact,exact
UNI02359,THE,1493,WUR,1432,exact,exact
UNI02361,THE,1494,WUR,1433,exact,exact
UNI02362,THE,1495,WUR,1434,exact,exact
UNI02364,THE,1496,WUR,1435,exact,exact
UNI01240,THE,1497,WUR,1693,exact,exact
UNI02365,THE,1498,WUR,1436,exact,exact
UNI01205,THE,1499,WUR,1151,exact,exact
UNI02149,THE,1500,WUR,1152,exact,exact
UNI01063,THE,1501,WUR,1438,exact,exact
UNI01426,THE,1502,WUR,1439,exact,exact
UNI02366,THE,1503,WUR,1440,exact,exact
UNI01771,THE,1504,WUR,591,exact,exact
UNI02369,THE,1505,WUR,1442,exact,exact
UNI02370,THE,1506,WUR,1443,exact,exact
UNI02152,THE,1508,WUR,1158,exact,exact
UNI02420,THE,1510,WUR,1697,exact,exact
UNI02155,THE,1511,WUR,1160,exact,exact
UNI02373,THE,1516,WUR,1445,exact,exact
UNI02374,THE,1517,WUR,1446,exact,exact
UNI01244,THE,1518,WUR,1447,exact,exact
UNI02375,THE,1520,WUR,1448,exact,exact
UNI02022,THE,1521,WUR,966,exact,exact
UNI01489,THE,1522,WUR,1680,exact,exact
UNI02376,THE,1523,WUR,1449,exact,exact
UNI02163,THE,1524,WUR,1171,exact,exact
UNI02165,THE,1526,WUR,1173,exact,exact
UNI02377,THE,1528,WUR,1450,exact,exact
UNI01245,THE,1530,WUR,1451,exact,exact
UNI02167,THE,1531,WUR,1176,exact,exact
UNI02382,THE,1540,WUR,1461,exact,exact
UNI01054,THE,1542,WUR,1463,exact,exact
UNI01071,THE,1543,WUR,1464,exact,exact
UNI01399,THE,1545,WUR,1466,exact,exact
UNI02175,THE,1550,WUR,1184,exact,exact
UNI02384,THE,1554,WUR,1469,exact,exact
UNI02386,THE,1558,WUR,1471,exact,exact
UNI02387,THE,1559,WUR,1472,exact,exact
UNI02388,THE,1560,WUR,1473,exact,exact
UNI02179,THE,1561,WUR,1187,exact,exact
UNI02389,THE,1562,WUR,1474,exact,exact
UNI02189,THE,1569,WUR,1198,exact,exact
UNI02392,THE,1572,WUR,1478,exact,exact
UNI02393,THE,1573,WUR,1479,exact,exact
UNI02394,THE,1574,WUR,1480,exact,exact
UNI02483,THE,1576,WUR,1797,exact,exact
UNI01257,THE,1577,WUR,1481,exact,exact
UNI02396,THE,1580,WUR,1482,exact,exact
UNI02397,THE,1581,WUR,1483,exact,exact
UNI02398,THE,1583,WUR,1484,exact,exact
UNI02400,THE,1584,WUR,1485,exact,exact
UNI02401,THE,1585,WUR,1486,exact,exact
UNI02402,THE,1586,WUR,1487,exact,exact
UNI02403,THE,1587,WUR,1488,exact,exact
UNI02404,THE,1588,WUR,1489,exact,exact
UNI01493,THE,1589,WUR,1490,exact,exact
UNI02199,THE,1590,WUR,1211,exact,exact
UNI02407,THE,1591,WUR,1492,exact,exact
UNI02498,THE,1593,WUR,1821,exact,exact
UNI02408,THE,1594,WUR,1493,exact,exact
UNI00866,THE,1595,WUR,1494,exact,exact
UNI02409,THE,1596,WUR,1495,exact,exact
UNI01085,THE,1597,WUR,1496,exact,exact
UNI02410,THE,1598,WUR,1497,exact,exact
UNI02411,THE,1599,WUR,1498,exact,exact
UNI02412,THE,1600,WUR,1499,exact,exact
UNI02203,THE,1601,WUR,1218,exact,exact
UNI01481,THE,1605,WUR,1503,exact,exact
UNI02415,THE,1606,WUR,1504,exact,exact
UNI02416,THE,1607,WUR,1505,exact,exact
UNI02417,THE,1608,WUR,1506,exact,exact
UNI02419,THE,1609,WUR,1507,exact,exact
UNI02421,THE,1611,WUR,1512,exact,exact
UNI02423,THE,1612,WUR,1513,exact,exact
UNI02425,THE,1613,WUR,1514,exact,exact
UNI02427,THE,1614,WUR,1515,exact,exact
UNI02428,THE,1615,WUR,1516,exact,exact
UNI02429,THE,1616,WUR,1517,exact,exact
UNI02432,THE,1617,WUR,1522,exact,exact
UNI02433,THE,1618,WUR,1523,exact,exact
UNI01930,THE,1619,WUR,814,exact,exact
UNI02435,THE,1620,WUR,1527,exact,exact
UNI02059,THE,1621,WUR,1014,exact,exact
UNI02438,THE,1624,WUR,1530,exact,exact
UNI02439,THE,1625,WUR,1531,exact,exact
UNI02440,THE,1627,WUR,1532,exact,exact
UNI01274,THE,1629,WUR,1245,exact,exact
UNI02442,THE,1631,WUR,1535,exact,exact
UNI02443,THE,1633,WUR,1536,exact,exact
UNI02446,THE,1635,WUR,1538,exact,exact
UNI01275,THE,1637,WUR,1539,exact,exact
UNI02230,THE,1638,WUR,1253,exact,exact
UNI02534,THE,1640,WUR,1883,exact,exact
UNI02447,THE,1641,WUR,1541,exact,exact
UNI02448,THE,1642,WUR,1542,exact,exact
UNI02538,THE,1644,WUR,1888,exact,exact
UNI02234,THE,1646,WUR,1258,exact,exact
UNI02449,THE,1647,WUR,1543,exact,exact
UNI02451,THE,1648,WUR,1544,exact,exact
UNI02452,THE,1649,WUR,1545,exact,exact
UNI01184,THE,1650,WUR,1546,exact,exact
UNI02239,THE,1654,WUR,1264,exact,exact
UNI02456,THE,1657,WUR,1550,exact,exact
UNI00891,THE,1660,WUR,1551,exact,exact
UNI02459,THE,1662,WUR,1552,exact,exact
UNI02241,THE,1668,WUR,1271,exact,exact
UNI02565,THE,1669,WUR,1919,exact,exact
UNI02466,THE,1670,WUR,1557,exact,exact
UNI02244,THE,1671,WUR,1273,exact,exact
UNI02467,THE,1672,WUR,1558,exact,exact
UNI01220,THE,1673,WUR,1559,exact,exact
UNI02468,THE,1674,WUR,1560,exact,exact
UNI00826,THE,1676,WUR,1561,exact,exact
UNI02573,THE,1677,WUR,1925,exact,exact
UNI02579,THE,1681,WUR,1927,exact,exact
UNI02581,THE,1683,WUR,1928,exact,exact
UNI02470,THE,1685,WUR,1563,exact,exact
UNI02472,THE,1687,WUR,1564,exact,exact
UNI02473,THE,1688,WUR,1565,exact,exact
UNI02247,THE,1689,WUR,1282,exact,exact
UNI02475,THE,1690,WUR,1566,exact,exact
UNI01112,THE,1691,WUR,1567,exact,exact
UNI02248,THE,1692,WUR,1283,exact,exact
UNI01406,THE,1693,WUR,1568,exact,exact
UNI01293,THE,1694,WUR,1569,exact,exact
UNI02478,THE,1695,WUR,1570,exact,exact
UNI02480,THE,1696,WUR,1572,exact,exact
UNI02589,THE,1697,WUR,1950,exact,exact
UNI02590,THE,1698,WUR,1951,exact,exact
UNI02251,THE,1699,WUR,1285,exact,exact
UNI01494,THE,1700,WUR,1953,exact,exact
UNI02481,THE,1701,WUR,1573,exact,exact
UNI00402,THE,1703,WUR,1287,exact,exact
UNI02253,THE,1706,WUR,1288,exact,exact
UNI02596,THE,1707,WUR,1971,exact,exact
UNI01242,THE,1708,WUR,1576,exact,exact
UNI02255,THE,1709,WUR,1289,exact,exact
UNI02484,THE,1710,WUR,1577,exact,exact
UNI02486,THE,1711,WUR,1578,exact,exact
UNI02488,THE,1712,WUR,1579,exact,exact
UNI02258,THE,1713,WUR,1292,exact,exact
UNI01295,THE,1715,WUR,1295,exact,exact
UNI02603,THE,1716,WUR,1977,exact,exact
UNI02491,THE,1717,WUR,1582,exact,exact
UNI02605,THE,1718,WUR,1978,exact,exact
UNI01118,THE,1719,WUR,1584,exact,exact
UNI02492,THE,1720,WUR,1585,exact,exact
UNI02611,THE,1723,WUR,1983,exact,exact
UNI02494,THE,1724,WUR,1588,exact,exact
UNI01407,THE,1726,WUR,1589,exact,exact
UNI02495,THE,1727,WUR,1590,exact,exact
UNI02497,THE,1730,WUR,1592,exact,exact
UNI02499,THE,1733,WUR,1593,exact,exact
UNI02501,THE,1736,WUR,1595,exact,exact
UNI01120,THE,1737,WUR,1596,exact,exact
UNI02269,THE,1738,WUR,1304,exact,exact
UNI01375,THE,1739,WUR,1597,exact,exact
UNI01301,THE,1741,WUR,1600,exact,exact
UNI02633,THE,1742,WUR,2011,exact,exact
UNI02502,THE,1743,WUR,1602,exact,exact
UNI02503,THE,1744,WUR,1603,exact,exact
UNI02504,THE,1747,WUR,1605,exact,exact
UNI02505,THE,1748,WUR,1606,exact,exact
UNI02506,THE,1749,WUR,1607,exact,exact
UNI02642,THE,1751,WUR,2014,exact,exact
UNI02646,THE,1754,WUR,2022,exact,exact
UNI01304,THE,1755,WUR,1609,exact,exact
UNI02508,THE,1756,WUR,1610,exact,exact
UNI02651,THE,1758,WUR,2027,exact,exact
UNI02509,THE,1760,WUR,1611,exact,exact
UNI02281,THE,1762,WUR,1322,exact,exact
UNI02510,THE,1767,WUR,1612,exact,exact
UNI01227,THE,1768,WUR,1613,exact,exact
UNI02511,THE,1770,WUR,1614,exact,exact
UNI02283,THE,1771,WUR,1323,exact,exact
UNI02512,THE,1773,WUR,1616,exact,exact
UNI02513,THE,1776,WUR,1617,exact,exact
UNI02287,THE,1777,WUR,1326,exact,exact
UNI02514,THE,1779,WUR,1619,exact,exact
UNI02515,THE,1780,WUR,1620,exact,exact
UNI01352,THE,1781,WUR,1329,exact,exact
UNI00746,THE,1783,WUR,1622,exact,exact
UNI00744,THE,1785,WUR,1623,exact,exact
UNI01355,THE,1786,WUR,1330,exact,exact
UNI01228,THE,1787,WUR,1624,exact,exact
UNI02519,THE,1789,WUR,1626,exact,exact
UNI02520,THE,1790,WUR,1627,exact,exact
UNI01359,THE,1792,WUR,1333,exact,exact
UNI02521,THE,1796,WUR,1628,exact,exact
UNI02692,THE,1798,WUR,2056,exact,exact
UNI02522,THE,1800,WUR,1630,exact,exact
UNI02525,THE,1802,WUR,1632,exact,exact
UNI00903,THE,1803,WUR,1633,exact,exact
UNI02528,THE,1806,WUR,1635,exact,exact
UNI01229,THE,1807,WUR,1340,exact,exact
UNI02530,THE,1810,WUR,1636,exact,exact
UNI02706,THE,1812,WUR,2072,exact,exact
UNI01411,THE,1814,WUR,1638,exact,exact
UNI02533,THE,1817,WUR,1639,exact,exact
UNI02535,THE,1818,WUR,1640,exact,exact
UNI02298,THE,1819,WUR,1345,exact,exact
UNI02536,THE,1821,WUR,1642,exact,exact
UNI02300,THE,1822,WUR,1346,exact,exact
UNI01315,THE,1823,WUR,1643,exact,exact
UNI02539,THE,1825,WUR,1644,exact,exact
UNI02306,THE,1826,WUR,1349,exact,exact
UNI00924,THE,1827,WUR,2091,exact,exact
UNI00551,THE,1830,WUR,1645,exact,exact
UNI02541,THE,1832,WUR,1646,exact,exact
UNI02542,THE,1833,WUR,1647,exact,exact
UNI02312,THE,1834,WUR,1359,exact,exact
UNI02543,THE,1835,WUR,1648,exact,exact
UNI02544,THE,1836,WUR,1649,exact,exact
UNI02545,THE,1837,WUR,1650,exact,exact
UNI02547,THE,1840,WUR,1651,exact,exact
UNI01417,THE,1841,WUR,1652,exact,exact
UNI01324,THE,1842,WUR,1653,exact,exact
UNI02549,THE,1843,WUR,1654,exact,exact
UNI02551,THE,1844,WUR,1655,exact,exact
UNI01144,THE,1845,WUR,1656,exact,exact
UNI02319,THE,1846,WUR,1369,exact,exact
UNI02553,THE,1847,WUR,1657,exact,exact
UNI02735,THE,1850,WUR,2116,exact,exact
UNI02555,THE,1851,WUR,1659,exact,exact
UNI02740,THE,1854,WUR,2119,exact,exact
UNI01400,THE,1855,WUR,1378,exact,exact
UNI02556,THE,1856,WUR,1660,exact,exact
UNI02558,THE,1857,WUR,1661,exact,exact
UNI01389,THE,1860,WUR,1663,exact,exact
UNI02560,THE,1862,WUR,1664,exact,exact
UNI01152,THE,1863,WUR,1666,exact,exact
UNI02563,THE,1864,WUR,1667,exact,exact
UNI02564,THE,1865,WUR,1668,exact,exact
UNI02329,THE,1866,WUR,1385,exact,exact
UNI02331,THE,1868,WUR,1388,exact,exact
UNI02567,THE,1869,WUR,1670,exact,exact
UNI01153,THE,1870,WUR,1671,exact,exact
UNI02568,THE,1871,WUR,1672,exact,exact
UNI02569,THE,1873,WUR,1673,exact,exact
UNI02570,THE,1874,WUR,1674,exact,exact
UNI02572,THE,1875,WUR,1675,exact,exact
UNI02574,THE,1877,WUR,1677,exact,exact
UNI02757,THE,1878,WUR,2161,exact,exact
UNI02576,THE,1879,WUR,1678,exact,exact
UNI01213,THE,1883,WUR,1681,exact,exact
UNI02582,THE,1885,WUR,1683,exact,exact
UNI02766,THE,1886,WUR,2197,exact,exact
UNI02585,THE,1891,WUR,1686,exact,exact
UNI01420,THE,1897,WUR,1689,exact,exact
UNI02586,THE,1898,WUR,1690,exact,exact
UNI02587,THE,1899,WUR,1694,exact,exact
UNI02588,THE,1900,WUR,1695,exact,exact
UNI01424,THE,1902,WUR,2204,exact,exact
UNI02591,THE,1908,WUR,1699,exact,exact
UNI02592,THE,1913,WUR,1701,exact,exact
UNI02595,THE,1918,WUR,1705,exact,exact
UNI02597,THE,1920,WUR,1707,exact,exact
UNI00631,THE,1921,WUR,1709,exact,exact
UNI02598,THE,1923,WUR,1710,exact,exact
UNI02599,THE,1925,WUR,1711,exact,exact
UNI02600,THE,1930,WUR,1712,exact,exact
UNI02604,THE,1934,WUR,1717,exact,exact
UNI02601,THE,1935,WUR,1713,exact,exact
UNI02602,THE,1936,WUR,1715,exact,exact
UNI02606,THE,1941,WUR,1718,exact,exact
UNI02607,THE,1947,WUR,1720,exact,exact
UNI02609,THE,1949,WUR,1721,exact,exact
UNI02610,THE,1950,WUR,1722,exact,exact
UNI02612,THE,1954,WUR,1724,exact,exact
UNI02614,THE,1956,WUR,1726,exact,exact
UNI02615,THE,1959,WUR,1727,exact,exact
UNI02618,THE,1969,WUR,1730,exact,exact
UNI02621,THE,1971,WUR,1732,exact,exact
UNI02622,THE,1973,WUR,1733,exact,exact
UNI02624,THE,1974,WUR,1734,exact,exact
UNI02625,THE,1975,WUR,1735,exact,exact
UNI02626,THE,1976,WUR,1736,exact,exact
UNI02627,THE,1980,WUR,1737,exact,exact
UNI02629,THE,1983,WUR,1739,exact,exact
UNI02631,THE,1984,WUR,1740,exact,exact
UNI02632,THE,1986,WUR,1741,exact,exact
UNI02634,THE,1991,WUR,1744,exact,exact
UNI02637,THE,1992,WUR,1746,exact,exact
UNI02638,THE,1993,WUR,1747,exact,exact
UNI02639,THE,1995,WUR,1748,exact,exact
UNI02640,THE,1997,WUR,1749,exact,exact
UNI02641,THE,1998,WUR,1750,exact,exact
UNI02643,THE,2000,WUR,1751,exact,exact
UNI02645,THE,2003,WUR,1753,exact,exact
UNI01070,THE,2004,WUR,1754,exact,exact
UNI02647,THE,2005,WUR,1755,exact,exact
UNI02648,THE,2007,WUR,1756,exact,exact
UNI02650,THE,2008,WUR,1757,exact,exact
UNI02654,THE,2013,WUR,1761,exact,exact
UNI02655,THE,2014,WUR,1762,exact,exact
UNI02659,THE,2016,WUR,1765,exact,exact
UNI02661,THE,2017,WUR,1766,exact,exact
UNI02662,THE,2019,WUR,1767,exact,exact
UNI02663,THE,2022,WUR,1768,exact,exact
UNI02665,THE,2023,WUR,1769,exact,exact
UNI02666,THE,2024,WUR,1770,exact,exact
UNI02668,THE,2025,WUR,1772,exact,exact
UNI02670,THE,2027,WUR,1774,exact,exact
UNI02672,THE,2028,WUR,1776,exact,exact
UNI02673,THE,2029,WUR,1777,exact,exact
UNI02675,THE,2030,WUR,1778,exact,exact
UNI02676,THE,2032,WUR,1779,exact,exact
UNI02677,THE,2034,WUR,1782,exact,exact
UNI02678,THE,2039,WUR,1783,exact,exact
UNI02681,THE,2045,WUR,1785,exact,exact
UNI02683,THE,2051,WUR,1790,exact,exact
UNI02685,THE,2052,WUR,1791,exact,exact
UNI02686,THE,2053,WUR,1792,exact,exact
UNI02688,THE,2058,WUR,1793,exact,exact
UNI02690,THE,2060,WUR,1794,exact,exact
UNI02693,THE,2065,WUR,1799,exact,exact
UNI02694,THE,2067,WUR,1800,exact,exact
UNI02695,THE,2069,WUR,1801,exact,exact
UNI01260,THE,2071,WUR,1802,exact,exact
UNI02705,THE,2075,WUR,1811,exact,exact
UNI02697,THE,2078,WUR,1805,exact,exact
UNI02698,THE,2079,WUR,1806,exact,exact
UNI02699,THE,2080,WUR,1807,exact,exact
UNI02701,THE,2081,WUR,1808,exact,exact
UNI02704,THE,2082,WUR,1810,exact,exact
UNI02707,THE,2083,WUR,1813,exact,exact
UNI02709,THE,2085,WUR,1815,exact,exact
UNI01264,THE,2086,WUR,1816,exact,exact
UNI02711,THE,2089,WUR,1817,exact,exact
UNI02712,THE,2090,WUR,1819,exact,exact
UNI02717,THE,2092,WUR,1827,exact,exact
UNI02714,THE,2093,WUR,1822,exact,exact
UNI02722,THE,2094,WUR,1832,exact,exact
UNI02715,THE,2095,WUR,1823,exact,exact
UNI02719,THE,2098,WUR,1829,exact,exact
UNI02720,THE,2101,WUR,1830,exact,exact
UNI00916,THE,2103,WUR,1831,exact,exact
UNI02723,THE,2104,WUR,1833,exact,exact
UNI02724,THE,2107,WUR,1834,exact,exact
UNI02730,THE,2132,WUR,1840,exact,exact
UNI02731,THE,2134,WUR,1842,exact,exact
UNI02732,THE,2135,WUR,1843,exact,exact
UNI02733,THE,2136,WUR,1844,exact,exact
UNI02725,THE,2138,WUR,1836,exact,exact
UNI02736,THE,2151,WUR,1851,exact,exact
UNI02739,THE,2152,WUR,1853,exact,exact
UNI02741,THE,2153,WUR,1855,exact,exact
UNI02742,THE,2154,WUR,1857,exact,exact
UNI02743,THE,2156,WUR,1858,exact,exact
UNI02745,THE,2157,WUR,1859,exact,exact
UNI02746,THE,2158,WUR,1860,exact,exact
UNI02751,THE,2160,WUR,1871,exact,exact
UNI02747,THE,2164,WUR,1862,exact,exact
UNI02748,THE,2165,WUR,1863,exact,exact
UNI01093,THE,2168,WUR,1867,exact,exact
UNI02749,THE,2172,WUR,1868,exact,exact
UNI02750,THE,2174,WUR,1869,exact,exact
