university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U2666,Ada Kent University,Northern Cyprus,,,,,,,,,
U2667,Adventist University of Central Africa,Rwanda,,,,,,,,,
U2668,AECC University College,United Kingdom,,,,,,,,,
U2669,University Center of Aflou,Algeria,,,,,,,,,
U2670,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,,,,,,,,,
U2671,Universitas Ahmad Dahlan,Indonesia,,,,,,,,,
U2672,University of Ahmed Draia,Algeria,,,,,,,,,
U2673,Aichi Prefectural University,Japan,,,,,,,,,
U2674,Université d’Ain Témouchent,Algeria,,,,,,,,,
U2675,Ajeenkya DY Patil University,India,,,,,,,,,
U2676,Akhmet Yassawi University,Kazakhstan,,,,,,,,,
U2677,Akita Prefectural University,Japan,,,,,,,,,
U2678,Akli Mohand Oulhadj Bouira University,Algeria,,,,,,,,,
U2679,Akwa Ibom State University,Nigeria,,,,,,,,,
U2680,Al Akhawayn University,Morocco,,,,,,,,,
U2681,Al al-Bayt University,Jordan,,,,,,,,,
U2682,Al-Ayen University,Iraq,,,,,,,,,
U2683,Al-Baha University,Saudi Arabia,,,,,,,,,
U2684,Al-Bayan University,Iraq,,,,,,,,,
U2685,Albaydha University,Yemen,,,,,,,,,
U2686,Al-Esraa University College,Iraq,,,,,,,,,
U2687,Alex Ekwueme Federal University Ndufu-Alike,Nigeria,,,,,,,,,
U2688,Al-Farabi University College,Iraq,,,,,,,,,
U2689,Al-Furat Al-Awsat Technical University,Iraq,,,,,,,,,
U2690,University of Algiers 1,Algeria,,,,,,,,,
U2691,Algiers 2 University,Algeria,,,,,,,,,
U2692,University of Algiers 3,Algeria,,,,,,,,,
U2693,University of Al-Hamdaniya,Iraq,,,,,,,,,
U2694,Al-Hussein Bin Talal University,Jordan,,,,,,,,,
U2695,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,Uzbekistan,,,,,,,,,
U2696,Al-Janad University for Science and Technology,Yemen,,,,,,,,,
U2697,University of Alkafeel,Iraq,,,,,,,,,
U2698,Al-Karkh University of Science,Iraq,,,,,,,,,
U2699,Al-Kitab University,Iraq,,,,,,,,,
U2700,AlMaarefa University,Saudi Arabia,,,,,,,,,
U2701,Al-Maarif University College,Iraq,,,,,,,,,
U2702,Al-Manara College for Medical Sciences,Iraq,,,,,,,,,
U2703,Almazov National Medical Research Centre,Russian Federation,,,,,,,,,
U2704,Al-Mustaqbal University,Iraq,,,,,,,,,
U2705,Al-Muthanna University,Iraq,,,,,,,,,
U2706,Al-Nisour University College,Iraq,,,,,,,,,
U2707,Al-Noor University College,Iraq,,,,,,,,,
U2708,Al-Qalam University College,Iraq,,,,,,,,,
U2709,Al-Qasim Green University,Iraq,,,,,,,,,
U2710,Al-Rafidain University College,Iraq,,,,,,,,,
U2711,Al Safwa University College,Iraq,,,,,,,,,
U2712,Altınbaş University,Turkey,,,,,,,,,
U2713,Altoosi University College,Iraq,,,,,,,,,
U2714,Al Turath University,Iraq,,,,,,,,,
U2715,Al-Zaytoonah University of Jordan,Jordan,,,,,,,,,
U2716,American University in the Emirates (AUE),United Arab Emirates,,,,,,,,,
U2717,American International University – Bangladesh,Bangladesh,,,,,,,,,
U2718,American University of Madaba,Jordan,,,,,,,,,
U2719,American University of Ras Al Khaimah,United Arab Emirates,,,,,,,,,
U2720,"Amity University, Chhattisgarh",India,,,,,,,,,
U2721,"Amity University, Gurugram",India,,,,,,,,,
U2722,"Amity University, Gwalior",India,,,,,,,,,
U2723,"Amity University Rajasthan, Jaipur",India,,,,,,,,,
U2724,"Amity University, Mumbai",India,,,,,,,,,
U2725,Anáhuac University,Mexico,,,,,,,,,
U2726,Andijan Machine-Building Institute,Uzbekistan,,,,,,,,,
U2727,Andijan State University,Uzbekistan,,,,,,,,,
U2728,Andijan State Medical Institute,Uzbekistan,,,,,,,,,
U2729,Andijan State Pedagogical Institute (ASPI),Uzbekistan,,,,,,,,,
U2730,Andrés Bello Catholic University (UCAB),Venezuela,,,,,,,,,
U2731,Anglo-American University,Czech Republic,,,,,,,,,
U2732,Ankara Science University,Turkey,,,,,,,,,
U2733,Applied Science Private University,Jordan,,,,,,,,,
U2734,Arab American University,Palestine,,,,,,,,,
U2735,Arabian Gulf University,Bahrain,,,,,,,,,
U2736,Arab Open University,Kuwait,,,,,,,,,
U2737,Arkin University of Creative Arts and Design (ARUCAD),Northern Cyprus,,,,,,,,,
U2738,Armenian State Pedagogical University,Armenia,,,,,,,,,
U2739,Arts University Bournemouth,United Kingdom,,,,,,,,,
U2740,University of the Arts London,United Kingdom,,,,,,,,,
U2741,Arts University Plymouth,United Kingdom,,,,,,,,,
U2742,Arturo Prat University,Chile,,,,,,,,,
U2743,Asahi University,Japan,,,,,,,,,
U2744,Asfendiyarov Kazakh National Medical University,Kazakhstan,,,,,,,,,
U2745,Ashikaga University,Japan,,,,,,,,,
U2746,Ashur University,Iraq,,,,,,,,,
U2747,Atyrau University,Kazakhstan,,,,,,,,,
U2748,Audencia,France,,,,,,,,,
U2749,Austral University,Argentina,,,,,,,,,
U2750,Autonomous University of Chiapas,Mexico,,,,,,,,,
U2751,Azerbaijan University of Architecture and Construction,Azerbaijan,,,,,,,,,
U2752,Babcock University,Nigeria,,,,,,,,,
U2753,"Bacha Khan University, Charsadda",Pakistan,,,,,,,,,
U2754,Badr University in Cairo (BUC),Egypt,,,,,,,,,
U2755,Bakrie University,Indonesia,,,,,,,,,
U2756,University of Balochistan,Pakistan,,,,,,,,,
U2757,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",Pakistan,,,,,,,,,
U2758,"University of Baltistan, Skardu",Pakistan,,,,,,,,,
U2759,Bandirma Onyedi Eylül University,Turkey,,,,,,,,,
U2760,Bangabandhu Sheikh Mujibur Rahman Agricultural University,Bangladesh,,,,,,,,,
U2761,Barawa International University,Somalia,,,,,,,,,
U2762,Bashkir State Medical University,Russian Federation,,,,,,,,,
U2763,Bath Spa University,United Kingdom,,,,,,,,,
U2764,University of Batna 1,Algeria,,,,,,,,,
U2765,Bayburt University,Turkey,,,,,,,,,
U2766,Baze University,Nigeria,,,,,,,,,
U2767,Belarusian State Medical University,Belarus,,,,,,,,,
U2768,Bells University of Technology,Nigeria,,,,,,,,,
U2769,University of Benghazi,Libya,,,,,,,,,
U2770,Benson Idahosa University,Nigeria,,,,,,,,,
U2771,Beykent University,Turkey,,,,,,,,,
U2772,Bilad Alrafidain University College,Iraq,,,,,,,,,
U2773,Birmingham Newman University,United Kingdom,,,,,,,,,
U2774,Biruni University,Turkey,,,,,,,,,
U2775,University of Bisha,Saudi Arabia,,,,,,,,,
U2776,Bishop Grosseteste University,United Kingdom,,,,,,,,,
U2777,University of Bogotá Jorge Tadeo Lozano,Colombia,,,,,,,,,
U2778,Bohdan Khmelnytsky National University of Cherkasy,Ukraine,,,,,,,,,
U2779,University of Bolton,United Kingdom,,,,,,,,,
U2780,The British University in Dubai,United Arab Emirates,,,,,,,,,
U2781,Buckinghamshire New University,United Kingdom,,,,,,,,,
U2782,Bukhara Engineering Technological Institute,Uzbekistan,,,,,,,,,
U2783,Bukhara State University,Uzbekistan,,,,,,,,,
U2784,Bukhara State Medical Institute,Uzbekistan,,,,,,,,,
U2785,Bukkyo University,Japan,,,,,,,,,
U2786,Buriram Rajabhat University,Thailand,,,,,,,,,
U2787,Çağ University,Turkey,,,,,,,,,
U2788,Universidad Camilo José Cela,Spain,,,,,,,,,
U2789,Canadian International College (CIC) – Cairo,Egypt,,,,,,,,,
U2790,Catholic University of Ávila,Spain,,,,,,,,,
U2791,Catholic University in Erbil,Iraq,,,,,,,,,
U2792,Universidad Católica de Cuenca,Ecuador,,,,,,,,,
U2793,Universidad Católica San Pablo,Peru,,,,,,,,,
U2794,Caucasus International University,Georgia,,,,,,,,,
U2795,CBS International Business School,Germany,,,,,,,,,
U2796,Cebu Technological University,Philippines,,,,,,,,,
U2797,CECOS University of IT and Emerging Sciences,Pakistan,,,,,,,,,
U2798,University of Celaya,Mexico,,,,,,,,,
U2799,University Center Ali Kafi Tindouf,Algeria,,,,,,,,,
U2800,University Center of Illizi,Algeria,,,,,,,,,
U2801,University Center Morsli Abdellah of Tipaza,Algeria,,,,,,,,,
U2802,University Center of Barika,Algeria,,,,,,,,,
U2803,Central European University,Austria,,,,,,,,,
U2804,Central Luzon State University,Philippines,,,,,,,,,
U2805,University of Central Punjab,Pakistan,,,,,,,,,
U2806,Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC),Mexico,,,,,,,,,
U2807,Centro Universitário Cesuca,Brazil,,,,,,,,,
U2808,Centurion University of Technology and Management,India,,,,,,,,,
U2809,Universidad César Vallejo,Peru,,,,,,,,,
U2810,CETYS Universidad,Mexico,,,,,,,,,
U2811,Charisma University,Turks and Caicos Islands,,,,,,,,,
U2812,Chernihiv Polytechnic National University,Ukraine,,,,,,,,,
U2813,Chettinad Academy of Research and Education,India,,,,,,,,,
U2814,University of Chichester,United Kingdom,,,,,,,,,
U2815,Chinhoyi University of Technology,Zimbabwe,,,,,,,,,
U2816,Universidad Científica del Sur,Peru,,,,,,,,,
U2817,Cihan University – Erbil,Iraq,,,,,,,,,
U2818,Cihan University Sulaimaniya,Iraq,,,,,,,,,
U2819,"City University of Science and Information Technology, Peshawar",Pakistan,,,,,,,,,
U2820,Civil Aviation Academy,Kazakhstan,,,,,,,,,
U2821,University of Civil Protection,Belarus,,,,,,,,,
U2822,Conservatoire for Dance and Drama,United Kingdom,,,,,,,,,
U2823,University of Constantine 3,Algeria,,,,,,,,,
U2824,Courtauld Institute of Art,United Kingdom,,,,,,,,,
U2825,Cranfield University,United Kingdom,,,,,,,,,
U2826,University for the Creative Arts,United Kingdom,,,,,,,,,
U2827,University of Cumbria,United Kingdom,,,,,,,,,
U2828,University of Cyberjaya,Malaysia,,,,,,,,,
U2829,Cyprus Health and Social Sciences University,Northern Cyprus,,,,,,,,,
U2830,Daffodil International University (DIU),Bangladesh,,,,,,,,,
U2831,Daneshpajoohan Pishro Higher Education Institute,Iran,,,,,,,,,
U2832,Dawood University of Engineering and Technology,Pakistan,,,,,,,,,
U2833,Debre Tabor University,Ethiopia,,,,,,,,,
U2834,Delta University for Science and Technology,Egypt,,,,,,,,,
U2835,"Delta State University, Abraka",Nigeria,,,,,,,,,
U2836,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan,,,,,,,,,
U2837,Dhaka International University,Bangladesh,,,,,,,,,
U2838,DHA Suffa University,Pakistan,,,,,,,,,
U2839,Dhofar University,Oman,,,,,,,,,
U2840,University of Djilali Bounaama Khemis Miliana,Algeria,,,,,,,,,
U2841,Don Bosco University,India,,,,,,,,,
U2842,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine,,,,,,,,,
U2843,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan,,,,,,,,,
U2844,"Dr D. Y. Patil Vidyapeeth, Pune",India,,,,,,,,,
U2845,Dr. M.G.R. Educational and Research Institute,India,,,,,,,,,
U2846,D. Serikbayev East Kazakhstan Technical University,Kazakhstan,,,,,,,,,
U2847,University of Duhok,Iraq,,,,,,,,,
U2848,Dulaty University,Kazakhstan,,,,,,,,,
U2849,EAE Business School,Spain,,,,,,,,,
U2850,EAN University,Colombia,,,,,,,,,
U2851,University of Eastern Philippines,Philippines,,,,,,,,,
U2852,École Nationale Polytechnique,Algeria,,,,,,,,,
U2853,École Nationale Polytechnique d’Oran Maurice Audin,Algeria,,,,,,,,,
U2854,École Nationale Supérieure Agronomique,Algeria,,,,,,,,,
U2855,"École Nationale Supérieure Agronomique, Algiers",Algeria,,,,,,,,,
U2856,École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria,,,,,,,,,
U2857,École Nationale Supérieure d’Informatique (ESI),Algeria,,,,,,,,,
U2858,École Nationale Supérieure de Management Koléa,Algeria,,,,,,,,,
U2859,École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL),Algeria,,,,,,,,,
U2860,École Nationale Supérieure Vétérinaire d’Alger,Algeria,,,,,,,,,
U2861,École National Polytechnique de Constantine,Algeria,,,,,,,,,
U2862,École Normale Supérieure de Béchar,Algeria,,,,,,,,,
U2863,École Normale Supérieure de Bouzaréah,Algeria,,,,,,,,,
U2864,École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),Algeria,,,,,,,,,
U2865,École Normale Supérieure de Kouba,Algeria,,,,,,,,,
U2866,École Normale Supérieure de Laghouat,Algeria,,,,,,,,,
U2867,École Normale Supérieure d’Oran,Algeria,,,,,,,,,
U2868,École Polytechnique d’Architecture et d’Urbanisme,Algeria,,,,,,,,,
U2869,École Supérieure de Comptabilité et de Finances de Constantine,Algeria,,,,,,,,,
U2870,École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès,Algeria,,,,,,,,,
U2871,École Supérieure en Sciences Appliquées de Tlemcen,Algeria,,,,,,,,,
U2872,École Supérieure en Sciences Biologiques d’Oran (ESSBO),Algeria,,,,,,,,,
U2873,École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN),Algeria,,,,,,,,,
U2874,University of Economics – Varna,Bulgaria,,,,,,,,,
U2875,Edo State University Uzairue,Nigeria,,,,,,,,,
U2876,Edwin Clark University,Nigeria,,,,,,,,,
U2877,Egerton University,Kenya,,,,,,,,,
U2878,Egyptian Russian University,Egypt,,,,,,,,,
U2879,Elizade University,Nigeria,,,,,,,,,
U2880,University of El Oued,Algeria,,,,,,,,,
U2881,Emir Abdelkader University of Islamic Sciences,Algeria,,,,,,,,,
U2882,"Institute of Engineering, Technical and Transport Communications of Turkmenistan",Turkmenistan,,,,,,,,,
U2883,Escola Superior de Enfermagem do Porto (ESEP),Portugal,,,,,,,,,
U2884,Escuela Superior Politécnica de Chimborazo,Ecuador,,,,,,,,,
U2885,ESIC University,Spain,,,,,,,,,
U2886,Eskişehir Technical University,Turkey,,,,,,,,,
U2887,Universidade Estadual do Maranhão,Brazil,,,,,,,,,
U2888,Universidade Estadual do Norte do Paraná (UENP),Brazil,,,,,,,,,
U2889,European University,Georgia,,,,,,,,,
U2890,European University of Armenia,Armenia,,,,,,,,,
U2891,European University Cyprus,Cyprus,,,,,,,,,
U2892,European University of Tunis,Tunisia,,,,,,,,,
U2893,"Evangel University, Akaeze",Nigeria,,,,,,,,,
U2894,Falmouth University,United Kingdom,,,,,,,,,
U2895,Federal University of Kashere,Nigeria,,,,,,,,,
U2896,Federal University of Latin American Integration (UNILA),Brazil,,,,,,,,,
U2897,Federal University of Paraí­ba (UFPB),Brazil,,,,,,,,,
U2898,"Federal University of Petroleum Resources, Effurun",Nigeria,,,,,,,,,
U2899,"Federal University of Technology, Minna",Nigeria,,,,,,,,,
U2900,"Federal University of Technology, Owerri",Nigeria,,,,,,,,,
U2901,Fergana Medical Institute of Public Health,Uzbekistan,,,,,,,,,
U2902,Fergana Polytechnic Institute,Uzbekistan,,,,,,,,,
U2903,Fergana State University,Uzbekistan,,,,,,,,,
U2904,Finis Terrae University,Chile,,,,,,,,,
U2905,Forman Christian College,Pakistan,,,,,,,,,
U2906,Fountain University,Nigeria,,,,,,,,,
U2907,University of Franca,Brazil,,,,,,,,,
U2908,Francisk Skorina Gomel State University,Belarus,,,,,,,,,
U2909,Fukushima University,Japan,,,,,,,,,
U2910,University of Gafsa,Tunisia,,,,,,,,,
U2911,Gangadhar Meher University,India,,,,,,,,,
U2912,University of Garmian,Iraq,,,,,,,,,
U2913,General Sir John Kotelawala Defence University,Sri Lanka,,,,,,,,,
U2914,University of Ghardaia,Algeria,,,,,,,,,
U2915,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,,,,,,,,,
U2916,Glasgow School of Art,United Kingdom,,,,,,,,,
U2917,Gomel State Medical University,Belarus,,,,,,,,,
U2918,The Government Sadiq College Women University Bahawalpur,Pakistan,,,,,,,,,
U2919,Government College Women University Faisalabad,Pakistan,,,,,,,,,
U2920,"Government College Women University, Sialkot",Pakistan,,,,,,,,,
U2921,"The Graduate University for Advanced Studies, SOKENDAI",Japan,,,,,,,,,
U2922,Guildhall School of Music and Drama,United Kingdom,,,,,,,,,
U2923,Gulf College,Oman,,,,,,,,,
U2924,Gulf Medical University,United Arab Emirates,,,,,,,,,
U2925,Gulistan State University,Uzbekistan,,,,,,,,,
U2926,University of Hafr Al Batin,Saudi Arabia,,,,,,,,,
U2927,Hagoromo University of International Studies,Japan,,,,,,,,,
U2928,Hakuoh University,Japan,,,,,,,,,
U2929,Haliç University,Turkey,,,,,,,,,
U2930,Häme University of Applied Sciences,Finland,,,,,,,,,
U2931,Hanseo University,South Korea,,,,,,,,,
U2932,Hartpury University,United Kingdom,,,,,,,,,
U2933,Hawler Medical University,Iraq,,,,,,,,,
U2934,University of Health Sciences Lahore,Pakistan,,,,,,,,,
U2935,"University of Health Sciences, Turkey",Turkey,,,,,,,,,
U2936,School of Higher Commercial Studies (EHEC Algiers),Algeria,,,,,,,,,
U2937,"Higher National School of Renewable Energies, Environment and Sustainable Development",Algeria,,,,,,,,,
U2938,Higher School of Management and Digital Economy (HSMDE),Algeria,,,,,,,,,
U2939,Higher School of Agronomy – Mostaganem (ESAM),Algeria,,,,,,,,,
U2940,Higher School of Management – Tlemcen,Algeria,,,,,,,,,
U2941,University of the Highlands and Islands,United Kingdom,,,,,,,,,
U2942,Hilla University College,Iraq,,,,,,,,,
U2943,Hiroshima International University,Japan,,,,,,,,,
U2944,Hiroshima Shudo University,Japan,,,,,,,,,
U2945,Hiroshima Institute of Technology,Japan,,,,,,,,,
U2946,Ho Chi Minh City Open University,Vietnam,,,,,,,,,
U2947,Hodeida University,Yemen,,,,,,,,,
U2948,Hokkaido University of Science,Japan,,,,,,,,,
U2949,University of Home Economics Lahore,Pakistan,,,,,,,,,
U2950,Ho Technical University,Ghana,,,,,,,,,
U2951,Hryhorii Skovoroda University in Pereiaslav,Ukraine,,,,,,,,,
U2952,University of Human Development,Iraq,,,,,,,,,
U2953,Hyogo University of Teacher Education,Japan,,,,,,,,,
U2954,Ibn Khaldoun University,Algeria,,,,,,,,,
U2955,"ICFAI University, Dehradun",India,,,,,,,,,
U2956,IFHE Hyderabad,India,,,,,,,,,
U2957,Ilma University,Pakistan,,,,,,,,,
U2958,Imam Al-Kadhum College (IKC),Iraq,,,,,,,,,
U2959,IMT Mines Alès,France,,,,,,,,,
U2960,"Independent University, Bangladesh",Bangladesh,,,,,,,,,
U2961,Indira Gandhi Delhi Technical University for Women,India,,,,,,,,,
U2962,Information Technology University of the Punjab,Pakistan,,,,,,,,,
U2963,Innopolis University,Russian Federation,,,,,,,,,
U2964,Institute of Cancer Research,United Kingdom,,,,,,,,,
U2965,Universidad Internacional del Ecuador,Ecuador,,,,,,,,,
U2966,International American University,United States,,,,,,,,,
U2967,International Engineering and Technology University (METU),Kazakhstan,,,,,,,,,
U2968,International University for the Humanities and Development,Turkmenistan,,,,,,,,,
U2969,International IT University,Kazakhstan,,,,,,,,,
U2970,International University of Rabat,Morocco,,,,,,,,,
U2971,Institute of International Relations of the Ministry of Foreign Affairs of Turkmenistan,Turkmenistan,,,,,,,,,
U2972,Inter-State School of Veterinary Sciences and Medicine,Senegal,,,,,,,,,
U2973,Ionian University,Greece,,,,,,,,,
U2974,Ion Mincu University of Architecture and Urbanism,Romania,,,,,,,,,
U2975,Iqra University,Pakistan,,,,,,,,,
U2976,The Islamic University,Iraq,,,,,,,,,
U2977,Islamic University of Gaza,Palestine,,,,,,,,,
U2978,Universitas Islam Sultan Agung,Indonesia,,,,,,,,,
U2979,Isra University,Jordan,,,,,,,,,
U2980,Israel Technological University,Ecuador,,,,,,,,,
U2981,Istanbul Arel University,Turkey,,,,,,,,,
U2982,Istanbul Gelişim University,Turkey,,,,,,,,,
U2983,Istanbul Kültür University,Turkey,,,,,,,,,
U2984,Istanbul Okan University,Turkey,,,,,,,,,
U2985,IUBAT – International University of Business Agriculture and Technology,Bangladesh,,,,,,,,,
U2986,Universita IULM,Italy,,,,,,,,,
U2987,Ivano Frankivsk National Technical University of Oil and Gas,Ukraine,,,,,,,,,
U2988,Jabir ibn Hayyan Medical University,Iraq,,,,,,,,,
U2989,Jadara University,Jordan,,,,,,,,,
U2990,Japan Advanced Institute of Science and Technology (JAIST),Japan,,,,,,,,,
U2991,Japan University of Economics,Japan,,,,,,,,,
U2992,Jashore University of Science and Technology,Bangladesh,,,,,,,,,
U2993,University of Jendouba,Tunisia,,,,,,,,,
U2994,Jizzakh Polytechnic Institute,Uzbekistan,,,,,,,,,
U2995,Jizzakh State Pedagogical University,Uzbekistan,,,,,,,,,
U2996,John von Neumann University,Hungary,,,,,,,,,
U2997,Kabarak University,Kenya,,,,,,,,,
U2998,Kabardino-Balkarian State University,Russian Federation,,,,,,,,,
U2999,University of Kabianga,Kenya,,,,,,,,,
U3000,Kadir Has University,Turkey,,,,,,,,,
U3001,Kamianets-Podіlskyi Ivan Ohiienko National University,Ukraine,,,,,,,,,
U3002,Karaganda University of Kazpotrebsoyuz,Kazakhstan,,,,,,,,,
U3003,Karakalpak State University,Uzbekistan,,,,,,,,,
U3004,Karshi Engineering Economics Institute,Uzbekistan,,,,,,,,,
U3005,Kazakh National Pedagogical University Abai,Kazakhstan,,,,,,,,,
U3006,Kazakh National Women’s Teacher Training University,Kazakhstan,,,,,,,,,
U3007,Kazakhstan Medical University KSPH,Kazakhstan,,,,,,,,,
U3008,Kazan State Power Engineering University,Russian Federation,,,,,,,,,
U3009,Keisen University,Japan,,,,,,,,,
U3010,Kharkiv University of Humanities “People’s Ukrainian Academy”,Ukraine,,,,,,,,,
U3011,Kharkiv National Automobile and Highway University,Ukraine,,,,,,,,,
U3012,Kharkiv National University of Internal Affairs,Ukraine,,,,,,,,,
U3013,Khazar University,Azerbaijan,,,,,,,,,
U3014,Khulna University of Engineering and Technology (KUET),Bangladesh,,,,,,,,,
U3015,Khwaja Fareed University of Engineering and Information Technology,Pakistan,,,,,,,,,
U3016,Khyber Medical University,Pakistan,,,,,,,,,
U3017,Kimyo International University in Tashkent,Uzbekistan,,,,,,,,,
U3018,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,,,,,,,,,
U3019,King Danylo University,Ukraine,,,,,,,,,
U3020,King Edward Medical University,Pakistan,,,,,,,,,
U3021,Kinnaird College for Women,Pakistan,,,,,,,,,
U3022,University of Kirkuk,Iraq,,,,,,,,,
U3023,Kitami Institute of Technology,Japan,,,,,,,,,
U3024,Knowledge University,Iraq,,,,,,,,,
U3025,Kobe Gakuin University,Japan,,,,,,,,,
U3026,Kocaeli Health and Technology University,Turkey,,,,,,,,,
U3027,Kohsar University Murree,Pakistan,,,,,,,,,
U3028,Kokshetau State University,Kazakhstan,,,,,,,,,
U3029,Kokugakuin University,Japan,,,,,,,,,
U3030,Konan University,Japan,,,,,,,,,
U3031,Konan Women’s University,Japan,,,,,,,,,
U3032,Koya University,Iraq,,,,,,,,,
U3033,KPR Institute of Engineering and Technology,India,,,,,,,,,
U3034,Kumasi Technical University,Ghana,,,,,,,,,
U3035,Kursk State Medical University,Russian Federation,,,,,,,,,
U3036,Kütahya Health Sciences University,Turkey,,,,,,,,,
U3037,Kutaisi University,Georgia,,,,,,,,,
U3038,Kuwait College of Science and Technology (KCST),Kuwait,,,,,,,,,
U3039,Kyiv National Economic University,Ukraine,,,,,,,,,
U3040,Kyoai Gakuen University,Japan,,,,,,,,,
U3041,Kyoto Koka Women’s University,Japan,,,,,,,,,
U3042,Kyoto Notre Dame University,Japan,,,,,,,,,
U3043,K. Zhubanov Aktobe Regional University,Kazakhstan,,,,,,,,,
U3044,Lahore Leads University,Pakistan,,,,,,,,,
U3045,Landmark University,Nigeria,,,,,,,,,
U3046,Larbi Tebessi University,Algeria,,,,,,,,,
U3047,La Salle University,Colombia,,,,,,,,,
U3048,University of Las Américas (UDLA),Ecuador,,,,,,,,,
U3049,Leeds Arts University,United Kingdom,,,,,,,,,
U3050,Leeds Conservatoire,United Kingdom,,,,,,,,,
U3051,Leeds Trinity University,United Kingdom,,,,,,,,,
U3052,Lesya Ukrainka Volyn National University,Ukraine,,,,,,,,,
U3053,Liaquat University of Medical and Health Sciences (LUMHS),Pakistan,,,,,,,,,
U3054,University of Liberal Arts Bangladesh,Bangladesh,,,,,,,,,
U3055,Lincoln University College,Malaysia,,,,,,,,,
U3056,Lira University,Uganda,,,,,,,,,
U3057,Université du Littoral Côte d’Opale,France,,,,,,,,,
U3058,Liverpool Hope University,United Kingdom,,,,,,,,,
U3059,Liverpool Institute for Performing Arts,United Kingdom,,,,,,,,,
U3060,Liverpool School of Tropical Medicine,United Kingdom,,,,,,,,,
U3061,The LNM Institute of Information Technology,India,,,,,,,,,
U3062,London Academy of Music and Dramatic Art (LAMDA),United Kingdom,,,,,,,,,
U3063,London Business School,United Kingdom,,,,,,,,,
U3064,London School of Hygiene and Tropical Medicine,United Kingdom,,,,,,,,,
U3065,Lviv State University of Life Safety,Ukraine,,,,,,,,,
U3066,University of Magallanes,Chile,,,,,,,,,
U3067,Universidad del Magdalena,Colombia,,,,,,,,,
U3068,University Centre of Maghnia,Algeria,,,,,,,,,
U3069,Mahatma Jyotiba Phule Rohilkhand University,India,,,,,,,,,
U3070,Malawi University of Science and Technology (MUST),Malawi,,,,,,,,,
U3071,Management Development Institute (MDI),India,,,,,,,,,
U3072,Management & Science University (MSU),Malaysia,,,,,,,,,
U3073,Universidad Manuela Beltrán,Colombia,,,,,,,,,
U3074,Mapúa University,Philippines,,,,,,,,,
U3075,Margulan University,Kazakhstan,,,,,,,,,
U3076,Mariano Marcos State University,Philippines,,,,,,,,,
U3077,Maritime University of Szczecin,Poland,,,,,,,,,
U3078,M. Auezov South Kazakhstan University,Kazakhstan,,,,,,,,,
U3079,Universidad Mayor de San Simón,Bolivia,,,,,,,,,
U3080,University of Medea,Algeria,,,,,,,,,
U3081,University of Medellín,Colombia,,,,,,,,,
U3082,Medizinische Hochschule Hannover,Germany,,,,,,,,,
U3083,Meikai University,Japan,,,,,,,,,
U3084,Universitas Mercu Buana,Indonesia,,,,,,,,,
U3085,Middle East University,Jordan,,,,,,,,,
U3086,Mindanao State University – Iligan Institute of Technology,Philippines,,,,,,,,,
U3087,Minhaj University Lahore,Pakistan,,,,,,,,,
U3088,University of Misan,Iraq,,,,,,,,,
U3089,Misr University for Science and Technology,Egypt,,,,,,,,,
U3090,Mizoram University,India,,,,,,,,,
U3091,M. Kumarasamy College of Engineering,India,,,,,,,,,
U3092,"MNS University of Agriculture, Multan",Pakistan,,,,,,,,,
U3093,Modern University for Business and Science,Lebanon,,,,,,,,,
U3094,Université Mohamed El Bachir El Ibrahimi de Bordj Bou Arréridj,Algeria,,,,,,,,,
U3095,University of Mohamed Lamine Debaghin Setif 2,Algeria,,,,,,,,,
U3096,Monroe College,United States,,,,,,,,,
U3097,University of Monterrey,Mexico,,,,,,,,,
U3098,Russian Biotechnological University (BIOTECH),Russian Federation,,,,,,,,,
U3099,Moscow State Linguistic University,Russian Federation,,,,,,,,,
U3100,Moscow Technical University of Communications and Informatics,Russian Federation,,,,,,,,,
U3101,University of Mostar,Bosnia and Herzegovina,,,,,,,,,
U3102,Muban Chombueng Rajabhat University,Thailand,,,,,,,,,
U3103,Mukogawa Women’s University,Japan,,,,,,,,,
U3104,Mulungushi University,Zambia,,,,,,,,,
U3105,Musashino University,Japan,,,,,,,,,
U3106,Universidad Nacional Abierta y a Distancia (UNAD),Colombia,,,,,,,,,
U3107,Universidad Nacional de Asunción,Paraguay,,,,,,,,,
