university_id,university_name,country_code,country_name,country_name_canonical,wb_country_code,wb_region,wb_income_group
U0317,shandong university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0318,university of notre dame,US,United States,united states,USA,North America,High income: OECD
U0319,simon fraser university,CA,Canada,canada,CAN,North America,High income: OECD
U0320,university of colorado boulder,US,United States,united states,USA,North America,High income: OECD
U0321,l.n. gumilyov eurasian national university (enu),KZ,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U0322,national technical university of athens,GR,Greece,greece,GRC,Europe & Central Asia,High income: OECD
U0323,universidad politécnica de madrid (upm),ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0324,university of miami,US,United States,united states,USA,North America,High income: OECD
U0325,university of southern denmark (sdu),DK,Denmark,denmark,DNK,Europe & Central Asia,High income: OECD
U0326,daegu gyeongbuk institute of science and technology (dgist),KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0327,istanbul technical university,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0328,kyung hee university,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0329,rutgers universitynew brunswick,US,United States,united states,USA,North America,High income: OECD
U0330,university of delhi,IN,India,india,IND,South Asia,Lower middle income
U0331,sun yat-sen university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0332,abu dhabi university,AE,United Arab Emirates,united arab emirates,ARE,Middle East & North Africa,High income: nonOECD
U0333,university of east anglia (uea),GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0334,université grenoble alpes,FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0335,indian institute of technology roorkee (iitr),IN,India,india,IND,South Asia,Lower middle income
U0336,flinders university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0337,lappeenranta-lahti university of technology lut,FI,Finland,finland,FIN,Europe & Central Asia,High income: OECD
U0338,sichuan university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0339,university of the philippines,PH,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U0340,university of saskatchewan,CA,Canada,canada,CAN,North America,High income: OECD
U0341,university of south australia,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0342,brunel university london,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0343,sharif university of technology,IR,"Iran, Islamic Republic of","iran, islamic republic of",IRN,Middle East & North Africa,Upper middle income
U0344,indian institute of technology guwahati (iitg),IN,India,india,IND,South Asia,Lower middle income
U0345,tufts university,US,United States,united states,USA,North America,High income: OECD
U0346,university of oulu,FI,Finland,finland,FIN,Europe & Central Asia,High income: OECD
U0347,tilburg university,NL,Netherlands,netherlands,NLD,Europe & Central Asia,High income: OECD
U0348,university of naples - federico ii,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0349,university of victoria (uvic),CA,Canada,canada,CAN,North America,High income: OECD
U0350,cairo university,EG,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U0351,sciences po,FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0352,"city, university of london",GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0353,national university of sciences and technology (nust) islamabad,PK,Pakistan,pakistan,PAK,South Asia,Lower middle income
U0354,university of pretoria,ZA,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U0355,indiana university bloomington,US,United States,united states,USA,North America,High income: OECD
U0356,university of coimbra,PT,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U0357,university of luxembourg,LU,Luxembourg,luxembourg,LUX,Europe & Central Asia,High income: OECD
U0358,university of tartu,EE,Estonia,estonia,EST,Europe & Central Asia,High income: OECD
U0359,gwangju institute of science and technology (gist),KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0360,pontificia universidad católica del perú,PE,Peru,peru,PER,Latin America & Caribbean,Upper middle income
U0361,university of aveiro,PT,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U0362,sultan qaboos university,OM,Oman,oman,OMN,Middle East & North Africa,High income: nonOECD
U0363,xiamen university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0364,york university,CA,Canada,canada,CAN,North America,High income: OECD
U0365,saint petersburg state university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0366,university of illinois at chicago (uic),US,United States,united states,USA,North America,High income: OECD
U0367,westfälische wilhelms-universität münster,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0368,mahidol university,TH,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U0369,university of jordan,JO,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U0370,university of tehran,IR,"Iran, Islamic Republic of","iran, islamic republic of",IRN,Middle East & North Africa,Upper middle income
U0371,george washington university,US,United States,united states,USA,North America,High income: OECD
U0372,lincoln university,NZ,New Zealand,new zealand,NZL,East Asia & Pacific,High income: OECD
U0373,universitat politècnica de catalunya · barcelonatech (upc),ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0374,university of turin,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0375,university of florence,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0376,university of turku,FI,Finland,finland,FIN,Europe & Central Asia,High income: OECD
U0377,nankai university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0378,pontificia universidad javeriana,CO,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U0379,university of tsukuba,JP,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U0380,technische universität bergakademie freiberg,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0381,university of kent,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0382,university of pisa,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0383,anna university,IN,India,india,IND,South Asia,Lower middle income
U0384,western sydney university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0385,south china university of technology,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0386,universiti brunei darussalam (ubd),BN,Brunei,brunei,BRN,East Asia & Pacific,High income: nonOECD
U0387,belarusian state university,BY,Belarus,belarus,BLR,Europe & Central Asia,Upper middle income
U0388,universidade nova de lisboa,PT,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U0389,università vita-salute san raffaele,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0390,university of cyprus (ucy),CY,Cyprus,cyprus,CYP,Europe & Central Asia,High income: nonOECD
U0391,virginia polytechnic institute and state university,US,United States,united states,USA,North America,High income: OECD
U0392,national taiwan university of science and technology (taiwan tech),TW,Taiwan,taiwan,,,
U0393,national and kapodistrian university of athens,GR,Greece,greece,GRC,Europe & Central Asia,High income: OECD
U0394,"university of california, santa cruz",US,United States,united states,USA,North America,High income: OECD
U0395,"university of rome ""tor vergata""",IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0396,northeastern university,US,United States,united states,USA,North America,High income: OECD
U0397,ruhr-universität bochum,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0398,sejong university,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0399,université de liège,BE,Belgium,belgium,BEL,Europe & Central Asia,High income: OECD
U0400,university of southern queensland,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0401,kazan (volga region) federal university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0402,koç university,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0403,amirkabir university of technology,IR,"Iran, Islamic Republic of","iran, islamic republic of",IRN,Middle East & North Africa,Upper middle income
U0404,university of canberra,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0405,institut national des sciences appliquées de lyon (insa),FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0406,satbayev university,KZ,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U0407,usi - università della svizzera italiana,CH,Switzerland,switzerland,CHE,Europe & Central Asia,High income: OECD
U0408,"birkbeck, university of london",GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0409,masaryk university,CZ,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U0410,hse university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0411,the american university in cairo,EG,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U0412,auckland university of technology (aut),NZ,New Zealand,new zealand,NZL,East Asia & Pacific,High income: OECD
U0413,graz university of technology,AT,Austria,austria,AUT,Europe & Central Asia,High income: OECD
U0414,yeshiva university,US,United States,united states,USA,North America,High income: OECD
U0415,concordia university,CA,Canada,canada,CAN,North America,High income: OECD
U0416,oxford brookes university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0417,technion - israel institute of technology,IL,Israel,israel,ISR,Middle East & North Africa,High income: OECD
U0418,university of dundee,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0419,bogaziçi university,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0420,czech technical university in prague,CZ,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U0421,dublin city university,IE,Ireland,ireland,IRL,Europe & Central Asia,High income: OECD
U0422,university of limerick,IE,Ireland,ireland,IRL,Europe & Central Asia,High income: OECD
U0423,aston university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0424,université laval,CA,Canada,canada,CAN,North America,High income: OECD
U0425,national taipei university of technology,TW,Taiwan,taiwan,,,
U0426,ipb university (a.k.a. bogor agricultural university),ID,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U0427,leibniz university hannover,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0428,julius-maximilians-universität würzburg,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0429,southeast university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0430,university of science and technology beijing,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0431,central south university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0432,tomsk state university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0433,university of granada,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0434,ajman university,AE,United Arab Emirates,united arab emirates,ARE,Middle East & North Africa,High income: nonOECD
U0435,ie university,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0436,iran university of science and technology,IR,"Iran, Islamic Republic of","iran, islamic republic of",IRN,Middle East & North Africa,Upper middle income
U0437,murdoch university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0438,universitat politècnica de valència,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0439,vilnius university,LT,Lithuania,lithuania,LTU,Europe & Central Asia,High income: nonOECD
U0440,singapore university of technology and design,SG,Singapore,singapore,SGP,East Asia & Pacific,High income: nonOECD
U0441,università degli studi di pavia,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0442,colorado state university,US,United States,united states,USA,North America,High income: OECD
U0443,novosibirsk state university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0444,università cattolica del sacro cuore,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0445,james cook university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0446,justus-liebig-university giessen,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0447,universitat de valencia,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
