university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025,normalized_university_name,normalized_openalex_name,name_similarity,country_match,publication_match_status
U2659,Abbes Laghrour University of Khenchala,Algeria,,,,,,,,,,abbes laghrour university of khenchala,,0.0,False,Unmatched
U2660,Abbottabad University of Science and Technology,Pakistan,,,,,,,,,,abbottabad university of science and technology,,0.0,False,Unmatched
U2661,Abdelhafid Boussouf University Center of Mila,Algeria,,,,,,,,,,abdelhafid boussouf university center of mila,,0.0,False,Unmatched
U2662,Abdullah Gül University,Turkey,,,,,,,,,,abdullah gul university,,0.0,False,Unmatched
U2663,Abertay University,United Kingdom,,,,,,,,,,abertay university,,0.0,False,Unmatched
U2664,Abia State University,Nigeria,,,,,,,,,,abia state university,,0.0,False,Unmatched
U2665,Abrar University,Somalia,,,,,,,,,,abrar university,,0.0,False,Unmatched
U2666,Ada Kent University,Northern Cyprus,,,,,,,,,,ada kent university,,0.0,False,Unmatched
U2667,Adventist University of Central Africa,Rwanda,,,,,,,,,,adventist university of central africa,,0.0,False,Unmatched
U2668,AECC University College,United Kingdom,,,,,,,,,,aecc university college,,0.0,False,Unmatched
U2669,University Center of Aflou,Algeria,,,,,,,,,,university center of aflou,,0.0,False,Unmatched
U2670,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,,,,,,,,,,university of agronomic sciences and veterinary medicine of bucharest,,0.0,False,Unmatched
U2671,Universitas Ahmad Dahlan,Indonesia,,,,,,,,,,universitas ahmad dahlan,,0.0,False,Unmatched
U2672,University of Ahmed Draia,Algeria,,,,,,,,,,university of ahmed draia,,0.0,False,Unmatched
U2673,Aichi Prefectural University,Japan,,,,,,,,,,aichi prefectural university,,0.0,False,Unmatched
U2674,Université d’Ain Témouchent,Algeria,,,,,,,,,,universite d ain temouchent,,0.0,False,Unmatched
U2675,Ajeenkya DY Patil University,India,,,,,,,,,,ajeenkya dy patil university,,0.0,False,Unmatched
U2676,Akhmet Yassawi University,Kazakhstan,,,,,,,,,,akhmet yassawi university,,0.0,False,Unmatched
U2677,Akita Prefectural University,Japan,,,,,,,,,,akita prefectural university,,0.0,False,Unmatched
U2678,Akli Mohand Oulhadj Bouira University,Algeria,,,,,,,,,,akli mohand oulhadj bouira university,,0.0,False,Unmatched
U2679,Akwa Ibom State University,Nigeria,,,,,,,,,,akwa ibom state university,,0.0,False,Unmatched
U2680,Al Akhawayn University,Morocco,,,,,,,,,,al akhawayn university,,0.0,False,Unmatched
U2681,Al al-Bayt University,Jordan,,,,,,,,,,al al bayt university,,0.0,False,Unmatched
U2682,Al-Ayen University,Iraq,,,,,,,,,,al ayen university,,0.0,False,Unmatched
U2683,Al-Baha University,Saudi Arabia,,,,,,,,,,al baha university,,0.0,False,Unmatched
U2684,Al-Bayan University,Iraq,,,,,,,,,,al bayan university,,0.0,False,Unmatched
U2685,Albaydha University,Yemen,,,,,,,,,,albaydha university,,0.0,False,Unmatched
U2686,Al-Esraa University College,Iraq,,,,,,,,,,al esraa university college,,0.0,False,Unmatched
U2687,Alex Ekwueme Federal University Ndufu-Alike,Nigeria,,,,,,,,,,alex ekwueme federal university ndufu alike,,0.0,False,Unmatched
U2688,Al-Farabi University College,Iraq,,,,,,,,,,al farabi university college,,0.0,False,Unmatched
U2689,Al-Furat Al-Awsat Technical University,Iraq,,,,,,,,,,al furat al awsat technical university,,0.0,False,Unmatched
U2690,University of Algiers 1,Algeria,,,,,,,,,,university of algiers 1,,0.0,False,Unmatched
U2691,Algiers 2 University,Algeria,,,,,,,,,,algiers 2 university,,0.0,False,Unmatched
U2692,University of Algiers 3,Algeria,,,,,,,,,,university of algiers 3,,0.0,False,Unmatched
U2693,University of Al-Hamdaniya,Iraq,,,,,,,,,,university of al hamdaniya,,0.0,False,Unmatched
U2694,Al-Hussein Bin Talal University,Jordan,,,,,,,,,,al hussein bin talal university,,0.0,False,Unmatched
U2695,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,Uzbekistan,,,,,,,,,,alisher navo i tashkent state university of uzbek language and literature,,0.0,False,Unmatched
U2696,Al-Janad University for Science and Technology,Yemen,,,,,,,,,,al janad university for science and technology,,0.0,False,Unmatched
U2697,University of Alkafeel,Iraq,,,,,,,,,,university of alkafeel,,0.0,False,Unmatched
U2698,Al-Karkh University of Science,Iraq,,,,,,,,,,al karkh university of science,,0.0,False,Unmatched
U2699,Al-Kitab University,Iraq,,,,,,,,,,al kitab university,,0.0,False,Unmatched
U2700,AlMaarefa University,Saudi Arabia,,,,,,,,,,almaarefa university,,0.0,False,Unmatched
U2701,Al-Maarif University College,Iraq,,,,,,,,,,al maarif university college,,0.0,False,Unmatched
U2702,Al-Manara College for Medical Sciences,Iraq,,,,,,,,,,al manara college for medical sciences,,0.0,False,Unmatched
U2703,Almazov National Medical Research Centre,Russian Federation,,,,,,,,,,almazov national medical research centre,,0.0,False,Unmatched
U2704,Al-Mustaqbal University,Iraq,,,,,,,,,,al mustaqbal university,,0.0,False,Unmatched
U2705,Al-Muthanna University,Iraq,,,,,,,,,,al muthanna university,,0.0,False,Unmatched
U2706,Al-Nisour University College,Iraq,,,,,,,,,,al nisour university college,,0.0,False,Unmatched
U2707,Al-Noor University College,Iraq,,,,,,,,,,al noor university college,,0.0,False,Unmatched
U2708,Al-Qalam University College,Iraq,,,,,,,,,,al qalam university college,,0.0,False,Unmatched
U2709,Al-Qasim Green University,Iraq,,,,,,,,,,al qasim green university,,0.0,False,Unmatched
U2710,Al-Rafidain University College,Iraq,,,,,,,,,,al rafidain university college,,0.0,False,Unmatched
U2711,Al Safwa University College,Iraq,,,,,,,,,,al safwa university college,,0.0,False,Unmatched
U2712,Altınbaş University,Turkey,,,,,,,,,,alt nbas university,,0.0,False,Unmatched
U2713,Altoosi University College,Iraq,,,,,,,,,,altoosi university college,,0.0,False,Unmatched
U2714,Al Turath University,Iraq,,,,,,,,,,al turath university,,0.0,False,Unmatched
U2715,Al-Zaytoonah University of Jordan,Jordan,,,,,,,,,,al zaytoonah university of jordan,,0.0,False,Unmatched
U2716,American University in the Emirates (AUE),United Arab Emirates,,,,,,,,,,american university in the emirates,,0.0,False,Unmatched
U2717,American International University – Bangladesh,Bangladesh,,,,,,,,,,american international university bangladesh,,0.0,False,Unmatched
U2718,American University of Madaba,Jordan,,,,,,,,,,american university of madaba,,0.0,False,Unmatched
U2719,American University of Ras Al Khaimah,United Arab Emirates,,,,,,,,,,american university of ras al khaimah,,0.0,False,Unmatched
U2720,"Amity University, Chhattisgarh",India,,,,,,,,,,amity university chhattisgarh,,0.0,False,Unmatched
U2721,"Amity University, Gurugram",India,,,,,,,,,,amity university gurugram,,0.0,False,Unmatched
U2722,"Amity University, Gwalior",India,,,,,,,,,,amity university gwalior,,0.0,False,Unmatched
U2723,"Amity University Rajasthan, Jaipur",India,,,,,,,,,,amity university rajasthan jaipur,,0.0,False,Unmatched
U2724,"Amity University, Mumbai",India,,,,,,,,,,amity university mumbai,,0.0,False,Unmatched
U2725,Anáhuac University,Mexico,,,,,,,,,,anahuac university,,0.0,False,Unmatched
U2726,Andijan Machine-Building Institute,Uzbekistan,,,,,,,,,,andijan machine building institute,,0.0,False,Unmatched
U2727,Andijan State University,Uzbekistan,,,,,,,,,,andijan state university,,0.0,False,Unmatched
U2728,Andijan State Medical Institute,Uzbekistan,,,,,,,,,,andijan state medical institute,,0.0,False,Unmatched
U2729,Andijan State Pedagogical Institute (ASPI),Uzbekistan,,,,,,,,,,andijan state pedagogical institute,,0.0,False,Unmatched
U2730,Andrés Bello Catholic University (UCAB),Venezuela,,,,,,,,,,andres bello catholic university,,0.0,False,Unmatched
U2731,Anglo-American University,Czech Republic,,,,,,,,,,anglo american university,,0.0,False,Unmatched
U2732,Ankara Science University,Turkey,,,,,,,,,,ankara science university,,0.0,False,Unmatched
U2733,Applied Science Private University,Jordan,,,,,,,,,,applied science private university,,0.0,False,Unmatched
U2734,Arab American University,Palestine,,,,,,,,,,arab american university,,0.0,False,Unmatched
U2735,Arabian Gulf University,Bahrain,,,,,,,,,,arabian gulf university,,0.0,False,Unmatched
U2736,Arab Open University,Kuwait,,,,,,,,,,arab open university,,0.0,False,Unmatched
U2737,Arkin University of Creative Arts and Design (ARUCAD),Northern Cyprus,,,,,,,,,,arkin university of creative arts and design,,0.0,False,Unmatched
U2738,Armenian State Pedagogical University,Armenia,,,,,,,,,,armenian state pedagogical university,,0.0,False,Unmatched
U2739,Arts University Bournemouth,United Kingdom,,,,,,,,,,arts university bournemouth,,0.0,False,Unmatched
U2740,University of the Arts London,United Kingdom,,,,,,,,,,university of the arts london,,0.0,False,Unmatched
U2741,Arts University Plymouth,United Kingdom,,,,,,,,,,arts university plymouth,,0.0,False,Unmatched
U2742,Arturo Prat University,Chile,,,,,,,,,,arturo prat university,,0.0,False,Unmatched
U2743,Asahi University,Japan,,,,,,,,,,asahi university,,0.0,False,Unmatched
U2744,Asfendiyarov Kazakh National Medical University,Kazakhstan,,,,,,,,,,asfendiyarov kazakh national medical university,,0.0,False,Unmatched
U2745,Ashikaga University,Japan,,,,,,,,,,ashikaga university,,0.0,False,Unmatched
U2746,Ashur University,Iraq,,,,,,,,,,ashur university,,0.0,False,Unmatched
U2747,Atyrau University,Kazakhstan,,,,,,,,,,atyrau university,,0.0,False,Unmatched
U2748,Audencia,France,,,,,,,,,,audencia,,0.0,False,Unmatched
U2749,Austral University,Argentina,,,,,,,,,,austral university,,0.0,False,Unmatched
U2750,Autonomous University of Chiapas,Mexico,,,,,,,,,,autonomous university of chiapas,,0.0,False,Unmatched
U2751,Azerbaijan University of Architecture and Construction,Azerbaijan,,,,,,,,,,azerbaijan university of architecture and construction,,0.0,False,Unmatched
U2752,Babcock University,Nigeria,,,,,,,,,,babcock university,,0.0,False,Unmatched
U2753,"Bacha Khan University, Charsadda",Pakistan,,,,,,,,,,bacha khan university charsadda,,0.0,False,Unmatched
U2754,Badr University in Cairo (BUC),Egypt,,,,,,,,,,badr university in cairo,,0.0,False,Unmatched
U2755,Bakrie University,Indonesia,,,,,,,,,,bakrie university,,0.0,False,Unmatched
U2756,University of Balochistan,Pakistan,,,,,,,,,,university of balochistan,,0.0,False,Unmatched
U2757,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",Pakistan,,,,,,,,,,balochistan university of information technology engineering and management sciences,,0.0,False,Unmatched
U2758,"University of Baltistan, Skardu",Pakistan,,,,,,,,,,university of baltistan skardu,,0.0,False,Unmatched
U2759,Bandirma Onyedi Eylül University,Turkey,,,,,,,,,,bandirma onyedi eylul university,,0.0,False,Unmatched
U2760,Bangabandhu Sheikh Mujibur Rahman Agricultural University,Bangladesh,,,,,,,,,,bangabandhu sheikh mujibur rahman agricultural university,,0.0,False,Unmatched
U2761,Barawa International University,Somalia,,,,,,,,,,barawa international university,,0.0,False,Unmatched
U2762,Bashkir State Medical University,Russian Federation,,,,,,,,,,bashkir state medical university,,0.0,False,Unmatched
U2763,Bath Spa University,United Kingdom,,,,,,,,,,bath spa university,,0.0,False,Unmatched
U2764,University of Batna 1,Algeria,,,,,,,,,,university of batna 1,,0.0,False,Unmatched
U2765,Bayburt University,Turkey,,,,,,,,,,bayburt university,,0.0,False,Unmatched
U2766,Baze University,Nigeria,,,,,,,,,,baze university,,0.0,False,Unmatched
U2767,Belarusian State Medical University,Belarus,,,,,,,,,,belarusian state medical university,,0.0,False,Unmatched
U2768,Bells University of Technology,Nigeria,,,,,,,,,,bells university of technology,,0.0,False,Unmatched
U2769,University of Benghazi,Libya,,,,,,,,,,university of benghazi,,0.0,False,Unmatched
U2770,Benson Idahosa University,Nigeria,,,,,,,,,,benson idahosa university,,0.0,False,Unmatched
U2771,Beykent University,Turkey,,,,,,,,,,beykent university,,0.0,False,Unmatched
U2772,Bilad Alrafidain University College,Iraq,,,,,,,,,,bilad alrafidain university college,,0.0,False,Unmatched
U2773,Birmingham Newman University,United Kingdom,,,,,,,,,,birmingham newman university,,0.0,False,Unmatched
U2774,Biruni University,Turkey,,,,,,,,,,biruni university,,0.0,False,Unmatched
U2775,University of Bisha,Saudi Arabia,,,,,,,,,,university of bisha,,0.0,False,Unmatched
U2776,Bishop Grosseteste University,United Kingdom,,,,,,,,,,bishop grosseteste university,,0.0,False,Unmatched
U2777,University of Bogotá Jorge Tadeo Lozano,Colombia,,,,,,,,,,university of bogota jorge tadeo lozano,,0.0,False,Unmatched
U2778,Bohdan Khmelnytsky National University of Cherkasy,Ukraine,,,,,,,,,,bohdan khmelnytsky national university of cherkasy,,0.0,False,Unmatched
U2779,University of Bolton,United Kingdom,,,,,,,,,,university of bolton,,0.0,False,Unmatched
U2780,The British University in Dubai,United Arab Emirates,,,,,,,,,,british university in dubai,,0.0,False,Unmatched
U2781,Buckinghamshire New University,United Kingdom,,,,,,,,,,buckinghamshire new university,,0.0,False,Unmatched
U2782,Bukhara Engineering Technological Institute,Uzbekistan,,,,,,,,,,bukhara engineering technological institute,,0.0,False,Unmatched
U2783,Bukhara State University,Uzbekistan,,,,,,,,,,bukhara state university,,0.0,False,Unmatched
U2784,Bukhara State Medical Institute,Uzbekistan,,,,,,,,,,bukhara state medical institute,,0.0,False,Unmatched
U2785,Bukkyo University,Japan,,,,,,,,,,bukkyo university,,0.0,False,Unmatched
U2786,Buriram Rajabhat University,Thailand,,,,,,,,,,buriram rajabhat university,,0.0,False,Unmatched
U2787,Çağ University,Turkey,,,,,,,,,,cag university,,0.0,False,Unmatched
U2788,Universidad Camilo José Cela,Spain,,,,,,,,,,universidad camilo jose cela,,0.0,False,Unmatched
U2789,Canadian International College (CIC) – Cairo,Egypt,,,,,,,,,,canadian international college cairo,,0.0,False,Unmatched
U2790,Catholic University of Ávila,Spain,,,,,,,,,,catholic university of avila,,0.0,False,Unmatched
U2791,Catholic University in Erbil,Iraq,,,,,,,,,,catholic university in erbil,,0.0,False,Unmatched
U2792,Universidad Católica de Cuenca,Ecuador,,,,,,,,,,universidad catolica de cuenca,,0.0,False,Unmatched
U2793,Universidad Católica San Pablo,Peru,,,,,,,,,,universidad catolica san pablo,,0.0,False,Unmatched
U2794,Caucasus International University,Georgia,,,,,,,,,,caucasus international university,,0.0,False,Unmatched
U2795,CBS International Business School,Germany,,,,,,,,,,cbs international business school,,0.0,False,Unmatched
U2796,Cebu Technological University,Philippines,,,,,,,,,,cebu technological university,,0.0,False,Unmatched
U2797,CECOS University of IT and Emerging Sciences,Pakistan,,,,,,,,,,cecos university of it and emerging sciences,,0.0,False,Unmatched
U2798,University of Celaya,Mexico,,,,,,,,,,university of celaya,,0.0,False,Unmatched
U2799,University Center Ali Kafi Tindouf,Algeria,,,,,,,,,,university center ali kafi tindouf,,0.0,False,Unmatched
U2800,University Center of Illizi,Algeria,,,,,,,,,,university center of illizi,,0.0,False,Unmatched
U2801,University Center Morsli Abdellah of Tipaza,Algeria,,,,,,,,,,university center morsli abdellah of tipaza,,0.0,False,Unmatched
U2802,University Center of Barika,Algeria,,,,,,,,,,university center of barika,,0.0,False,Unmatched
U2803,Central European University,Austria,,,,,,,,,,central european university,,0.0,False,Unmatched
U2804,Central Luzon State University,Philippines,,,,,,,,,,central luzon state university,,0.0,False,Unmatched
U2805,University of Central Punjab,Pakistan,,,,,,,,,,university of central punjab,,0.0,False,Unmatched
U2806,Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC),Mexico,,,,,,,,,,centro de estudios para la calidad educativa y la investigacion cientifica,,0.0,False,Unmatched
U2807,Centro Universitário Cesuca,Brazil,,,,,,,,,,centro universitario cesuca,,0.0,False,Unmatched
U2808,Centurion University of Technology and Management,India,,,,,,,,,,centurion university of technology and management,,0.0,False,Unmatched
U2809,Universidad César Vallejo,Peru,,,,,,,,,,universidad cesar vallejo,,0.0,False,Unmatched
U2810,CETYS Universidad,Mexico,,,,,,,,,,cetys universidad,,0.0,False,Unmatched
U2811,Charisma University,Turks and Caicos Islands,,,,,,,,,,charisma university,,0.0,False,Unmatched
U2812,Chernihiv Polytechnic National University,Ukraine,,,,,,,,,,chernihiv polytechnic national university,,0.0,False,Unmatched
U2813,Chettinad Academy of Research and Education,India,,,,,,,,,,chettinad academy of research and education,,0.0,False,Unmatched
U2814,University of Chichester,United Kingdom,,,,,,,,,,university of chichester,,0.0,False,Unmatched
U2815,Chinhoyi University of Technology,Zimbabwe,,,,,,,,,,chinhoyi university of technology,,0.0,False,Unmatched
U2816,Universidad Científica del Sur,Peru,,,,,,,,,,universidad cientifica del sur,,0.0,False,Unmatched
U2817,Cihan University – Erbil,Iraq,,,,,,,,,,cihan university erbil,,0.0,False,Unmatched
U2818,Cihan University Sulaimaniya,Iraq,,,,,,,,,,cihan university sulaimaniya,,0.0,False,Unmatched
U2819,"City University of Science and Information Technology, Peshawar",Pakistan,,,,,,,,,,city university of science and information technology peshawar,,0.0,False,Unmatched
U2820,Civil Aviation Academy,Kazakhstan,,,,,,,,,,civil aviation academy,,0.0,False,Unmatched
U2821,University of Civil Protection,Belarus,,,,,,,,,,university of civil protection,,0.0,False,Unmatched
U2822,Conservatoire for Dance and Drama,United Kingdom,,,,,,,,,,conservatoire for dance and drama,,0.0,False,Unmatched
U2823,University of Constantine 3,Algeria,,,,,,,,,,university of constantine 3,,0.0,False,Unmatched
U2824,Courtauld Institute of Art,United Kingdom,,,,,,,,,,courtauld institute of art,,0.0,False,Unmatched
U2825,Cranfield University,United Kingdom,,,,,,,,,,cranfield university,,0.0,False,Unmatched
U2826,University for the Creative Arts,United Kingdom,,,,,,,,,,university for the creative arts,,0.0,False,Unmatched
U2827,University of Cumbria,United Kingdom,,,,,,,,,,university of cumbria,,0.0,False,Unmatched
U2828,University of Cyberjaya,Malaysia,,,,,,,,,,university of cyberjaya,,0.0,False,Unmatched
U2829,Cyprus Health and Social Sciences University,Northern Cyprus,,,,,,,,,,cyprus health and social sciences university,,0.0,False,Unmatched
U2830,Daffodil International University (DIU),Bangladesh,,,,,,,,,,daffodil international university,,0.0,False,Unmatched
U2831,Daneshpajoohan Pishro Higher Education Institute,Iran,,,,,,,,,,daneshpajoohan pishro higher education institute,,0.0,False,Unmatched
U2832,Dawood University of Engineering and Technology,Pakistan,,,,,,,,,,dawood university of engineering and technology,,0.0,False,Unmatched
U2833,Debre Tabor University,Ethiopia,,,,,,,,,,debre tabor university,,0.0,False,Unmatched
U2834,Delta University for Science and Technology,Egypt,,,,,,,,,,delta university for science and technology,,0.0,False,Unmatched
U2835,"Delta State University, Abraka",Nigeria,,,,,,,,,,delta state university abraka,,0.0,False,Unmatched
U2836,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan,,,,,,,,,,denau institute of entrepreneurship and pedagogy,,0.0,False,Unmatched
U2837,Dhaka International University,Bangladesh,,,,,,,,,,dhaka international university,,0.0,False,Unmatched
U2838,DHA Suffa University,Pakistan,,,,,,,,,,dha suffa university,,0.0,False,Unmatched
U2839,Dhofar University,Oman,,,,,,,,,,dhofar university,,0.0,False,Unmatched
U2840,University of Djilali Bounaama Khemis Miliana,Algeria,,,,,,,,,,university of djilali bounaama khemis miliana,,0.0,False,Unmatched
U2841,Don Bosco University,India,,,,,,,,,,don bosco university,,0.0,False,Unmatched
U2842,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine,,,,,,,,,,donetsk national university of economics and trade named after mykhailo tuhan baranovsky,,0.0,False,Unmatched
U2843,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan,,,,,,,,,,dovletmammet azadi turkmen national institute of world languages,,0.0,False,Unmatched
U2844,"Dr D. Y. Patil Vidyapeeth, Pune",India,,,,,,,,,,dr d y patil vidyapeeth pune,,0.0,False,Unmatched
U2845,Dr. M.G.R. Educational and Research Institute,India,,,,,,,,,,dr m g r educational and research institute,,0.0,False,Unmatched
U2846,D. Serikbayev East Kazakhstan Technical University,Kazakhstan,,,,,,,,,,d serikbayev east kazakhstan technical university,,0.0,False,Unmatched
U2847,University of Duhok,Iraq,,,,,,,,,,university of duhok,,0.0,False,Unmatched
U2848,Dulaty University,Kazakhstan,,,,,,,,,,dulaty university,,0.0,False,Unmatched
U2849,EAE Business School,Spain,,,,,,,,,,eae business school,,0.0,False,Unmatched
U2850,EAN University,Colombia,,,,,,,,,,ean university,,0.0,False,Unmatched
U2851,University of Eastern Philippines,Philippines,,,,,,,,,,university of eastern philippines,,0.0,False,Unmatched
U2852,École Nationale Polytechnique,Algeria,,,,,,,,,,ecole nationale polytechnique,,0.0,False,Unmatched
U2853,École Nationale Polytechnique d’Oran Maurice Audin,Algeria,,,,,,,,,,ecole nationale polytechnique d oran maurice audin,,0.0,False,Unmatched
U2854,École Nationale Supérieure Agronomique,Algeria,,,,,,,,,,ecole nationale superieure agronomique,,0.0,False,Unmatched
U2855,"École Nationale Supérieure Agronomique, Algiers",Algeria,,,,,,,,,,ecole nationale superieure agronomique algiers,,0.0,False,Unmatched
U2856,École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria,,,,,,,,,,ecole nationale superieure de biotechnologie taoufik khaznadar,,0.0,False,Unmatched
U2857,École Nationale Supérieure d’Informatique (ESI),Algeria,,,,,,,,,,ecole nationale superieure d informatique,,0.0,False,Unmatched
U2858,École Nationale Supérieure de Management Koléa,Algeria,,,,,,,,,,ecole nationale superieure de management kolea,,0.0,False,Unmatched
U2859,École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL),Algeria,,,,,,,,,,ecole nationale superieure des sciences de la mer et de l amenagement du littoral,,0.0,False,Unmatched
U2860,École Nationale Supérieure Vétérinaire d’Alger,Algeria,,,,,,,,,,ecole nationale superieure veterinaire d alger,,0.0,False,Unmatched
U2861,École National Polytechnique de Constantine,Algeria,,,,,,,,,,ecole national polytechnique de constantine,,0.0,False,Unmatched
U2862,École Normale Supérieure de Béchar,Algeria,,,,,,,,,,ecole normale superieure de bechar,,0.0,False,Unmatched
U2863,École Normale Supérieure de Bouzaréah,Algeria,,,,,,,,,,ecole normale superieure de bouzareah,,0.0,False,Unmatched
U2864,École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),Algeria,,,,,,,,,,ecole normale superieure el katiba assia djebar constantine,,0.0,False,Unmatched
U2865,École Normale Supérieure de Kouba,Algeria,,,,,,,,,,ecole normale superieure de kouba,,0.0,False,Unmatched
U2866,École Normale Supérieure de Laghouat,Algeria,,,,,,,,,,ecole normale superieure de laghouat,,0.0,False,Unmatched
U2867,École Normale Supérieure d’Oran,Algeria,,,,,,,,,,ecole normale superieure d oran,,0.0,False,Unmatched
U2868,École Polytechnique d’Architecture et d’Urbanisme,Algeria,,,,,,,,,,ecole polytechnique d architecture et d urbanisme,,0.0,False,Unmatched
U2869,École Supérieure de Comptabilité et de Finances de Constantine,Algeria,,,,,,,,,,ecole superieure de comptabilite et de finances de constantine,,0.0,False,Unmatched
U2870,École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès,Algeria,,,,,,,,,,ecole superieure en informatique 8 mai 1945 de sidi bel abbes,,0.0,False,Unmatched
U2871,École Supérieure en Sciences Appliquées de Tlemcen,Algeria,,,,,,,,,,ecole superieure en sciences appliquees de tlemcen,,0.0,False,Unmatched
U2872,École Supérieure en Sciences Biologiques d’Oran (ESSBO),Algeria,,,,,,,,,,ecole superieure en sciences biologiques d oran,,0.0,False,Unmatched
U2873,École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN),Algeria,,,,,,,,,,ecole superieure en sciences et technologies de l informatique et du numerique,,0.0,False,Unmatched
U2874,University of Economics – Varna,Bulgaria,,,,,,,,,,university of economics varna,,0.0,False,Unmatched
U2875,Edo State University Uzairue,Nigeria,,,,,,,,,,edo state university uzairue,,0.0,False,Unmatched
U2876,Edwin Clark University,Nigeria,,,,,,,,,,edwin clark university,,0.0,False,Unmatched
U2877,Egerton University,Kenya,,,,,,,,,,egerton university,,0.0,False,Unmatched
U2878,Egyptian Russian University,Egypt,,,,,,,,,,egyptian russian university,,0.0,False,Unmatched
U2879,Elizade University,Nigeria,,,,,,,,,,elizade university,,0.0,False,Unmatched
U2880,University of El Oued,Algeria,,,,,,,,,,university of el oued,,0.0,False,Unmatched
U2881,Emir Abdelkader University of Islamic Sciences,Algeria,,,,,,,,,,emir abdelkader university of islamic sciences,,0.0,False,Unmatched
U2882,"Institute of Engineering, Technical and Transport Communications of Turkmenistan",Turkmenistan,,,,,,,,,,institute of engineering technical and transport communications of turkmenistan,,0.0,False,Unmatched
U2883,Escola Superior de Enfermagem do Porto (ESEP),Portugal,,,,,,,,,,escola superior de enfermagem do porto,,0.0,False,Unmatched
U2884,Escuela Superior Politécnica de Chimborazo,Ecuador,,,,,,,,,,escuela superior politecnica de chimborazo,,0.0,False,Unmatched
U2885,ESIC University,Spain,,,,,,,,,,esic university,,0.0,False,Unmatched
U2886,Eskişehir Technical University,Turkey,,,,,,,,,,eskisehir technical university,,0.0,False,Unmatched
U2887,Universidade Estadual do Maranhão,Brazil,,,,,,,,,,universidade estadual do maranhao,,0.0,False,Unmatched
U2888,Universidade Estadual do Norte do Paraná (UENP),Brazil,,,,,,,,,,universidade estadual do norte do parana,,0.0,False,Unmatched
U2889,European University,Georgia,,,,,,,,,,european university,,0.0,False,Unmatched
U2890,European University of Armenia,Armenia,,,,,,,,,,european university of armenia,,0.0,False,Unmatched
U2891,European University Cyprus,Cyprus,,,,,,,,,,european university cyprus,,0.0,False,Unmatched
U2892,European University of Tunis,Tunisia,,,,,,,,,,european university of tunis,,0.0,False,Unmatched
U2893,"Evangel University, Akaeze",Nigeria,,,,,,,,,,evangel university akaeze,,0.0,False,Unmatched
U2894,Falmouth University,United Kingdom,,,,,,,,,,falmouth university,,0.0,False,Unmatched
U2895,Federal University of Kashere,Nigeria,,,,,,,,,,federal university of kashere,,0.0,False,Unmatched
U2896,Federal University of Latin American Integration (UNILA),Brazil,,,,,,,,,,federal university of latin american integration,,0.0,False,Unmatched
U2897,Federal University of Paraí­ba (UFPB),Brazil,,,,,,,,,,federal university of parai ba,,0.0,False,Unmatched
U2898,"Federal University of Petroleum Resources, Effurun",Nigeria,,,,,,,,,,federal university of petroleum resources effurun,,0.0,False,Unmatched
U2899,"Federal University of Technology, Minna",Nigeria,,,,,,,,,,federal university of technology minna,,0.0,False,Unmatched
U2900,"Federal University of Technology, Owerri",Nigeria,,,,,,,,,,federal university of technology owerri,,0.0,False,Unmatched
U2901,Fergana Medical Institute of Public Health,Uzbekistan,,,,,,,,,,fergana medical institute of public health,,0.0,False,Unmatched
U2902,Fergana Polytechnic Institute,Uzbekistan,,,,,,,,,,fergana polytechnic institute,,0.0,False,Unmatched
U2903,Fergana State University,Uzbekistan,,,,,,,,,,fergana state university,,0.0,False,Unmatched
U2904,Finis Terrae University,Chile,,,,,,,,,,finis terrae university,,0.0,False,Unmatched
U2905,Forman Christian College,Pakistan,,,,,,,,,,forman christian college,,0.0,False,Unmatched
U2906,Fountain University,Nigeria,,,,,,,,,,fountain university,,0.0,False,Unmatched
U2907,University of Franca,Brazil,,,,,,,,,,university of franca,,0.0,False,Unmatched
U2908,Francisk Skorina Gomel State University,Belarus,,,,,,,,,,francisk skorina gomel state university,,0.0,False,Unmatched
U2909,Fukushima University,Japan,,,,,,,,,,fukushima university,,0.0,False,Unmatched
U2910,University of Gafsa,Tunisia,,,,,,,,,,university of gafsa,,0.0,False,Unmatched
U2911,Gangadhar Meher University,India,,,,,,,,,,gangadhar meher university,,0.0,False,Unmatched
U2912,University of Garmian,Iraq,,,,,,,,,,university of garmian,,0.0,False,Unmatched
