world_rank,university_name,national_rank,total_score,alumni,award,hici,ns,pub,pcp,year,university_id
201.0,Yeshiva University,78-104,,0.0,0.0,6.3,21.8,32.9,21.9,2014,UNI_01040
201.0,Yonsei University,2-5,,0.0,0.0,8.6,6.6,51.1,20.8,2014,UNI_00728
301.0,Beihang University,13-25,,0.0,0.0,8.6,4.1,37.1,15.0,2014,UNI_00196
301.0,Brandeis University,105-125,,19.7,0.0,3.6,20.3,18.4,24.6,2014,UNI_01077
301.0,Brigham Young University,105-125,,9.1,0.0,12.2,6.7,26.2,12.5,2014,UNI_01182
301.0,Central South University,13-25,,0.0,0.0,7.1,1.5,45.3,15.3,2014,UNI_00209
301.0,Chalmers University of Technology,9-10,,0.0,0.0,8.9,11.1,30.2,20.0,2014,UNI_00802
301.0,Chiba University,11-14,,0.0,0.0,8.7,10.1,29.0,15.7,2014,UNI_00533
301.0,China Agricultural University,13-25,,0.0,0.0,0.0,13.1,39.2,16.6,2014,UNI_00180
301.0,City University of New York City College,105-125,,29.3,0.0,5.1,8.4,17.9,18.4,2014,UNI_01294
301.0,Complutense University of Madrid,5-8,,19.7,0.0,0.0,5.5,42.9,12.1,2014,UNI_00797
301.0,Curtin University,10-18,,0.0,0.0,7.1,12.1,34.8,21.4,2014,UNI_00017
301.0,Dalian University of Technology,13-25,,0.0,0.0,5.0,4.6,42.1,16.7,2014,UNI_00198
301.0,Drexel University,105-125,,0.0,0.0,12.3,8.8,28.6,18.2,2014,UNI_01059
301.0,Ecole Polytechnique,15-17,,17.5,0.0,5.1,9.7,27.0,21.3,2014,UNI_01275
301.0,Eindhoven University of Technology,11-12,,0.0,0.0,12.3,8.4,31.9,22.5,2014,UNI_00637
301.0,Eotvos Lorand University,1,,13.9,0.0,10.1,8.6,23.7,13.4,2014,UNI_01298
301.0,ESPCI ParisTech,15-17,,7.4,18.8,0.0,9.5,15.5,28.9,2014,UNI_01359
301.0,Federal University of Minas Gerais,2-5,,0.0,0.0,3.6,4.9,37.9,17.9,2014,UNI_00086
301.0,Federal University of Rio de Janeiro,2-5,,0.0,0.0,0.0,8.1,40.5,19.2,2014,UNI_00070
301.0,Flinders University,10-18,,15.8,0.0,5.1,4.1,28.5,21.3,2014,UNI_00011
301.0,Georgetown University,105-125,,0.0,0.0,11.1,9.1,31.9,17.9,2014,UNI_01131
301.0,Griffith University,10-18,,0.0,0.0,3.6,7.6,35.1,18.3,2014,UNI_00007
301.0,Hannover Medical School,23-30,,0.0,0.0,8.7,7.5,31.5,16.1,2014,UNI_00396
301.0,Hanyang University,6-8,,0.0,0.0,0.0,6.7,39.8,20.8,2014,UNI_00738
301.0,Hiroshima University,11-14,,0.0,0.0,4.8,13.6,33.1,14.9,2014,UNI_00599
301.0,Indian Institute of Science,1,,0.0,0.0,7.2,2.9,35.7,17.3,2014,UNI_00437
301.0,Indiana University-Purdue University at Indianapolis,105-125,,0.0,0.0,7.1,11.9,38.2,13.6,2014,UNI_01300
301.0,Jagiellonian University,1-2,,10.5,0.0,3.6,6.8,34.0,16.6,2014,UNI_00665
301.0,James Cook University,10-18,,0.0,0.0,10.1,15.7,27.3,23.5,2014,UNI_00021
301.0,Jilin University,13-25,,0.0,0.0,0.0,9.9,48.9,12.8,2014,UNI_00210
301.0,Keio University,11-14,,0.0,0.0,5.1,13.0,34.0,13.5,2014,UNI_00537
301.0,Kyung Hee University,6-8,,0.0,0.0,5.0,3.1,40.0,18.1,2014,UNI_00735
301.0,Lancaster University,30-33,,0.0,0.0,13.9,7.5,29.3,18.5,2014,UNI_00949
301.0,Lanzhou University,13-25,,0.0,0.0,7.1,2.2,36.6,17.5,2014,UNI_00217
301.0,Linkoping University,9-10,,0.0,0.0,10.7,9.5,35.1,17.7,2014,UNI_01303
301.0,London School of Hygiene & Tropical Medicine,30-33,,7.4,0.0,7.1,5.8,31.9,20.8,2014,UNI_00893
301.0,Nankai University,13-25,,0.0,0.0,5.0,6.8,36.5,13.9,2014,UNI_00214
301.0,National and Kapodistrian University of Athens,1,,0.0,0.0,10.6,3.8,39.8,19.2,2014,UNI_00413
301.0,National Chiao Tung University,4,,0.0,0.0,8.6,9.3,34.7,20.4,2014,UNI_00838
301.0,Pohang University of Science and Technology,6-8,,0.0,0.0,7.1,11.1,30.6,32.6,2014,UNI_00741
301.0,Polytechnic University of Valencia,5-8,,0.0,0.0,10.4,12.2,33.4,15.2,2014,UNI_00766
301.0,Queen's University Belfast,30-33,,18.2,0.0,0.0,10.9,32.4,18.0,2014,UNI_00904
301.0,Saint Petersburg State University,2,,27.3,0.0,0.0,6.1,28.0,16.0,2014,UNI_00694
301.0,San Diego State University,105-125,,0.0,0.0,14.3,11.5,25.0,16.6,2014,UNI_00972
301.0,Scuola Normale Superiore - Pisa,9-12,,0.0,0.0,7.2,7.1,18.0,58.9,2014,UNI_01307
301.0,Shandong University,13-25,,0.0,0.0,0.0,3.6,50.6,14.3,2014,UNI_00216
301.0,Sichuan University,13-25,,0.0,0.0,0.0,3.1,50.8,14.1,2014,UNI_00203
301.0,South China University of Technology,13-25,,0.0,0.0,7.1,5.7,37.6,14.2,2014,UNI_00163
301.0,Southeast University,13-25,,0.0,0.0,8.7,7.5,40.2,14.9,2014,UNI_00208
301.0,SUNY at Albany,105-125,,0.0,0.0,13.1,7.2,26.3,18.2,2014,UNI_01360
301.0,Swinburne University of Technology,10-18,,0.0,0.0,11.3,13.1,21.4,22.4,2014,UNI_00012
301.0,Technical University of Berlin,23-30,,16.6,0.0,7.8,6.6,29.4,15.9,2014,UNI_00343
301.0,Temple University,105-125,,0.0,0.0,13.3,7.1,33.4,12.2,2014,UNI_01033
301.0,The Hong Kong Polytechnic University,5,,0.0,0.0,11.3,3.8,39.8,19.0,2014,UNI_00416
301.0,The University of Montana - Missoula,105-125,,5.3,0.0,15.9,15.0,16.0,17.3,2014,UNI_01201
301.0,The University of Reading,30-33,,0.0,0.0,14.3,10.8,28.9,19.7,2014,UNI_00906
301.0,The University of Texas at Dallas,105-125,,0.0,0.0,10.1,11.5,27.5,21.5,2014,UNI_01118
301.0,The University of Texas Health Science Center at San Antonio,105-125,,0.0,0.0,20.1,9.5,27.7,15.6,2014,UNI_01231
301.0,Thomas Jefferson University,105-125,,0.0,0.0,8.9,8.8,27.7,27.9,2014,UNI_01233
301.0,Tokyo Medical and Dental University,11-14,,0.0,0.0,8.6,11.4,24.2,24.5,2014,UNI_00570
301.0,Tongji University,13-25,,0.0,0.0,0.0,7.9,43.2,14.4,2014,UNI_00151
301.0,Tulane University,105-125,,0.0,0.0,12.2,8.4,26.6,14.9,2014,UNI_01139
301.0,UNESP,2-5,,0.0,0.0,0.0,7.9,43.9,20.7,2014,UNI_01361
301.0,University of Antwerp,6-7,,0.0,0.0,5.1,11.0,35.8,26.5,2014,UNI_00054
301.0,University of Belgrade,1,,0.0,0.0,0.0,2.2,44.9,20.9,2014,UNI_00708
301.0,University of Campinas,2-5,,0.0,0.0,3.6,4.6,42.6,20.0,2014,UNI_00066
301.0,University of Central Florida,105-125,,0.0,0.0,13.6,10.8,29.3,16.6,2014,UNI_01180
301.0,University of Colorado at Denver,105-125,,0.0,0.0,15.9,8.3,33.2,12.1,2014,UNI_01346
301.0,University of Connecticut,105-125,,11.8,0.0,8.0,7.8,34.6,13.0,2014,UNI_01014
301.0,University of Duesseldorf,23-30,,11.8,0.0,6.1,11.0,31.0,16.3,2014,UNI_01312
301.0,University of Duisburg-Essen,23-30,,0.0,0.0,8.6,9.5,30.8,15.5,2014,UNI_00338
301.0,University of Giessen,23-30,,0.0,0.0,12.3,10.1,30.9,16.3,2014,UNI_01325
301.0,University of Granada,5-8,,0.0,0.0,7.1,9.4,39.9,13.3,2014,UNI_00765
301.0,University of Halle-Wittenberg,23-30,,0.0,6.7,3.6,11.3,25.7,13.6,2014,UNI_01287
301.0,University of Konstanz,23-30,,0.0,0.0,12.1,12.5,22.7,13.3,2014,UNI_00372
301.0,University of Malaya,1,,0.0,0.0,5.0,3.4,39.1,18.5,2014,UNI_00620
301.0,University of Manitoba,17-18,,0.0,0.0,8.1,8.8,35.4,15.9,2014,UNI_00103
301.0,University of Milan - Bicocca,9-12,,0.0,0.0,5.0,6.9,31.4,21.5,2014,UNI_00478
301.0,University of Naples Federico II,9-12,,0.0,0.0,8.6,5.1,42.4,16.8,2014,UNI_00497
301.0,University of Newcastle,10-18,,0.0,0.0,11.1,7.1,31.4,21.3,2014,UNI_00018
301.0,University of Oulu,2-3,,11.8,0.0,8.6,8.2,28.8,15.0,2014,UNI_00259
301.0,University of Paris Dauphine (Paris 9),15-17,,15.8,26.6,3.6,0.0,13.6,23.1,2014,UNI_01315
301.0,University of Pompeu Fabra,5-8,,0.0,0.0,5.0,17.2,26.2,31.4,2014,UNI_01349
301.0,University of Porto,2,,0.0,0.0,0.0,9.4,42.7,20.3,2014,UNI_00678
301.0,University of Rhode Island,105-125,,0.0,0.0,15.2,9.3,21.5,16.4,2014,UNI_01188
301.0,University of Roma - Tor Vergata,9-12,,0.0,0.0,0.0,10.7,34.1,19.4,2014,UNI_01316
301.0,University of Saskatchewan,17-18,,9.1,0.0,7.9,7.7,32.7,15.5,2014,UNI_00092
301.0,University of Southern Denmark,4,,0.0,0.0,7.2,11.7,35.5,18.0,2014,UNI_00245
301.0,University of Tasmania,10-18,,0.0,0.0,10.1,15.6,27.6,22.0,2014,UNI_00006
301.0,"University of Technology, Sydney",10-18,,0.0,0.0,14.3,4.1,28.0,18.6,2014,UNI_00005
301.0,University of Tehran,1,,12.9,0.0,10.0,0.0,38.8,19.6,2014,UNI_00453
301.0,University of Turku,2-3,,0.0,0.0,6.3,8.4,32.9,16.3,2014,UNI_00262
301.0,University of Twente,11-12,,0.0,0.0,5.1,10.4,32.5,20.8,2014,UNI_00633
301.0,University of Ulm,23-30,,0.0,0.0,12.3,12.5,31.3,16.8,2014,UNI_00361
301.0,University of Vermont,105-125,,13.9,0.0,12.2,9.0,26.4,14.2,2014,UNI_01038
301.0,University of Warsaw,1-2,,15.8,0.0,0.0,8.6,30.6,15.6,2014,UNI_00672
301.0,University of Wollongong,10-18,,0.0,0.0,12.2,7.5,31.9,21.7,2014,UNI_00008
301.0,Vrije University Brussel,6-7,,13.9,0.0,5.0,9.6,30.0,25.6,2014,UNI_01337
301.0,Wake Forest University,105-125,,0.0,0.0,14.9,7.5,25.8,12.0,2014,UNI_01128
301.0,Wayne State University,105-125,,0.0,0.0,3.6,10.1,37.8,13.9,2014,UNI_01086
301.0,Xiamen University,13-25,,0.0,0.0,5.5,8.8,37.3,13.8,2014,UNI_00147
401.0,Aalborg University,5,,0.0,0.0,12.2,3.4,27.6,15.2,2014,UNI_00247
401.0,Aalto University,4-5,,0.0,0.0,0.0,9.6,32.0,15.5,2014,UNI_00258
401.0,Aristotle University of Thessaloniki,2,,0.0,0.0,4.9,2.2,33.8,16.0,2014,UNI_00407
401.0,Auburn University,126-146,,0.0,0.0,8.6,6.0,28.2,13.1,2014,UNI_01044
401.0,Bar-Ilan University,5-6,,0.0,0.0,7.2,7.4,28.1,14.3,2014,UNI_00473
401.0,Ben-Gurion University of the Negev,5-6,,0.0,0.0,3.6,7.2,33.8,16.2,2014,UNI_00475
401.0,Bielefeld University,31-39,,0.0,0.0,11.8,7.1,24.4,13.0,2014,UNI_00351
401.0,Boston College,126-146,,0.0,0.0,8.6,12.9,22.5,14.6,2014,UNI_01135
401.0,Brunel University,34-38,,0.0,0.0,12.2,3.8,25.4,16.1,2014,UNI_00950
401.0,Cairo University,1,,19.7,0.0,0.0,3.8,29.7,15.3,2014,UNI_00254
401.0,Capital University of Medical Sciences,26-32,,0.0,0.0,0.0,0.0,33.1,29.1,2014,UNI_01362
401.0,Carleton University,19-21,,0.0,0.0,12.2,5.3,26.2,15.4,2014,UNI_00120
401.0,Catholic University of Chile,1-2,,0.0,0.0,3.6,8.6,30.0,14.7,2014,UNI_01342
401.0,Catholic University of Korea,9-10,,0.0,0.0,0.0,1.5,30.3,34.8,2014,UNI_00737
401.0,Catholic University of the Sacred Heart,13-21,,0.0,0.0,3.6,7.5,30.1,18.0,2014,UNI_00503
401.0,Chang Gung University,5-7,,0.0,0.0,3.6,3.3,35.1,21.6,2014,UNI_00835
401.0,Clemson University,126-146,,0.0,0.0,6.3,8.7,26.8,14.5,2014,UNI_01047
401.0,Deakin University,19,,0.0,0.0,0.0,8.4,34.1,19.9,2014,UNI_00016
401.0,East China University of Science and Technology,26-32,,0.0,0.0,5.0,4.9,33.5,15.1,2014,UNI_00197
401.0,Ewha Womans University,9-10,,0.0,0.0,5.0,9.0,27.8,15.8,2014,UNI_00733
401.0,Federal University of Rio Grande do Sul,6,,0.0,0.0,0.0,4.7,38.9,18.2,2014,UNI_00078
401.0,Istanbul University,1,,13.9,0.0,0.0,3.3,34.9,16.9,2014,UNI_00870
401.0,Kanazawa University,15-19,,0.0,0.0,5.1,10.5,25.4,14.4,2014,UNI_00534
401.0,Kansas State University,126-146,,0.0,0.0,7.1,11.2,28.0,13.8,2014,UNI_01008
401.0,Kent State University,126-146,,0.0,0.0,5.1,13.0,22.4,14.0,2014,UNI_01149
401.0,King Abdullah University of Science and Technology,3-4,,0.0,0.0,16.8,9.6,20.0,12.9,2014,UNI_00704
401.0,King Fahd University of Petroleum & Minerals,3-4,,0.0,0.0,17.9,4.9,20.3,16.3,2014,UNI_01351
401.0,Medical University of Graz,4-6,,0.0,9.4,3.6,4.4,24.8,22.0,2014,UNI_00048
401.0,Medical University of South Carolina,126-146,,0.0,0.0,7.2,6.0,29.8,19.7,2014,UNI_01098
401.0,MINES ParisTech,18-21,,13.9,24.9,0.0,3.8,8.1,13.1,2014,UNI_00276
401.0,Nanjing Medical University,26-32,,0.0,0.0,0.0,4.1,31.3,26.3,2014,UNI_00185
401.0,National Sun Yat-Sen University,5-7,,0.0,0.0,12.3,2.4,27.5,19.9,2014,UNI_00840
401.0,National Yang Ming University,5-7,,0.0,0.0,0.0,4.2,33.3,24.1,2014,UNI_00843
401.0,Okayama University,15-19,,0.0,0.0,3.6,10.6,29.6,12.2,2014,UNI_00602
401.0,Oklahoma State University,126-146,,0.0,0.0,8.6,4.9,28.5,13.7,2014,UNI_00999
401.0,Osaka City University,15-19,,15.8,0.0,3.6,6.5,21.5,13.9,2014,UNI_00544
401.0,Peking Union Medical College,26-32,,0.0,0.0,0.0,9.9,32.6,16.2,2014,UNI_00192
401.0,Polytechnic University of Catalonia,9-12,,0.0,0.0,5.0,8.3,28.7,14.0,2014,UNI_00772
401.0,Rush University,126-146,,0.0,0.0,10.7,6.6,24.7,16.3,2014,UNI_01144
401.0,Saint Louis University,126-146,,0.0,11.5,5.1,4.6,24.2,11.5,2014,UNI_01109
401.0,Soochow University,26-32,,0.0,0.0,0.0,4.2,39.5,14.4,2014,UNI_00200
401.0,State University of New York Health Science Center at Brooklyn,126-146,,0.0,15.4,5.1,7.1,16.3,17.5,2014,UNI_01308
401.0,Stellenbosch University,3-4,,0.0,0.0,5.0,5.8,30.2,14.6,2014,UNI_00720
401.0,Stockholm School of Economics,11,,0.0,16.3,0.0,,9.4,37.9,2014,UNI_01309
401.0,Syracuse University,126-146,,0.0,0.0,8.1,8.1,24.8,13.1,2014,UNI_01129
401.0,Technical University Darmstadt,31-39,,14.9,0.0,3.6,7.9,27.4,14.3,2014,UNI_01295
401.0,Technical University of Braunschweig,31-39,,12.9,0.0,3.6,9.3,21.3,11.8,2014,UNI_01310
401.0,The Open University,34-38,,0.0,0.0,6.3,12.9,22.3,13.1,2014,UNI_00903
401.0,The University of Texas Medical Branch at Galveston,126-146,,0.0,0.0,13.9,5.0,22.9,14.2,2014,UNI_01179
401.0,Tianjin University,26-32,,0.0,0.0,0.0,1.5,43.2,16.2,2014,UNI_00140
401.0,Tilburg University,13,,0.0,0.0,0.0,,28.1,21.2,2014,UNI_00631
401.0,Tokyo University of Science,15-19,,0.0,0.0,7.1,8.4,22.9,16.3,2014,UNI_00576
401.0,University College Cork,3,,0.0,0.0,13.1,7.7,26.0,14.1,2014,UNI_00466
401.0,University of Alaska - Fairbanks,126-146,,0.0,0.0,12.2,11.4,20.9,16.2,2014,UNI_00969
401.0,University of Arkansas at Fayetteville,126-146,,0.0,0.0,12.2,6.2,24.4,13.9,2014,UNI_01338
401.0,University of Arkansas at Little Rock,126-146,,0.0,0.0,10.7,2.2,24.7,19.8,2014,UNI_01340
401.0,University of Auvergne,18-21,,0.0,0.0,7.1,10.9,25.6,16.2,2014,UNI_01363
401.0,University of Bath,34-38,,0.0,0.0,5.1,11.9,27.5,18.6,2014,UNI_00908
401.0,University of Bayreuth,31-39,,0.0,0.0,8.6,14.9,22.7,13.2,2014,UNI_00360
401.0,University of Bremen,31-39,,0.0,0.0,0.0,13.1,29.6,15.0,2014,UNI_00344
401.0,University of Cagliari,13-21,,0.0,0.0,10.1,3.9,24.4,16.9,2014,UNI_00504
401.0,University of Canterbury,3-4,,0.0,0.0,3.6,9.2,25.8,19.8,2014,UNI_00647
401.0,University of Chile,1-2,,7.4,0.0,0.0,10.1,31.1,15.4,2014,UNI_00129
401.0,University of Coimbra,3,,0.0,0.0,0.0,8.2,33.9,16.2,2014,UNI_00679
401.0,University of Eastern Finland,4-5,,0.0,0.0,12.3,5.3,27.9,14.6,2014,UNI_00267
401.0,University of Essex,34-38,,19.7,0.0,8.6,1.5,20.1,19.3,2014,UNI_00901
401.0,University of Ferrara,13-21,,0.0,0.0,10.1,6.9,25.1,21.3,2014,UNI_00481
401.0,University of Genova,13-21,,0.0,0.0,7.2,3.1,32.3,17.5,2014,UNI_01286
401.0,University of Graz,4-6,,7.4,9.4,0.0,6.3,19.1,16.3,2014,UNI_00042
401.0,University of Hannover,31-39,,0.0,0.0,8.6,10.5,24.5,13.0,2014,UNI_01343
401.0,University of Jena,31-39,,0.0,0.0,0.0,8.4,33.8,16.2,2014,UNI_00377
401.0,University of KwaZulu-Natal,3-4,,0.0,0.0,3.6,9.0,31.0,15.2,2014,UNI_00715
401.0,University of Ljubljana,1,,0.0,0.0,0.0,5.2,36.1,14.2,2014,UNI_00713
401.0,"University of Maryland, Baltimore County",126-146,,0.0,0.0,17.4,7.1,17.1,16.8,2014,UNI_00990
401.0,University of New Hampshire - Durham,126-146,,0.0,0.0,14.3,10.6,20.9,15.1,2014,UNI_01313
401.0,University of Nice Sophia Antipolis,18-21,,0.0,0.0,3.6,14.9,25.8,12.1,2014,UNI_00324
401.0,University of Oklahoma - Norman,126-146,,0.0,0.0,5.1,10.9,28.9,14.2,2014,UNI_01314
401.0,University of Palermo,13-21,,0.0,0.0,6.3,6.2,28.6,14.7,2014,UNI_00488
401.0,University of Parma,13-21,,0.0,0.0,13.6,5.0,25.3,18.8,2014,UNI_00513
401.0,University of Pavia,13-21,,0.0,0.0,5.0,6.9,31.4,19.9,2014,UNI_00512
401.0,University of Perugia,13-21,,0.0,0.0,3.6,9.2,28.6,18.1,2014,UNI_00524
401.0,University of Quebec,19-21,,0.0,0.0,0.0,9.4,34.7,16.7,2014,UNI_01331
401.0,University of Regensburg,31-39,,0.0,0.0,3.6,13.9,28.7,15.0,2014,UNI_00374
401.0,University of Rennes 1,18-21,,0.0,0.0,3.6,9.2,28.2,11.1,2014,UNI_00300
401.0,University of Rostock,31-39,,0.0,0.0,8.6,8.0,26.4,13.4,2014,UNI_00389
401.0,University of Santiago Compostela,9-12,,0.0,0.0,7.1,6.2,31.8,13.2,2014,UNI_01350
401.0,"University of Science, Malaysia",2,,0.0,0.0,5.0,3.8,31.4,15.1,2014,UNI_00621
401.0,University of Surrey,34-38,,0.0,0.0,8.6,5.1,27.5,18.0,2014,UNI_00922
401.0,University of Szeged,2,,0.0,13.3,3.6,5.7,21.6,12.3,2014,UNI_00423
401.0,University of Tennessee Health Science Center,126-146,,0.0,0.0,12.3,8.4,22.1,12.6,2014,UNI_01333
401.0,University of the Basque Country,9-12,,0.0,0.0,3.6,6.9,35.0,12.9,2014,UNI_00763
401.0,University of Trieste,13-21,,0.0,0.0,5.0,11.5,25.4,20.1,2014,UNI_00487
401.0,University of Wyoming,126-146,,0.0,0.0,3.6,15.5,23.4,16.5,2014,UNI_01026
401.0,University of Zaragoza,9-12,,0.0,0.0,7.6,3.8,33.6,13.0,2014,UNI_00780
401.0,Utah State University,126-146,,13.9,0.0,3.6,10.5,23.8,14.7,2014,UNI_01194
401.0,Victoria University of Wellington,3-4,,11.8,0.0,0.0,8.4,25.0,18.4,2014,UNI_00650
401.0,Vienna University of Technology,4-6,,0.0,0.0,0.0,10.3,29.0,22.2,2014,UNI_00040
401.0,Waseda University,15-19,,0.0,0.0,6.1,7.7,28.1,10.3,2014,UNI_00558
401.0,Wuhan University,26-32,,0.0,0.0,0.0,2.7,42.9,12.0,2014,UNI_00186
401.0,York University,19-21,,0.0,0.0,0.0,10.1,30.6,12.4,2014,UNI_00102
1.0,Harvard University,1,100.0,100.0,100.0,100.0,100.0,100.0,76.6,2015,UNI_01065
2.0,Stanford University,2,73.3,40.7,89.6,80.1,70.1,70.6,53.8,2015,UNI_01081
3.0,Massachusetts Institute of Technology (MIT),3,70.4,68.2,80.7,60.6,73.1,61.1,68.0,2015,UNI_01236
4.0,"University of California, Berkeley",4,69.6,65.1,79.4,66.1,65.6,67.9,56.5,2015,UNI_01113
5.0,University of Cambridge,1,68.8,77.1,96.6,50.8,55.6,66.4,55.8,2015,UNI_00910
6.0,Princeton University,5,61.0,53.3,93.4,57.1,43.0,42.4,70.3,2015,UNI_01115
7.0,California Institute of Technology,6,59.6,49.5,66.7,49.3,56.4,44.0,100.0,2015,UNI_01076
8.0,Columbia University,7,58.8,63.5,65.9,52.1,51.9,68.8,33.2,2015,UNI_01057
9.0,University of Chicago,8,57.1,59.8,86.3,49.0,42.9,49.8,42.0,2015,UNI_01058
10.0,University of Oxford,2,56.6,49.7,54.9,52.3,51.9,70.9,43.1,2015,UNI_00886
11.0,Yale University,9,54.5,47.6,50.4,51.0,58.8,63.0,37.8,2015,UNI_01111
12.0,"University of California, Los Angeles",10,50.7,29.5,47.1,52.3,47.2,70.7,31.6,2015,UNI_01116
13.0,Cornell University,11,50.5,42.0,49.8,50.4,45.3,59.9,40.2,2015,UNI_01122
14.0,"University of California, San Diego",12,48.7,19.2,35.5,56.6,55.1,62.9,36.6,2015,UNI_01032
15.0,University of Washington,13,47.8,21.2,31.6,53.0,51.7,71.9,29.3,2015,UNI_00982
16.0,Johns Hopkins University,14,46.3,37.7,33.6,44.0,44.9,70.2,28.8,2015,UNI_01121
17.0,University of Pennsylvania,15,46.1,31.6,33.8,49.6,39.6,67.7,37.4,2015,UNI_00989
18.0,University College London,3,44.5,28.1,36.2,38.5,40.6,71.7,32.7,2015,UNI_00915
18.0,"University of California, San Francisco",16,44.5,0.0,39.9,46.8,53.5,59.5,34.9,2015,UNI_01161
20.0,Swiss Federal Institute of Technology Zurich,1,43.7,29.5,35.5,38.4,45.9,55.7,46.3,2015,UNI_01238
21.0,The University of Tokyo,1,42.0,30.8,14.1,41.9,48.6,70.8,28.8,2015,UNI_00564
22.0,University of Michigan-Ann Arbor,17,41.7,34.4,0.0,56.2,41.3,75.9,25.6,2015,UNI_01142
23.0,"The Imperial College of Science, Technology and Medicine",4,41.5,14.5,35.8,44.2,34.5,62.0,38.0,2015,UNI_01237
24.0,University of Wisconsin - Madison,18,41.1,30.8,34.8,40.2,35.7,62.5,24.6,2015,UNI_01087
25.0,University of Toronto,1,40.6,19.9,17.2,38.8,38.6,79.1,29.3,2015,UNI_00091
26.0,Kyoto University,2,38.9,31.6,37.2,33.6,32.6,59.0,23.5,2015,UNI_00542
27.0,New York University,19,38.8,28.1,31.9,35.2,40.3,56.2,23.3,2015,UNI_01011
27.0,Northwestern University,19,38.8,15.4,22.1,50.3,37.0,58.1,28.8,2015,UNI_00994
29.0,University of Illinois at Urbana-Champaign,21,38.6,29.9,36.2,34.9,32.4,55.5,28.6,2015,UNI_01037
30.0,"University of Minnesota, Twin Cities",22,38.5,29.5,16.3,47.3,32.5,64.0,26.2,2015,UNI_01156
31.0,Duke University,23,38.0,15.4,14.9,50.2,39.0,61.7,23.9,2015,UNI_00986
32.0,Washington University in St. Louis,24,37.4,22.9,24.9,40.7,41.8,50.5,26.0,2015,UNI_01039
33.0,Rockefeller University,25,36.5,17.0,59.8,30.3,40.9,19.0,39.6,2015,UNI_01162
34.0,University of Colorado at Boulder,26,36.0,12.6,34.1,37.1,36.0,45.0,34.2,2015,UNI_01239
35.0,University of Copenhagen,1,35.7,21.8,18.8,28.0,34.0,63.2,39.2,2015,UNI_00246
36.0,Pierre and Marie Curie University - Paris 6,1,35.0,33.6,27.4,25.8,29.8,59.2,23.9,2015,UNI_01242
37.0,The University of Texas at Austin,27,34.8,16.2,16.3,38.6,37.5,56.0,26.6,2015,UNI_01105
38.0,"University of California, Santa Barbara",28,34.6,14.5,39.1,38.7,27.5,37.3,38.0,2015,UNI_00970
39.0,University of North Carolina at Chapel Hill,29,34.4,8.9,16.3,39.8,33.5,61.2,25.6,2015,UNI_00974
40.0,University of British Columbia,2,34.1,15.4,18.8,32.8,32.0,63.0,24.2,2015,UNI_00100
41.0,The University of Manchester,5,33.6,18.5,32.6,27.1,26.1,56.2,25.6,2015,UNI_00892
41.0,University of Paris-Sud (Paris 11),2,33.6,30.3,54.3,16.8,17.4,47.3,26.6,2015,UNI_01245
43.0,"University of Maryland, College Park",30,32.8,19.2,20.0,33.0,31.6,52.7,26.5,2015,UNI_01136
44.0,The University of Melbourne,1,32.3,17.0,13.3,28.6,25.3,66.9,30.2,2015,UNI_00026
44.0,The University of Texas Southwestern Medical Center at Dallas,31,32.3,18.5,34.5,31.1,35.6,35.8,22.4,2015,UNI_01240
46.0,Heidelberg University,1,32.2,19.9,25.3,23.7,29.4,51.7,34.2,2015,UNI_00376
47.0,The University of Edinburgh,6,32.0,20.5,24.9,25.8,30.5,51.9,25.9,2015,UNI_00939
48.0,Karolinska Institute,1,31.9,22.4,26.6,24.8,23.5,50.8,37.4,2015,UNI_00807
49.0,University of Southern California,32,31.3,0.0,31.7,35.6,22.1,53.2,20.3,2015,UNI_01031
50.0,"University of California, Irvine",33,31.0,0.0,29.3,34.3,28.9,45.3,27.5,2015,UNI_01017
51.0,Technical University Munich,2,30.5,34.8,21.6,22.3,23.2,48.3,32.3,2015,UNI_01244
52.0,University of Munich,3,30.3,25.6,19.1,20.3,28.9,50.7,32.6,2015,UNI_01243
53.0,Vanderbilt University,34,30.2,15.4,29.0,28.4,21.8,51.0,19.0,2015,UNI_01019
54.0,University of Zurich,2,30.1,5.1,24.0,27.1,29.0,51.6,25.4,2015,UNI_00817
55.0,King's College London,7,30.0,21.2,21.0,29.5,18.2,54.3,25.6,2015,UNI_00909
56.0,Utrecht University,1,29.8,22.9,20.0,29.1,25.4,46.0,26.9,2015,UNI_00639
57.0,"University of California, Davis",35,29.7,0.0,0.0,41.0,33.0,58.0,26.0,2015,UNI_01092
58.0,University of Geneva,3,29.4,27.1,28.2,21.4,27.6,38.1,29.4,2015,UNI_00814
58.0,University of Oslo,1,29.4,28.1,32.6,15.9,18.2,49.1,26.9,2015,UNI_00657
60.0,Pennsylvania State University - University Park,36,29.3,10.3,0.0,41.6,31.6,53.4,22.4,2015,UNI_01155
61.0,Carnegie Mellon University,37,29.2,31.6,31.6,28.6,15.2,34.3,34.4,2015,UNI_00987
61.0,Purdue University - West Lafayette,37,29.2,13.6,23.1,27.7,25.1,49.0,22.4,2015,UNI_01160
61.0,Uppsala University,2,29.2,17.8,27.4,18.4,24.6,49.8,27.1,2015,UNI_00810
64.0,McGill University,3,28.5,32.8,0.0,22.8,27.3,59.3,26.8,2015,UNI_00104
