university_id,year,citations_per_faculty_score,international_research_network_score,research_score,citation_score,research_impact,source,research_productivity_index
U2946,2024,,59.1,34.7,76.3,76.3,THE 2024,48.88499436367661
U1325,2024,,56.0,43.1,53.6,53.6,THE 2024,45.466161294065074
U2972,2024,,47.2,31.8,87.3,87.3,THE 2024,47.91399767250086
U2973,2024,,47.0,26.0,91.1,91.1,THE 2024,46.0095984167263
U1372,2024,,94.2,29.6,81.4,81.4,THE 2024,56.28933613205616
U3004,2024,,35.4,28.3,86.9,86.9,THE 2024,43.101317500217306
U1635,2024,,65.2,31.3,67.4,67.4,THE 2024,45.80564965222199
U1796,2024,,66.6,37.9,69.5,69.5,THE 2024,50.25754791253945
U3163,2024,,93.6,21.0,81.4,81.4,THE 2024,51.636895824714074
U3117,2024,,78.9,35.1,62.9,62.9,THE 2024,49.708574918395264
U3128,2024,,98.8,25.7,93.8,93.8,THE 2024,59.22069397911401
U1886,2024,,42.4,34.3,85.3,85.3,THE 2024,47.44039500059382
U1947,2024,,30.4,36.7,74.8,74.8,THE 2024,42.525172975698005
U3155,2024,,81.8,25.9,88.0,88.0,THE 2024,53.40741673395641
U2073,2024,,71.8,34.0,66.9,66.9,THE 2024,48.66111134447227
U2094,2024,,43.6,24.3,85.2,85.2,THE 2024,42.458357768141504
U3195,2024,,62.7,28.3,84.9,84.9,THE 2024,49.080441082432806
U3231,2024,,61.1,34.8,80.5,80.5,THE 2024,50.729492417219504
U3236,2024,,51.3,42.6,52.3,52.3,THE 2024,43.66248391081453
U3260,2024,,88.9,31.2,80.1,80.1,THE 2024,55.4411848984866
U3442,2024,,79.5,32.4,78.3,78.3,THE 2024,53.23609114807125
U0172,2024,,49.2,36.6,80.6,80.6,THE 2024,48.826169465733024
U0174,2024,,95.2,26.5,82.5,82.5,THE 2024,55.24911528285042
U0184,2024,,92.4,21.2,84.0,84.0,THE 2024,52.26148091272783
U0190,2024,,80.7,25.7,97.0,97.0,THE 2024,55.84031148336124
U0227,2024,,88.2,25.3,72.7,72.7,THE 2024,49.874359183755274
U0234,2024,,59.3,43.9,22.1,22.1,THE 2024,36.87042968990709
U0287,2024,,82.3,23.1,82.5,82.5,THE 2024,50.347434838517515
U0291,2024,,89.0,21.1,86.7,86.7,THE 2024,52.22794241347982
U2694,2024,,44.9,19.2,89.3,89.3,THE 2024,41.377049719406315
U2533,2024,,75.7,28.9,76.0,76.0,THE 2024,49.76621441274973
U2711,2024,,55.0,23.9,86.8,86.8,THE 2024,45.50410937146886
U0326,2024,,31.0,29.0,76.9,76.9,THE 2024,39.28884195131337
U2729,2024,,34.9,22.7,81.2,81.2,THE 2024,38.26968709917705
U0354,2024,,87.8,33.4,50.6,50.6,THE 2024,47.13817181270656
U2732,2024,,39.9,34.4,74.7,74.7,THE 2024,43.58603029530042
U0379,2024,,81.6,32.5,73.9,73.9,THE 2024,52.42564527261357
U0381,2024,,64.7,33.1,61.9,61.9,THE 2024,44.914731255727276
U0412,2024,,62.6,38.4,52.0,52.0,THE 2024,44.1005371499941
U0428,2024,,63.7,27.1,65.0,65.0,THE 2024,42.49397128634331
U2744,2024,,54.3,38.2,59.9,59.9,THE 2024,44.44951939803342
U0466,2024,,46.6,31.7,74.4,74.4,THE 2024,43.69779240111167
U0476,2024,,93.5,35.9,48.9,48.9,THE 2024,49.29732575461594
U0503,2024,,40.2,35.0,68.1,68.1,THE 2024,41.91697232831862
U2769,2024,,62.3,31.8,72.5,72.5,THE 2024,46.955159097461404
U0549,2024,,73.9,35.2,77.1,77.1,THE 2024,52.9754719895185
U0435,2024,,82.7,30.3,55.7,55.7,THE 2024,45.868845274281455
U0640,2024,,72.6,30.2,65.7,65.7,THE 2024,46.48913568785498
U0661,2024,,51.0,29.3,74.2,74.2,THE 2024,43.44171253161007
U2810,2024,,83.1,33.2,63.2,63.2,THE 2024,49.821945202394375
U2818,2024,,47.3,28.3,78.0,78.0,THE 2024,43.20660365631205
U0700,2024,,59.9,27.5,82.7,82.7,THE 2024,47.29864930327007
U0706,2024,,57.1,25.4,72.6,72.6,THE 2024,42.374456614998614
U0721,2024,,81.0,25.2,75.4,75.4,THE 2024,48.92183640397522
U2829,2024,,57.1,29.9,73.8,73.8,THE 2024,45.10677895673728
U2834,2024,,64.5,36.2,66.2,66.2,THE 2024,47.83066547043607
U0753,2024,,43.9,39.6,50.3,50.3,THE 2024,39.677502939935934
U0813,2024,,51.4,44.0,57.3,57.3,THE 2024,45.97805272696961
U2857,2024,,85.4,24.3,74.3,74.3,THE 2024,49.1715462247105
U0848,2024,,69.8,23.4,65.8,65.8,THE 2024,42.27920072406872
U0852,2024,,84.8,36.5,43.6,43.6,THE 2024,45.85671049426058
U0891,2024,,60.3,32.6,60.2,60.2,THE 2024,43.05899467114474
U0932,2024,,24.3,37.4,75.2,75.2,THE 2024,41.54144826964836
U2880,2024,,81.0,36.3,66.8,66.8,THE 2024,52.060318741011606
U1014,2024,,71.7,35.4,58.2,58.2,THE 2024,46.66039979432946
U2883,2024,,49.7,34.1,78.2,78.2,THE 2024,46.88915236192406
U2535,2024,,74.9,27.8,58.7,58.7,THE 2024,43.606816022069864
U2890,2024,,93.5,29.0,77.6,77.6,THE 2024,54.621783522205426
U2891,2024,,46.8,30.8,71.8,71.8,THE 2024,42.46449303426431
U1117,2024,,77.2,19.9,84.5,84.5,THE 2024,48.05996531139748
U2925,2024,,76.1,32.6,64.1,64.1,THE 2024,48.094987845437586
U1214,2024,,92.0,26.7,68.4,68.4,THE 2024,50.18753222190405
U2927,2024,,56.9,38.0,69.9,69.9,THE 2024,48.08874111086495
U2950,2024,,62.3,31.4,68.8,68.8,THE 2024,45.5928675165135
U1294,2024,,74.8,30.7,77.0,77.0,THE 2024,50.803482947210654
U1341,2024,,72.4,28.7,69.6,69.6,THE 2024,46.86955784315823
U1343,2024,,53.6,26.0,66.0,66.0,THE 2024,39.78641436748478
U2987,2024,,40.2,24.6,79.6,79.6,THE 2024,40.048793092832035
U1437,2024,,78.8,41.0,42.4,42.4,THE 2024,46.390341473231004
U1452,2024,,56.4,36.9,63.8,63.8,THE 2024,45.49099068396212
U1458,2024,,46.2,42.3,58.4,58.4,THE 2024,44.17218909323034
U1487,2024,,41.4,44.3,52.9,52.9,THE 2024,42.34618923485805
U3007,2024,,65.9,31.1,71.5,71.5,THE 2024,47.14737299425792
U3009,2024,,85.9,26.4,67.2,67.2,THE 2024,48.1812561335781
U1496,2024,,93.6,23.5,69.2,69.2,THE 2024,49.14654530844221
U3041,2024,,43.2,30.5,79.4,79.4,THE 2024,43.80424488914788
U3055,2024,,58.2,36.5,66.5,66.5,THE 2024,46.55777691682911
U3070,2024,,43.2,31.2,80.5,80.5,THE 2024,44.513800327146285
U3073,2024,,80.6,21.9,79.5,79.5,THE 2024,48.37280003510131
U1659,2024,,53.2,30.2,73.5,73.5,THE 2024,44.227385639826416
U1676,2024,,57.9,34.3,67.6,67.6,THE 2024,45.67486482170153
U3076,2024,,57.9,35.4,71.1,71.1,THE 2024,47.34172741697182
U3077,2024,,94.7,20.0,84.5,84.5,THE 2024,52.344540662683606
U1701,2024,,85.8,20.5,87.0,87.0,THE 2024,51.233053449204604
U1719,2024,,53.7,24.1,84.2,84.2,THE 2024,44.48457296792246
U2527,2024,,74.3,33.8,57.2,57.2,THE 2024,46.13907760935736
U1743,2024,,78.7,30.3,60.9,60.9,THE 2024,46.521431094741246
U1777,2024,,95.1,20.7,75.6,75.6,THE 2024,50.03556649059864
U2551,2024,,71.9,27.8,60.0,60.0,THE 2024,43.286286540062676
U1800,2024,,42.0,16.3,80.9,80.9,THE 2024,36.53898103811503
U1924,2024,,80.4,36.1,60.2,60.2,THE 2024,49.75431939058481
U3149,2024,,59.2,24.6,75.1,75.1,THE 2024,43.24184533661375
U1979,2024,,80.8,25.3,74.6,74.6,THE 2024,48.67665852792988
U3164,2024,,91.4,26.2,82.4,82.4,THE 2024,54.14174564994079
U1999,2024,,63.2,13.5,68.9,68.9,THE 2024,36.460122973510096
U2015,2024,,56.5,28.2,73.3,73.3,THE 2024,43.91492761077766
U2021,2024,,48.5,32.6,60.9,60.9,THE 2024,40.42337517794973
U3190,2024,,33.6,28.4,71.9,71.9,THE 2024,38.045522862013215
U2556,2024,,71.5,29.3,65.0,65.0,THE 2024,45.53334727340472
U2125,2024,,39.0,31.3,53.4,53.4,THE 2024,35.108124159411204
U2159,2024,,57.3,42.2,62.3,62.3,THE 2024,48.01913291381868
U2162,2024,,50.7,24.4,73.1,73.1,THE 2024,40.45834784140814
U3240,2024,,45.5,30.1,84.5,84.5,THE 2024,45.739613657697284
U2190,2024,,64.9,33.5,80.2,80.2,THE 2024,50.87367703474875
U2565,2024,,78.7,27.6,69.7,69.7,THE 2024,47.84776977692545
U3250,2024,,65.3,27.7,90.3,90.3,THE 2024,51.07699738254074
U3338,2024,,46.0,26.2,84.1,84.1,THE 2024,43.691896892844795
U3339,2024,,75.5,29.9,73.1,73.1,THE 2024,49.33852904243531
U3340,2024,,80.3,34.1,69.4,69.4,THE 2024,51.547961178085764
U3350,2024,,36.5,23.2,82.8,82.8,THE 2024,39.417124723813515
U3266,2024,,89.8,31.0,74.3,74.3,THE 2024,53.74716368470203
U3372,2024,,38.7,22.0,80.6,80.6,THE 2024,38.634879181586086
U3450,2024,,74.5,25.4,85.7,85.7,THE 2024,50.663434152696325
U0012,2024,,87.3,23.0,68.5,68.5,THE 2024,47.14284306334443
U0282,2024,,68.1,31.6,59.3,59.3,THE 2024,44.14084797947029
U0044,2024,,48.0,37.7,52.8,52.8,THE 2024,40.45204768253065
U2633,2024,,70.1,31.0,63.1,63.1,THE 2024,45.493859130840335
U0069,2024,,97.7,15.2,72.7,72.7,THE 2024,46.878318836867365
U0110,2024,,72.9,17.9,73.5,73.5,THE 2024,42.545052739976235
U0133,2024,,94.2,16.3,84.8,84.8,THE 2024,50.37787626803061
U0143,2024,,20.4,26.3,72.4,72.4,THE 2024,33.90839598606495
U2909,2024,,36.4,22.8,73.2,73.2,THE 2024,36.19264311547991
U0183,2024,,57.7,25.7,59.6,59.6,THE 2024,38.626947863777644
U0206,2024,,25.3,21.5,94.4,94.4,THE 2024,39.431261316091046
U0229,2024,,46.8,34.1,54.1,54.1,THE 2024,38.680034091103195
U0249,2024,,88.2,24.6,47.3,47.3,THE 2024,41.59471028781296
U0257,2024,,34.5,30.6,59.0,59.0,THE 2024,35.39752527721824
U2690,2024,,90.1,22.4,73.8,73.8,THE 2024,49.15661430918949
U0298,2024,,93.1,22.0,74.4,74.4,THE 2024,49.85940049685314
U0319,2024,,63.0,36.3,52.8,52.8,THE 2024,43.34586459040154
U2701,2024,,43.2,19.5,69.6,69.6,THE 2024,34.98608622616467
U2723,2024,,85.1,30.9,62.4,62.4,THE 2024,48.85094922196325
U0335,2024,,77.2,31.2,67.0,67.0,THE 2024,48.530683781586944
U0358,2024,,65.3,26.7,76.0,76.0,THE 2024,46.098059707429556
U0396,2024,,30.1,37.5,56.6,56.6,THE 2024,37.20212686540555
U0472,2024,,46.7,29.4,58.8,58.8,THE 2024,37.65671238010301
U0474,2024,,86.6,29.3,66.2,66.2,THE 2024,49.55893237437772
U2760,2024,,80.6,22.0,65.6,65.6,THE 2024,44.09499286803299
U2759,2024,,47.4,25.7,76.5,76.5,THE 2024,41.400814295386844
U2763,2024,,77.7,25.8,75.3,75.3,THE 2024,48.407083868553656
U2771,2024,,31.2,24.3,64.2,64.2,THE 2024,32.91751088321796
U0537,2024,,39.9,22.1,72.8,72.8,THE 2024,36.547589103270795
U2784,2024,,48.5,31.2,69.7,69.7,THE 2024,42.4310555792115
U0569,2024,,93.7,18.4,77.9,77.9,THE 2024,49.20805350428732
U0584,2024,,68.9,28.6,48.1,48.1,THE 2024,39.27289473708526
U2801,2024,,44.7,24.9,74.3,74.3,THE 2024,39.64320631308021
U2826,2024,,52.6,26.6,65.7,65.7,THE 2024,39.76558386380351
U2827,2024,,81.3,21.8,66.9,66.9,THE 2024,44.56444206676674
U0733,2024,,81.5,21.4,51.5,51.5,THE 2024,39.60565826644694
U2828,2024,,97.2,17.5,81.2,81.2,THE 2024,50.61082566422107
U0764,2024,,61.4,24.5,53.0,53.0,THE 2024,36.836742763488374
U2853,2024,,50.8,29.7,65.8,65.8,THE 2024,40.98616611386134
U2856,2024,,88.4,25.0,66.3,66.3,THE 2024,47.771724602659994
U2862,2024,,55.8,34.0,70.6,70.6,THE 2024,45.94435182257311
U0959,2024,,45.8,36.6,51.8,51.8,THE 2024,39.03195775580298
U0982,2024,,39.7,14.4,75.7,75.7,THE 2024,33.36700888783793
U1006,2024,,63.1,22.8,73.5,73.5,THE 2024,42.74317481998557
U1074,2024,,81.3,24.6,73.3,73.3,THE 2024,48.02571677826187
U1112,2024,,91.0,20.1,70.3,70.3,THE 2024,47.078475068014114
U2896,2024,,87.6,19.4,72.4,72.4,THE 2024,46.543555272110595
U2901,2024,,55.9,34.8,63.7,63.7,THE 2024,44.23829012088889
U1182,2024,,50.2,38.1,51.5,51.5,THE 2024,40.788750395559006
U1202,2024,,84.2,13.2,76.4,76.4,THE 2024,43.71793620702077
U1212,2024,,59.8,22.9,85.3,85.3,THE 2024,45.673532886260745
U2926,2024,,80.2,18.7,82.2,82.2,THE 2024,47.44003749604382
U1222,2024,,83.0,19.3,77.7,77.7,THE 2024,47.02978005794132
U1260,2024,,28.1,38.1,62.3,62.3,THE 2024,38.80861727166789
U1270,2024,,80.6,18.5,77.4,77.4,THE 2024,45.936623777729494
U1291,2024,,87.5,28.2,60.5,60.5,THE 2024,47.42436569536069
U1313,2024,,85.7,24.5,60.9,60.9,THE 2024,45.17446458955338
U2968,2024,,34.1,25.3,79.1,79.1,THE 2024,38.784694555006695
U1327,2024,,93.4,18.5,80.0,80.0,THE 2024,49.84211862266314
U2991,2024,,71.5,32.5,63.9,63.9,THE 2024,46.86781699263903
U1403,2024,,55.0,25.2,67.2,67.2,THE 2024,40.07953208743116
U1418,2024,,40.8,39.2,47.2,47.2,THE 2024,37.75242954429921
U1412,2024,,56.6,23.9,77.3,77.3,THE 2024,42.93154856353416
U1449,2024,,50.4,32.0,51.4,51.4,THE 2024,37.60890035177832
U1488,2024,,43.2,27.3,74.6,74.6,THE 2024,40.631768939383974
U1490,2024,,74.3,29.5,65.9,65.9,THE 2024,46.59568922008641
U3008,2024,,41.3,16.4,77.8,77.8,THE 2024,35.45637327436237
U3021,2024,,91.2,21.0,76.1,76.1,THE 2024,49.40539435748839
U1534,2024,,90.0,22.7,75.8,75.8,THE 2024,49.912716176237474
U1547,2024,,88.5,14.3,84.6,84.6,THE 2024,47.88887652193229
U1549,2024,,62.0,33.7,61.5,61.5,THE 2024,44.45162355751712
U1655,2024,,42.5,27.6,76.9,76.9,THE 2024,41.33622596922054
U3079,2024,,61.4,34.3,56.7,56.7,THE 2024,43.12565908238177
U1712,2024,,37.8,39.1,45.1,45.1,THE 2024,36.320299129671874
U2548,2024,,80.7,30.5,51.2,51.2,THE 2024,44.08812198121582
U1765,2024,,58.9,24.3,68.1,68.1,THE 2024,40.831375883387466
U1782,2024,,28.9,14.2,78.0,78.0,THE 2024,31.366847927870225
U3104,2024,,37.4,24.4,79.2,79.2,THE 2024,39.14221438602574
U1841,2024,,84.6,25.6,60.1,60.1,THE 2024,45.23574155647815
U1881,2024,,42.9,38.0,62.7,62.7,THE 2024,42.460018896804456
U1893,2024,,33.7,22.8,77.7,77.7,THE 2024,36.94154975924354
U1896,2024,,70.0,17.9,85.2,85.2,THE 2024,45.48858244423326
U3133,2024,,48.7,25.6,75.9,75.9,THE 2024,41.47587686519826
U1933,2024,,30.6,24.3,79.8,79.8,THE 2024,37.63222118619346
U1944,2024,,73.7,27.7,65.4,65.4,THE 2024,45.3514269726593
U3218,2024,,69.1,27.7,70.2,70.2,THE 2024,45.73429942008213
U3176,2024,,40.8,23.4,80.1,80.1,THE 2024,39.720728296234
U2017,2024,,30.2,15.1,73.1,73.1,THE 2024,30.626455649428333
U2020,2024,,75.6,17.8,84.1,84.1,THE 2024,46.447785038981856
U3197,2024,,42.8,22.5,79.2,79.2,THE 2024,39.45233228837289
U2139,2024,,79.1,40.0,31.8,31.8,THE 2024,42.63660316376601
U3232,2024,,52.0,25.1,74.2,74.2,THE 2024,41.48229263853592
U2158,2024,,60.6,24.0,61.5,61.5,THE 2024,39.02919295918362
U3237,2024,,44.6,17.2,71.9,71.9,THE 2024,34.83571955182433
U2182,2024,,65.6,22.1,68.8,68.8,THE 2024,41.516718976287024
U3246,2024,,25.2,26.6,69.0,69.0,THE 2024,34.167260908407926
U3252,2024,,49.2,25.6,75.7,75.7,THE 2024,41.534490553528634
U3381,2024,,41.8,20.4,70.2,70.2,THE 2024,35.3061270712372
U3222,2024,,78.6,15.0,82.6,82.6,THE 2024,45.23850398394873
U3281,2024,,90.8,29.8,56.7,56.7,THE 2024,47.87720479203932
U3291,2024,,55.0,29.8,67.3,67.3,THE 2024,42.521586202911486
U3424,2024,,54.0,24.6,64.9,64.9,THE 2024,38.806717806638275
U0010,2024,,49.0,12.6,80.4,80.4,THE 2024,36.1368802238694
U0040,2024,,48.7,12.5,81.5,81.5,THE 2024,36.35459705955943
U2630,2024,,82.6,13.8,58.6,58.6,THE 2024,38.10028952656424
U2631,2024,,39.3,21.2,64.4,64.4,THE 2024,33.313965779020066
U0053,2024,,44.4,12.8,64.8,64.8,THE 2024,30.269434287311363
U0076,2024,,38.2,14.0,61.6,61.6,THE 2024,28.402084964640338
U0104,2024,,48.2,23.5,71.3,71.3,THE 2024,38.82130714324653
U0106,2024,,46.5,17.1,57.2,57.2,THE 2024,30.66336153828641
U0116,2024,,88.6,26.3,57.9,57.9,THE 2024,45.88461148554323
U2651,2024,,36.2,30.5,62.6,62.6,THE 2024,36.877734249407354
U2654,2024,,48.6,30.2,57.3,57.3,THE 2024,38.06820201248291
U0207,2024,,21.0,12.0,70.5,70.5,THE 2024,25.966839545821863
U0220,2024,,25.0,16.4,66.4,66.4,THE 2024,27.963012517658154
U2662,2024,,37.5,21.8,78.3,78.3,THE 2024,37.52334091295101
U3207,2024,,46.2,23.9,65.8,65.8,THE 2024,36.83387917336513
U0237,2024,,38.6,19.7,61.3,61.3,THE 2024,31.392783591787325
U2670,2024,,52.3,22.2,65.4,65.4,THE 2024,37.293494864739735
U0264,2024,,31.1,32.6,48.0,48.0,THE 2024,32.196702936202165
U0271,2024,,70.0,26.0,48.8,48.8,THE 2024,38.39430160017284
U0277,2024,,81.9,11.8,77.8,77.8,THE 2024,42.86409333043635
U0283,2024,,50.6,26.6,57.4,57.4,THE 2024,36.69623814474992
U2720,2024,,31.6,9.6,79.0,79.0,THE 2024,29.92043545523063
U0329,2024,,51.0,15.4,83.4,83.4,THE 2024,39.02264084133401
U2725,2024,,46.9,23.8,71.0,71.0,THE 2024,38.57069254459443
U0331,2024,,26.4,20.9,65.8,65.8,THE 2024,30.47316035183091
U0332,2024,,46.6,16.1,82.0,82.0,THE 2024,37.88929301828677
U0341,2024,,51.7,20.0,45.6,45.6,THE 2024,29.827127952252557
U0343,2024,,36.2,38.7,42.9,42.9,THE 2024,35.03835651865244
U0371,2024,,28.5,34.6,47.2,47.2,THE 2024,32.36692106349288
U0411,2024,,44.1,32.2,50.2,50.2,THE 2024,35.816311177077694
U0427,2024,,70.5,20.8,66.8,66.8,THE 2024,41.39733034365712
U0473,2024,,50.0,16.6,88.2,88.2,THE 2024,40.90506079318675
U2758,2024,,52.3,19.9,62.6,62.6,THE 2024,35.21576998768493
U0482,2024,,95.6,14.9,69.6,69.6,THE 2024,45.24749431125919
U0495,2024,,71.2,19.1,63.3,63.3,THE 2024,39.585288917574545
U2768,2024,,59.7,22.5,40.7,40.7,THE 2024,31.545624486649885
U0520,2024,,93.9,15.1,71.0,71.0,THE 2024,45.37732863929149
U2772,2024,,75.0,12.8,71.8,71.8,THE 2024,39.85036148353537
U0556,2024,,52.5,14.2,87.5,87.5,THE 2024,40.03372554354373
U0562,2024,,23.2,25.8,60.2,60.2,THE 2024,30.522864737738903
U0563,2024,,75.5,15.2,73.8,73.8,THE 2024,41.85219506253759
U0433,2024,,79.2,25.7,32.6,32.6,THE 2024,35.415249234569494
U0434,2024,,70.6,31.4,34.5,34.5,THE 2024,36.914764400118614
U0437,2024,,67.7,37.0,31.3,31.3,THE 2024,38.15156003826934
U0577,2024,,51.5,27.6,62.4,62.4,THE 2024,38.99563372988382
U2795,2024,,48.5,12.8,82.6,82.6,THE 2024,36.806141297975586
U2335,2024,,38.6,33.1,38.1,38.1,THE 2024,31.18843005821496
U0609,2024,,49.6,35.3,44.5,44.5,THE 2024,36.99545701507677
U0632,2024,,35.9,36.0,36.7,36.7,THE 2024,31.61924661400665
U2362,2024,,34.1,22.5,54.1,54.1,THE 2024,29.52902732014708
U0644,2024,,85.8,17.2,71.3,71.3,THE 2024,44.612527968689704
U2804,2024,,30.3,24.7,65.5,65.5,THE 2024,33.31448474105903
U0687,2024,,40.6,18.3,71.7,71.7,THE 2024,34.38258229777248
U0715,2024,,75.6,13.9,66.7,66.7,THE 2024,38.98319913408561
U0725,2024,,48.2,15.0,83.4,83.4,THE 2024,38.13585092349301
U0738,2024,,28.4,19.3,79.6,79.6,THE 2024,34.4173272860337
U0755,2024,,27.5,26.8,50.4,50.4,THE 2024,29.033917515668904
U2838,2024,,34.5,30.1,68.4,68.4,THE 2024,38.06381967953804
U2839,2024,,76.8,10.5,72.3,72.3,THE 2024,39.23598233306806
U0770,2024,,41.1,27.4,72.9,72.9,THE 2024,39.64672509129693
U2848,2024,,91.6,13.4,67.2,67.2,THE 2024,42.74631536360049
U0795,2024,,51.5,26.4,44.7,44.7,THE 2024,32.85268422068498
U0844,2024,,75.3,13.9,70.6,70.6,THE 2024,40.12560101454531
U0847,2024,,26.9,19.6,72.4,72.4,THE 2024,31.968812383389018
U0871,2024,,28.6,24.1,52.0,52.0,THE 2024,28.383287309064677
U0874,2024,,18.4,24.1,59.7,59.7,THE 2024,28.315293923822818
U0881,2024,,22.3,24.1,70.6,70.6,THE 2024,32.65410063049445
U2871,2024,,42.4,22.7,80.4,80.4,THE 2024,39.8342506795844
U0915,2024,,39.5,21.4,71.7,71.7,THE 2024,35.74129847784797
U0931,2024,,38.3,16.4,54.5,54.5,THE 2024,27.47229239048604
U0936,2024,,53.0,35.7,56.3,56.3,THE 2024,41.7033621751136
U0938,2024,,33.0,26.5,62.0,62.0,THE 2024,33.82050080346127
U0963,2024,,67.1,34.9,40.0,40.0,THE 2024,39.61610870014686
U0977,2024,,43.4,29.0,55.7,55.7,THE 2024,35.68327139075406
U0981,2024,,41.9,15.0,74.8,74.8,THE 2024,33.9331439957016
U0990,2024,,23.7,24.3,51.8,51.8,THE 2024,27.240797770100315
U1001,2024,,55.1,14.1,77.5,77.5,THE 2024,37.49482856282721
U1010,2024,,65.7,19.2,78.3,78.3,THE 2024,42.980488188217876
U2881,2024,,67.1,13.4,62.7,62.7,THE 2024,35.41941597497591
U1021,2024,,76.7,18.3,58.3,58.3,THE 2024,38.93847813416646
U1024,2024,,25.3,17.1,59.3,59.3,THE 2024,26.19060221226848
U2885,2024,,56.7,28.7,44.4,44.4,THE 2024,35.2222344470299
U1042,2024,,57.5,20.9,57.4,57.4,THE 2024,35.377498744173465
U2888,2024,,24.8,19.9,74.7,74.7,THE 2024,32.33469625724009
U1059,2024,,25.3,15.0,75.6,75.6,THE 2024,30.16785490138856
U1075,2024,,38.4,27.0,49.2,49.2,THE 2024,31.400941400218574
U1100,2024,,39.4,15.8,61.5,61.5,THE 2024,29.60453410535363
U1116,2024,,64.4,21.7,43.6,43.6,THE 2024,33.16640251842411
U1133,2024,,39.0,27.2,48.1,48.1,THE 2024,31.30818685656437
U1145,2024,,45.0,37.6,49.1,49.1,THE 2024,38.52147490030208
U1162,2024,,27.9,11.2,67.6,67.6,THE 2024,26.3128075258759
U1208,2024,,73.8,22.5,57.6,57.6,THE 2024,40.220337351149055
U2924,2024,,68.0,23.2,58.6,58.6,THE 2024,39.496079923518195
U1239,2024,,92.3,12.4,65.9,65.9,THE 2024,41.98650850324217
U2932,2024,,72.9,18.9,58.0,58.0,THE 2024,38.24050131851421
U1243,2024,,47.8,21.4,61.1,61.1,THE 2024,34.44637293154655
U1251,2024,,27.1,11.3,34.2,34.2,THE 2024,15.766763628818545
U1262,2024,,48.7,25.0,46.3,46.3,THE 2024,31.94022765577017
U1265,2024,,20.3,15.6,76.5,76.5,THE 2024,29.55350429916398
U2541,2024,,57.9,19.0,67.5,67.5,THE 2024,37.624844249198155
U1272,2024,,48.3,18.5,46.3,46.3,THE 2024,28.436783872957903
U1278,2024,,36.0,22.6,75.6,75.6,THE 2024,36.738749676522346
U2953,2024,,50.1,24.6,61.5,61.5,THE 2024,36.80435969809748
U1287,2024,,66.3,31.0,50.1,50.1,THE 2024,40.525030613548175
U1288,2024,,29.7,14.7,63.9,63.9,THE 2024,27.429849445570618
U1295,2024,,24.7,12.4,65.6,65.6,THE 2024,25.544803884589
U2975,2024,,51.9,30.3,59.3,59.3,THE 2024,39.54173116970348
U1340,2024,,50.7,20.0,58.8,58.8,THE 2024,33.69743951640177
U1352,2024,,65.8,22.7,61.9,61.9,THE 2024,39.730019268523904
U3003,2024,,69.7,27.2,53.7,53.7,THE 2024,40.4771607779934
U1399,2024,,24.7,31.6,50.1,50.1,THE 2024,30.779036530212938
U1394,2024,,28.0,21.2,79.4,79.4,THE 2024,35.25409393054172
U1397,2024,,37.1,16.2,69.1,69.1,THE 2024,31.62555162963912
U1428,2024,,75.1,27.0,38.3,38.3,THE 2024,36.880756217126134
U1478,2024,,55.1,19.4,71.2,71.2,THE 2024,38.30998951817508
U1476,2024,,65.6,27.1,43.2,43.2,THE 2024,36.162186168042346
U1445,2024,,47.2,33.7,43.8,43.8,THE 2024,35.35840293122458
U1454,2024,,38.1,23.0,59.1,59.1,THE 2024,32.31606610048276
U1430,2024,,23.1,20.2,64.7,64.7,THE 2024,28.965539617581005
U1431,2024,,20.5,19.5,71.7,71.7,THE 2024,30.150569947305154
U1491,2024,,86.8,18.8,66.6,66.6,THE 2024,44.2287659059022
U3010,2024,,38.3,25.6,64.7,64.7,THE 2024,35.471665418954466
U3012,2024,,81.1,25.0,62.4,62.4,THE 2024,44.791354161136184
U3026,2024,,37.0,22.1,74.4,74.4,THE 2024,36.34470136204495
U1523,2024,,46.7,28.1,57.8,57.8,THE 2024,36.66384418127466
U1531,2024,,62.8,15.9,60.0,60.0,THE 2024,34.848663751523866
U1540,2024,,56.6,18.7,64.3,64.3,THE 2024,36.15633745046377
U1542,2024,,70.8,14.7,64.0,64.0,THE 2024,37.400542601405434
U1552,2024,,51.9,36.6,31.6,31.6,THE 2024,34.214334473059736
U1570,2024,,37.2,20.1,61.2,61.2,THE 2024,31.232701393696786
U1573,2024,,56.0,20.9,60.8,60.8,THE 2024,36.07393182248452
U1574,2024,,38.1,20.4,61.2,61.2,THE 2024,31.60758826980426
U1580,2024,,63.2,25.0,63.5,63.5,THE 2024,40.805133651618995
U1582,2024,,63.6,16.1,68.7,68.7,THE 2024,37.85723630313951
U1583,2024,,51.0,18.2,75.9,75.9,THE 2024,38.15369748429331
U1738,2024,,54.6,22.5,77.9,77.9,THE 2024,41.90103589371743
U1601,2024,,74.5,18.0,54.4,54.4,THE 2024,37.03424862790157
U1603,2024,,87.9,21.1,62.5,62.5,THE 2024,44.42297983809381
U3051,2024,,34.8,22.5,69.8,69.8,THE 2024,34.58927963022705
U1611,2024,,23.5,16.2,67.9,67.9,THE 2024,27.962723481507716
U3054,2024,,38.7,22.6,72.2,72.2,THE 2024,36.33252216048458
U1620,2024,,32.2,22.6,78.2,78.2,THE 2024,36.629734243342334
