university_id,university_name,country_id,country_name,region
U0667,francisk skorina gomel state university,C0021,belarus,
U0668,free university of berlin,C0086,germany,
U0669,free university of bozenbolzano,C0114,italy,Europe
U0670,freie universitaet berlin,C0086,germany,Europe
U0671,friedrichalexanderuniversität erlangennürnberg,C0086,germany,Europe
U0672,friedrich schiller university jena,C0086,germany,
U0673,fudan university,C0046,china mainland,Asia
U0674,fu jen catholic university,C0267,taiwan,Asia
U0675,fujian agriculture and forestry university,C0046,china,
U0676,fujian normal university,C0046,china,
U0677,fujita health university,C0116,japan,
U0678,fukui prefectural university,C0116,japan,
U0679,fukuoka university,C0116,japan,
U0680,fukushima university,C0116,japan,
U0681,fundación ceu san pablo,C0216,spain,Europe
U0682,fundación universidad de bogotájorge tadeo lozano,C0047,colombia,Americas
U0683,fundación universitaria del área andina,C0047,colombia,
U0684,fundação oswaldo cruz,C0030,brazil,
U0685,future university in egypt,C0260,egypt,Africa
U0686,fuzhou university,C0046,china,
U0687,gabriele dannunzio university,C0114,italy,
U0688,gadjah mada university,C0109,indonesia,Asia
U0689,gangadhar meher university,C0108,india,
U0690,gauhati university,C0108,india,
U0691,gaziantep university,C0257,turkey,
U0692,gazi üniversitesi,C0257,turkey,Asia
U0693,gazi university,C0257,turkey,
U0694,gdansk university of technology,C0188,poland,Europe
U0695,gdańsk university of technology,C0188,poland,
U0696,gebze technical university,C0257,turkey,
U0697,gebze technical university gtu,C0257,turkey,Asia
U0698,general sir john kotelawala defence university,C0217,sri lanka,
U0699,george emil palade university of medicine pharmacy science and technology of targu mures,C0194,romania,
U0700,george mason university,C0245,united states,Americas
U0701,georgetown university,C0245,united states,Americas
U0702,george washington university,C0245,united states,Americas
U0703,georgia institute of technology,C0245,united states,Americas
U0704,georgian technical university,C0085,georgia,Asia
U0705,georgia southern university,C0245,united states,
U0706,georgia state university,C0245,united states,Americas
U0707,german jordanian university,C0117,jordan,Asia
U0708,german university in cairo,C0260,egypt,Africa
U0709,ghent university,C0022,belgium,Europe
U0710,gheorghe asachi technical university of iaşi,C0194,romania,
U0711,the gheorghe asachi technical university of iasi,C0194,romania,Europe
U0712,ghulam ishaq khan institute of engineering sciences and technology,C0181,pakistan,
U0713,gifu university,C0116,japan,Asia
U0714,gitam university,C0108,india,
U0715,glasgow caledonian university,C0244,united kingdom,Europe
U0716,glasgow school of art,C0244,united kingdom,
U0717,gla university,C0108,india,
U0718,goa university,C0108,india,
U0719,goethe university frankfurt,C0086,germany,
U0720,goetheuniversity frankfurt am main,C0086,germany,Europe
U0721,goldsmiths university of london,C0244,united kingdom,Europe
U0722,golestan university of medical sciences,C0259,iran,
U0723,gomel state medical university,C0021,belarus,
U0724,gorgan university of agricultural sciences and natural resources,C0259,iran,
U0725,government college university faisalabad,C0181,pakistan,
U0726,government college university lahore,C0181,pakistan,
U0727,government college women university faisalabad,C0181,pakistan,
U0728,government college women university sialkot,C0181,pakistan,
U0729,the government sadiq college women university bahawalpur,C0181,pakistan,
U0730,the graduate university for advanced studies sokendai,C0116,japan,
U0731,grand valley state university,C0245,united states,
U0732,graphic era university,C0108,india,
U0733,graz university of technology,C0015,austria,Europe
U0734,greenwich university,C0181,pakistan,
U0735,gregory university uturu,C0173,nigeria,
U0736,griffith university,C0014,australia,Oceania
U0737,grigore t popa university of medicine and pharmacy,C0194,romania,
U0738,guangdong university of technology,C0046,china,
U0739,guangxi university,C0046,china,
U0740,guangzhou medical university,C0046,china,
U0741,guangzhou university,C0046,china,
U0742,gubkin russian state university of oil and gas,C0195,russian federation,
U0743,guilan university of medical sciences,C0259,iran,
U0744,guildhall school of music and drama,C0244,united kingdom,
U0745,gulf college,C0178,oman,
U0746,gulf medical university,C0243,united arab emirates,
U0747,gulf university for science and technology,C0123,kuwait,Asia
U0748,gulistan state university,C0248,uzbekistan,
U0749,gunma university,C0116,japan,Asia
U0750,guru ghasidas vishwavidyalaya,C0108,india,
U0751,guru gobind singh indraprastha university,C0108,india,Asia
U0752,guru jambheshwar university of science and technology,C0108,india,
U0753,gwangju institute of science and technology gist,C0261,south korea,Asia
U0754,gyeongsang national university,C0261,south korea,
U0755,hacettepe university,C0257,turkey,Asia
U0756,hagoromo university of international studies,C0116,japan,
U0757,hakim sabzevari university,C0259,iran,
U0758,hakuoh university,C0116,japan,
U0759,haliç university,C0257,turkey,
U0760,hallym university,C0261,south korea,Asia
U0761,halmstad university,C0226,sweden,
U0762,hamad bin khalifa university,C0193,qatar,Asia
U0763,hamamatsu university school of medicine,C0116,japan,
U0764,hamburg university of technology,C0086,germany,
U0765,hanoi university of science and technology,C0251,viet nam,Asia
U0766,hanseo university,C0261,south korea,
U0767,hanyang university,C0261,south korea,Asia
U0768,harbin engineering university,C0046,china mainland,Asia
U0769,harbin institute of technology,C0046,china mainland,Asia
U0770,harokopio university of athens,C0089,greece,
U0771,harper adams university,C0244,united kingdom,Europe
U0772,hartpury university,C0244,united kingdom,
U0773,harvard university,C0245,united states,Americas
U0774,hasanuddin university,C0109,indonesia,
U0775,the hashemite university,C0117,jordan,Asia
U0776,hasselt university,C0022,belgium,Europe
U0777,hassiba benbouali university of chlef,C0005,algeria,
U0778,hawler medical university,C0111,iraq,
U0779,hazara university mansehra,C0181,pakistan,
U0780,the hebrew university of jerusalem,C0113,israel,Asia
U0781,heinrich heine university düsseldorf,C0086,germany,
U0782,hellenic open university,C0089,greece,
U0783,helwan university,C0260,egypt,Africa
U0784,heriotwatt university,C0244,united kingdom,Europe
U0785,the herzen state pedagogical university of russia,C0195,russian federation,Europe
U0786,higher national school of renewable energies environment and sustainable development,C0005,algeria,
U0787,higher school of agronomy mostaganem esam,C0005,algeria,
U0788,higher school of management and digital economy hsmde,C0005,algeria,
U0789,higher school of management tlemcen,C0005,algeria,
U0790,hilla university college,C0111,iraq,
U0791,hindustan institute of technology and science,C0108,india,
U0792,hiroshima institute of technology,C0116,japan,
U0793,hiroshima international university,C0116,japan,
U0794,hiroshima shudo university,C0116,japan,
U0795,hiroshima university,C0116,japan,Asia
U0796,hitit university,C0257,turkey,
U0797,hitotsubashi university,C0116,japan,Asia
U0798,häme university of applied sciences,C0080,finland,
U0799,ho chi minh city open university,C0251,viet nam,
U0800,hodeida university,C0262,yemen,
U0801,hohai university,C0268,china mainland,Asia
U0802,hokkaido university,C0116,japan,Asia
U0803,hokkaido university of science,C0116,japan,
U0804,holy spirit university of kaslik,C0132,lebanon,Asia
U0805,hongik university,C0261,south korea,Asia
U0806,hong kong baptist university,C0270,hong kong sar,Asia
U0807,the hong kong polytechnic university,C0270,hong kong sar,Asia
U0808,the hong kong university of science and technology,C0270,hong kong sar,Asia
U0809,hosei university,C0116,japan,
U0810,ho technical university,C0087,ghana,
U0811,howard university,C0245,united states,Americas
U0812,hryhorii skovoroda university in pereiaslav,C0242,ukraine,
U0813,hse university,C0195,russian federation,Europe
U0814,huachiew chalermprakiet university,C0231,thailand,
U0815,huaqiao university,C0046,china,
U0816,huazhong agricultural university,C0268,china mainland,Asia
U0817,huazhong university of science and technology,C0046,china mainland,Asia
