university_id,year,global_rank,overall_score,academic_reputation_score,employer_reputation_score,source,teaching_score,research_score,citation_score,industry_income_score,international_outlook_score
U2722,2025,403.0,29.5,14.3,7.7,QS 2025,,,,,
U0899,2025,405.0,29.3,7.4,28.7,QS 2025,,,,,
U1831,2025,405.0,29.3,27.8,43.4,QS 2025,,,,,
U3320,2025,405.0,29.3,6.1,4.6,QS 2025,,,,,
U0275,2025,408.0,29.1,10.0,3.6,QS 2025,,,,,
U1287,2025,408.0,29.1,23.5,31.7,QS 2025,,,,,
U0813,2025,410.0,29.0,24.0,38.4,QS 2025,,,,,
U0107,2025,410.0,29.0,32.1,31.1,QS 2025,,,,,
U0185,2025,412.0,28.9,19.3,11.2,QS 2025,,,,,
U0733,2025,413.0,28.8,14.7,15.7,QS 2025,,,,,
U3432,2025,413.0,28.8,3.1,2.8,QS 2025,,,,,
U0474,2025,415.0,28.7,15.8,11.4,QS 2025,,,,,
U1603,2025,416.0,28.6,30.7,37.6,QS 2025,,,,,
U2073,2025,416.0,28.6,23.9,24.8,QS 2025,,,,,
U2781,2025,418.0,28.5,18.4,13.7,QS 2025,,,,,
U0284,2025,418.0,28.5,24.9,65.3,QS 2025,,,,,
U0496,2025,420.0,28.4,22.0,42.4,QS 2025,,,,,
U0549,2025,421.0,28.3,20.1,26.0,QS 2025,,,,,
U2925,2025,421.0,28.3,18.3,25.5,QS 2025,,,,,
U0174,2025,423.0,28.1,12.5,18.5,QS 2025,,,,,
U2569,2025,423.0,28.1,19.2,8.1,QS 2025,,,,,
U1448,2025,425.0,28.0,13.9,54.7,QS 2025,,,,,
U0929,2025,426.0,27.9,23.5,46.9,QS 2025,,,,,
U1209,2025,426.0,27.9,21.2,32.0,QS 2025,,,,,
U1023,2025,428.0,27.8,15.8,7.0,QS 2025,,,,,
U1943,2025,428.0,27.8,13.5,6.6,QS 2025,,,,,
U3119,2025,430.0,27.7,11.8,4.2,QS 2025,,,,,
U0360,2025,431.0,27.6,8.6,4.1,QS 2025,,,,,
U2139,2025,431.0,27.6,22.0,13.5,QS 2025,,,,,
U2826,2025,431.0,27.6,44.4,14.1,QS 2025,,,,,
U0043,2025,477.0,25.1,17.3,42.2,QS 2025,,,,,
U0834,2025,435.0,27.4,8.1,49.3,QS 2025,,,,,
U0932,2025,436.0,27.2,7.8,14.0,QS 2025,,,,,
U1372,2025,436.0,27.2,8.0,4.5,QS 2025,,,,,
U2481,2025,436.0,27.2,26.5,16.3,QS 2025,,,,,
U3348,2025,439.0,27.1,19.1,23.5,QS 2025,,,,,
U1916,2025,440.0,27.0,7.4,5.3,QS 2025,,,,,
U2500,2025,440.0,27.0,21.7,7.4,QS 2025,,,,,
U0465,2025,442.0,26.8,18.3,20.4,QS 2025,,,,,
U1552,2025,442.0,26.8,24.7,18.4,QS 2025,,,,,
U2488,2025,442.0,26.8,24.2,35.5,QS 2025,,,,,
U0979,2025,445.0,26.7,14.4,6.5,QS 2025,,,,,
U1025,2025,445.0,26.7,12.7,5.9,QS 2025,,,,,
U2476,2025,445.0,26.7,35.6,11.0,QS 2025,,,,,
U0503,2025,448.0,26.6,9.6,3.8,QS 2025,,,,,
U0824,2025,448.0,26.6,7.9,10.3,QS 2025,,,,,
U2510,2025,448.0,26.6,18.6,3.4,QS 2025,,,,,
U2791,2025,451.0,26.5,5.3,5.0,QS 2025,,,,,
U0240,2025,452.0,26.4,12.1,7.8,QS 2025,,,,,
U1449,2025,452.0,26.4,34.7,20.5,QS 2025,,,,,
U2886,2025,452.0,26.4,14.4,12.6,QS 2025,,,,,
U3164,2025,452.0,26.4,11.2,9.4,QS 2025,,,,,
U1358,2025,456.0,26.3,16.6,23.6,QS 2025,,,,,
U2189,2025,456.0,26.3,19.9,11.6,QS 2025,,,,,
U2519,2025,456.0,26.3,39.1,10.3,QS 2025,,,,,
U2834,2025,456.0,26.3,12.8,12.8,QS 2025,,,,,
U1988,2025,460.0,26.2,18.0,7.3,QS 2025,,,,,
U2308,2025,461.0,26.1,43.4,55.0,QS 2025,,,,,
U2030,2025,462.0,26.0,21.7,15.4,QS 2025,,,,,
U2309,2025,462.0,26.0,39.1,12.6,QS 2025,,,,,
U1254,2025,464.0,25.9,4.4,3.4,QS 2025,,,,,
U1133,2025,465.0,25.8,28.4,33.2,QS 2025,,,,,
U2594,2025,466.0,25.7,18.3,10.5,QS 2025,,,,,
U2483,2025,466.0,25.7,11.0,52.0,QS 2025,,,,,
U2607,2025,466.0,25.7,18.0,10.7,QS 2025,,,,,
U3378,2025,466.0,25.7,23.3,20.0,QS 2025,,,,,
U0927,2025,470.0,25.6,20.7,12.0,QS 2025,,,,,
U0257,2025,471.0,25.5,14.4,14.5,QS 2025,,,,,
U0598,2025,472.0,25.3,15.5,5.2,QS 2025,,,,,
U1013,2025,472.0,25.3,12.8,12.3,QS 2025,,,,,
U0227,2025,474.0,25.2,8.6,5.8,QS 2025,,,,,
U0795,2025,474.0,25.2,24.1,12.3,QS 2025,,,,,
U2598,2025,474.0,25.2,15.8,3.4,QS 2025,,,,,
U3128,2025,434.0,27.5,18.1,17.3,QS 2025,,,,,
U0271,2025,477.0,25.1,24.0,52.1,QS 2025,,,,,
U0876,2025,477.0,25.1,6.1,5.0,QS 2025,,,,,
U1775,2025,477.0,25.1,14.9,5.7,QS 2025,,,,,
U0041,2025,481.0,25.0,36.9,6.5,QS 2025,,,,,
U1675,2025,481.0,25.0,19.9,29.4,QS 2025,,,,,
U3192,2025,481.0,25.0,10.1,8.2,QS 2025,,,,,
U0389,2025,484.0,24.9,8.4,2.6,QS 2025,,,,,
U0115,2025,485.0,24.8,4.6,3.3,QS 2025,,,,,
U1445,2025,485.0,24.8,26.5,24.9,QS 2025,,,,,
U2596,2025,487.0,24.7,15.3,53.9,QS 2025,,,,,
U2842,2025,488.0,24.6,15.2,6.6,QS 2025,,,,,
U0405,2025,489.0,24.5,7.6,4.6,QS 2025,,,,,
U0413,2025,489.0,24.5,16.0,31.9,QS 2025,,,,,
U0938,2025,489.0,24.5,4.9,15.7,QS 2025,,,,,
U1881,2025,489.0,24.5,20.3,13.1,QS 2025,,,,,
U2193,2025,489.0,24.5,41.1,25.8,QS 2025,,,,,
U2883,2025,489.0,24.5,16.2,11.4,QS 2025,,,,,
U0359,2025,495.0,24.4,9.0,6.7,QS 2025,,,,,
U0556,2025,495.0,24.4,11.9,25.3,QS 2025,,,,,
U1004,2025,497.0,24.2,12.1,46.1,QS 2025,,,,,
U1438,2025,497.0,24.2,9.2,11.8,QS 2025,,,,,
U2261,2025,497.0,24.2,35.4,24.3,QS 2025,,,,,
U2712,2025,497.0,24.2,16.3,9.4,QS 2025,,,,,
U1084,2025,202.0,46.1,22.7,21.0,QS 2025,,,,,
U0464,2025,501.0,24.1,6.8,12.5,QS 2025,,,,,
U0561,2025,501.0,24.1,13.3,4.7,QS 2025,,,,,
U1011,2025,501.0,24.1,22.3,11.4,QS 2025,,,,,
U2856,2025,501.0,24.1,12.7,12.4,QS 2025,,,,,
U2769,2025,506.0,24.0,9.4,7.9,QS 2025,,,,,
U3231,2025,506.0,24.0,24.9,10.5,QS 2025,,,,,
U0158,2025,508.0,23.9,28.2,26.1,QS 2025,,,,,
U1886,2025,508.0,23.9,7.7,3.2,QS 2025,,,,,
U1924,2025,508.0,23.9,17.1,9.4,QS 2025,,,,,
U0609,2025,511.0,23.8,22.1,21.2,QS 2025,,,,,
U3459,2025,511.0,23.8,5.4,22.0,QS 2025,,,,,
U0845,2025,513.0,23.7,10.5,11.4,QS 2025,,,,,
U1695,2025,513.0,23.7,20.3,23.0,QS 2025,,,,,
U2974,2025,513.0,23.7,20.4,10.9,QS 2025,,,,,
U0178,2025,516.0,23.6,21.4,64.5,QS 2025,,,,,
U0570,2025,516.0,23.6,8.5,6.8,QS 2025,,,,,
U0924,2025,516.0,23.6,7.7,19.9,QS 2025,,,,,
U1182,2025,516.0,23.6,11.1,16.7,QS 2025,,,,,
U1795,2025,516.0,23.6,19.5,44.6,QS 2025,,,,,
U2857,2025,516.0,23.6,8.9,4.5,QS 2025,,,,,
U3311,2025,516.0,23.6,19.6,14.2,QS 2025,,,,,
U3450,2025,,,17.6,18.4,QS 2025,,,,,
U1712,2025,524.0,23.4,18.7,16.5,QS 2025,,,,,
U2205,2025,524.0,23.4,20.9,36.2,QS 2025,,,,,
U2593,2025,526.0,23.3,17.2,5.7,QS 2025,,,,,
U1341,2025,527.0,23.2,4.0,6.1,QS 2025,,,,,
U2595,2025,527.0,23.2,23.5,9.7,QS 2025,,,,,
U2668,2025,527.0,23.2,10.2,15.7,QS 2025,,,,,
U3376,2025,527.0,23.2,23.3,51.9,QS 2025,,,,,
U0482,2025,526.0,23.3,9.9,10.4,QS 2025,,,,,
U0867,2025,531.0,23.1,5.5,5.9,QS 2025,,,,,
U2690,2025,531.0,23.1,9.1,7.1,QS 2025,,,,,
U3248,2025,531.0,23.1,15.7,6.3,QS 2025,,,,,
U2401,2025,534.0,23.0,40.8,19.2,QS 2025,,,,,
U1192,2025,535.0,22.9,17.2,73.2,QS 2025,,,,,
U1535,2025,535.0,22.9,10.9,10.8,QS 2025,,,,,
U2688,2025,535.0,22.9,31.3,5.5,QS 2025,,,,,
U2784,2025,535.0,22.9,13.8,7.6,QS 2025,,,,,
U0148,2025,539.0,22.8,23.5,25.0,QS 2025,,,,,
U0797,2025,539.0,22.8,14.4,73.0,QS 2025,,,,,
U2002,2025,539.0,22.8,13.0,39.2,QS 2025,,,,,
U2496,2025,539.0,22.8,10.3,3.0,QS 2025,,,,,
U3102,2025,539.0,22.8,26.9,14.6,QS 2025,,,,,
U2315,2025,544.0,22.7,21.3,5.1,QS 2025,,,,,
U2427,2025,544.0,22.7,8.3,71.6,QS 2025,,,,,
U1537,2025,547.0,22.6,5.8,3.2,QS 2025,,,,,
U2038,2025,547.0,22.6,30.6,19.9,QS 2025,,,,,
U2818,2025,547.0,22.6,18.8,4.9,QS 2025,,,,,
U2862,2025,547.0,22.6,6.8,2.5,QS 2025,,,,,
U3281,2025,547.0,22.6,3.9,3.9,QS 2025,,,,,
U2197,2025,261.0,39.4,30.1,38.3,QS 2025,,,,,
U3176,2025,552.0,22.5,5.9,5.0,QS 2025,,,,,
U0776,2025,554.0,22.4,5.8,3.3,QS 2025,,,,,
U1019,2025,554.0,22.4,21.0,30.7,QS 2025,,,,,
U2566,2025,554.0,22.4,22.0,25.4,QS 2025,,,,,
U2775,2025,554.0,22.4,23.0,45.6,QS 2025,,,,,
U3305,2025,554.0,22.4,7.4,5.5,QS 2025,,,,,
U1635,2025,559.0,22.3,16.0,10.9,QS 2025,,,,,
U2185,2025,559.0,22.3,8.1,11.3,QS 2025,,,,,
U2191,2025,559.0,22.3,20.7,12.8,QS 2025,,,,,
U2490,2025,562.0,22.2,18.1,3.7,QS 2025,,,,,
U2555,2025,562.0,22.2,15.4,6.3,QS 2025,,,,,
U0601,2025,564.0,22.1,23.3,22.6,QS 2025,,,,,
U1401,2025,565.0,22.0,5.7,2.5,QS 2025,,,,,
U2753,2025,565.0,22.0,14.4,8.1,QS 2025,,,,,
U0386,2025,567.0,21.9,34.8,17.1,QS 2025,,,,,
U1203,2025,567.0,21.9,29.0,34.4,QS 2025,,,,,
U1318,2025,567.0,21.9,9.8,25.4,QS 2025,,,,,
U2736,2025,570.0,21.8,5.6,9.3,QS 2025,,,,,
U3175,2025,570.0,21.8,18.5,16.8,QS 2025,,,,,
U3214,2025,570.0,21.8,15.6,52.2,QS 2025,,,,,
U0662,2025,573.0,21.6,25.6,18.1,QS 2025,,,,,
U0661,2025,574.0,21.5,15.3,22.5,QS 2025,,,,,
U2768,2025,574.0,21.5,17.9,13.9,QS 2025,,,,,
U1440,2025,576.0,21.4,8.9,8.4,QS 2025,,,,,
U1927,2025,576.0,21.4,17.5,45.5,QS 2025,,,,,
U1944,2025,576.0,21.4,4.4,2.8,QS 2025,,,,,
U2200,2025,576.0,21.4,20.6,57.0,QS 2025,,,,,
U0990,2025,580.0,21.3,31.0,14.4,QS 2025,,,,,
U1007,2025,580.0,21.3,5.2,2.7,QS 2025,,,,,
U1267,2025,580.0,21.3,15.1,18.1,QS 2025,,,,,
U1649,2025,580.0,21.3,6.9,4.8,QS 2025,,,,,
U2580,2025,580.0,21.3,17.7,3.4,QS 2025,,,,,
U0910,2025,585.0,21.2,17.3,48.9,QS 2025,,,,,
U1915,2025,585.0,21.2,12.3,14.2,QS 2025,,,,,
U0287,2025,587.0,21.1,4.3,4.6,QS 2025,,,,,
U1896,2025,587.0,21.1,10.0,14.9,QS 2025,,,,,
U2819,2025,587.0,21.1,20.6,18.6,QS 2025,,,,,
U2558,2025,587.0,21.1,30.8,40.4,QS 2025,,,,,
U2901,2025,587.0,21.1,12.6,10.2,QS 2025,,,,,
U0038,2025,592.0,21.0,24.0,32.2,QS 2025,,,,,
U1547,2025,592.0,21.0,10.6,15.1,QS 2025,,,,,
U2587,2025,592.0,21.0,18.5,7.7,QS 2025,,,,,
U0963,2025,595.0,20.9,10.5,13.0,QS 2025,,,,,
U2104,2025,596.0,20.8,24.6,19.4,QS 2025,,,,,
U2467,2025,596.0,20.8,19.0,41.6,QS 2025,,,,,
U2874,2025,596.0,20.8,18.4,8.7,QS 2025,,,,,
U2929,2025,596.0,20.8,19.9,9.2,QS 2025,,,,,
U3198,2025,596.0,20.8,13.1,15.9,QS 2025,,,,,
U0319,2025,,,19.6,15.8,QS 2025,,,,,
U0840,2025,,,12.8,11.0,QS 2025,,,,,
U1112,2025,,,16.6,8.3,QS 2025,,,,,
U1120,2025,,,17.9,15.3,QS 2025,,,,,
U1271,2025,,,11.8,12.6,QS 2025,,,,,
U1417,2025,,,20.1,37.8,QS 2025,,,,,
U1616,2025,,,9.7,2.9,QS 2025,,,,,
U1743,2025,,,8.0,8.4,QS 2025,,,,,
U2588,2025,,,10.2,5.0,QS 2025,,,,,
U2759,2025,,,13.9,12.7,QS 2025,,,,,
U2849,2025,,,8.6,6.1,QS 2025,,,,,
U3148,2025,,,13.8,9.4,QS 2025,,,,,
U0117,2025,,,23.1,21.6,QS 2025,,,,,
U0171,2025,,,9.3,12.5,QS 2025,,,,,
U0301,2025,,,13.0,29.3,QS 2025,,,,,
U0408,2025,,,17.7,10.8,QS 2025,,,,,
U0563,2025,,,5.6,2.1,QS 2025,,,,,
U1666,2025,,,32.4,16.2,QS 2025,,,,,
U2022,2025,,,10.6,12.5,QS 2025,,,,,
U2896,2025,,,5.7,3.7,QS 2025,,,,,
U2975,2025,,,15.6,7.1,QS 2025,,,,,
U0014,2025,,,7.5,4.8,QS 2025,,,,,
U0108,2025,,,10.3,16.9,QS 2025,,,,,
U0187,2025,,,18.5,28.7,QS 2025,,,,,
U0379,2025,,,5.7,4.2,QS 2025,,,,,
U0960,2025,,,28.1,25.3,QS 2025,,,,,
U1741,2025,,,19.5,37.3,QS 2025,,,,,
U2026,2025,,,12.8,10.2,QS 2025,,,,,
U2251,2025,,,9.7,5.8,QS 2025,,,,,
U2300,2025,,,10.2,9.8,QS 2025,,,,,
U3156,2025,,,12.9,9.5,QS 2025,,,,,
U3234,2025,,,11.0,4.3,QS 2025,,,,,
U0055,2025,552.0,22.5,22.6,15.7,QS 2025,,,,,
U0044,2025,,,13.7,15.0,QS 2025,,,,,
U0288,2025,,,21.3,16.2,QS 2025,,,,,
U0371,2025,,,6.3,4.3,QS 2025,,,,,
U0395,2025,,,3.4,1.7,QS 2025,,,,,
U0612,2025,,,12.8,5.5,QS 2025,,,,,
U0888,2025,,,12.2,14.3,QS 2025,,,,,
U1838,2025,,,8.9,18.3,QS 2025,,,,,
U2162,2025,,,9.8,6.0,QS 2025,,,,,
U2260,2025,,,26.2,22.4,QS 2025,,,,,
U3077,2025,,,8.1,7.3,QS 2025,,,,,
U0249,2025,,,17.7,14.8,QS 2025,,,,,
U0513,2025,,,22.6,52.4,QS 2025,,,,,
U0562,2025,,,6.9,3.4,QS 2025,,,,,
U0755,2025,,,22.5,29.4,QS 2025,,,,,
U1208,2025,,,5.2,4.8,QS 2025,,,,,
U1415,2025,,,21.5,28.2,QS 2025,,,,,
U1590,2025,,,14.6,4.2,QS 2025,,,,,
U1757,2025,,,16.6,55.7,QS 2025,,,,,
U1932,2025,,,6.6,2.6,QS 2025,,,,,
U2013,2025,,,5.4,95.6,QS 2025,,,,,
U2561,2025,,,8.0,11.6,QS 2025,,,,,
U2981,2025,,,14.3,8.0,QS 2025,,,,,
U3207,2025,,,19.5,7.3,QS 2025,,,,,
U0819,2025,,,11.5,21.3,QS 2025,,,,,
U1607,2025,,,15.2,13.9,QS 2025,,,,,
U2321,2025,,,24.1,10.8,QS 2025,,,,,
U2853,2025,,,12.7,11.4,QS 2025,,,,,
U3295,2025,,,16.3,7.3,QS 2025,,,,,
U0012,2025,,,9.4,5.9,QS 2025,,,,,
U0423,2025,,,19.9,35.6,QS 2025,,,,,
U0468,2025,,,12.8,8.5,QS 2025,,,,,
U0669,2025,,,5.8,1.5,QS 2025,,,,,
U0918,2025,,,24.4,17.0,QS 2025,,,,,
U0935,2025,,,6.9,5.9,QS 2025,,,,,
U1313,2025,,,7.2,5.9,QS 2025,,,,,
U1423,2025,,,21.1,23.0,QS 2025,,,,,
U1926,2025,,,14.2,18.0,QS 2025,,,,,
U2125,2025,,,11.8,6.5,QS 2025,,,,,
U2269,2025,,,27.1,13.7,QS 2025,,,,,
U2946,2025,,,13.6,15.9,QS 2025,,,,,
U3073,2025,,,8.9,8.9,QS 2025,,,,,
U0004,2025,,,26.5,22.8,QS 2025,,,,,
U0229,2025,,,7.8,6.1,QS 2025,,,,,
U1050,2025,,,19.9,10.9,QS 2025,,,,,
U1064,2025,,,19.9,16.4,QS 2025,,,,,
U1286,2025,,,13.1,6.4,QS 2025,,,,,
U2342,2025,,,32.4,8.9,QS 2025,,,,,
U2838,2025,,,13.0,5.9,QS 2025,,,,,
U0394,2025,,,3.5,1.6,QS 2025,,,,,
U0721,2025,,,13.1,5.1,QS 2025,,,,,
U0873,2025,,,6.2,4.4,QS 2025,,,,,
U0996,2025,,,15.6,11.1,QS 2025,,,,,
U1700,2025,,,6.5,5.3,QS 2025,,,,,
U1698,2025,,,16.6,14.8,QS 2025,,,,,
U2094,2025,,,12.3,7.1,QS 2025,,,,,
U2626,2025,,,6.3,11.6,QS 2025,,,,,
U3011,2025,,,4.9,8.3,QS 2025,,,,,
U0370,2025,,,14.1,51.3,QS 2025,,,,,
U1543,2025,,,5.8,4.3,QS 2025,,,,,
U1606,2025,,,6.5,9.6,QS 2025,,,,,
U1891,2025,,,6.9,5.4,QS 2025,,,,,
U2247,2025,,,21.0,40.6,QS 2025,,,,,
U2268,2025,,,17.0,10.6,QS 2025,,,,,
U2417,2025,,,9.9,20.0,QS 2025,,,,,
U2350,2025,,,10.5,5.1,QS 2025,,,,,
U2362,2025,,,28.0,5.3,QS 2025,,,,,
U2694,2025,,,4.4,2.2,QS 2025,,,,,
U2828,2025,,,4.7,4.1,QS 2025,,,,,
U3133,2025,,,13.6,3.5,QS 2025,,,,,
U0245,2025,,,4.5,1.8,QS 2025,,,,,
U0536,2025,,,7.9,10.5,QS 2025,,,,,
U1202,2025,,,13.5,20.3,QS 2025,,,,,
U1433,2025,,,4.1,2.8,QS 2025,,,,,
U1979,2025,,,2.6,4.0,QS 2025,,,,,
U2032,2025,,,18.9,36.6,QS 2025,,,,,
U3007,2025,,,10.6,5.8,QS 2025,,,,,
U3039,2025,,,10.2,9.8,QS 2025,,,,,
U0034,2025,,,16.7,8.4,QS 2025,,,,,
U0106,2025,,,16.2,29.3,QS 2025,,,,,
U0473,2025,,,11.7,30.5,QS 2025,,,,,
U0497,2025,,,10.4,6.7,QS 2025,,,,,
U0520,2025,,,5.3,4.8,QS 2025,,,,,
U1216,2025,,,9.9,6.5,QS 2025,,,,,
U1393,2025,,,5.0,1.9,QS 2025,,,,,
U1645,2025,,,14.0,19.1,QS 2025,,,,,
U1799,2025,,,8.2,16.4,QS 2025,,,,,
U1476,2025,,,6.2,9.0,QS 2025,,,,,
U2141,2025,,,5.0,6.4,QS 2025,,,,,
U2495,2025,,,6.5,2.1,QS 2025,,,,,
U2998,2025,,,9.1,28.8,QS 2025,,,,,
U0296,2025,,,9.4,4.8,QS 2025,,,,,
U0309,2025,,,15.6,25.7,QS 2025,,,,,
U0530,2025,,,19.2,41.7,QS 2025,,,,,
U0545,2025,,,8.1,4.5,QS 2025,,,,,
U0573,2025,,,3.8,2.6,QS 2025,,,,,
U0976,2025,,,17.8,5.9,QS 2025,,,,,
U1145,2025,,,7.0,8.1,QS 2025,,,,,
U1196,2025,,,8.1,2.5,QS 2025,,,,,
U1327,2025,,,5.3,5.3,QS 2025,,,,,
U1752,2025,,,11.5,26.8,QS 2025,,,,,
U2505,2025,,,23.5,5.5,QS 2025,,,,,
U2514,2025,,,14.9,5.2,QS 2025,,,,,
U2987,2025,,,8.6,4.0,QS 2025,,,,,
U3232,2025,,,11.7,4.0,QS 2025,,,,,
U2484,2025,,,6.4,2.3,QS 2025,,,,,
U2491,2025,,,15.5,4.1,QS 2025,,,,,
U2671,2025,,,17.6,8.4,QS 2025,,,,,
U0098,2025,,,11.7,3.3,QS 2025,,,,,
U0335,2025,,,11.1,13.5,QS 2025,,,,,
U2232,2025,,,28.4,50.8,QS 2025,,,,,
U2297,2025,,,18.6,16.1,QS 2025,,,,,
U2599,2025,,,10.3,6.0,QS 2025,,,,,
U2541,2025,,,10.8,5.3,QS 2025,,,,,
U2732,2025,,,13.7,23.0,QS 2025,,,,,
U3222,2025,,,9.0,9.0,QS 2025,,,,,
U3279,2025,,,11.5,6.8,QS 2025,,,,,
U3359,2025,,,12.6,16.9,QS 2025,,,,,
U3339,2025,,,6.9,6.1,QS 2025,,,,,
U3369,2025,,,10.4,16.8,QS 2025,,,,,
U3372,2025,,,5.1,6.3,QS 2025,,,,,
U0903,2025,,,15.2,31.0,QS 2025,,,,,
U1061,2025,,,11.2,18.5,QS 2025,,,,,
U2076,2025,,,10.9,14.3,QS 2025,,,,,
U2133,2025,,,10.4,51.5,QS 2025,,,,,
U2320,2025,,,25.3,7.9,QS 2025,,,,,
U2452,2025,,,5.9,2.8,QS 2025,,,,,
U2702,2025,,,17.1,6.5,QS 2025,,,,,
U2796,2025,,,10.0,43.2,QS 2025,,,,,
U2943,2025,,,6.1,4.6,QS 2025,,,,,
U2969,2025,,,8.4,2.3,QS 2025,,,,,
U0023,2025,,,16.0,9.1,QS 2025,,,,,
U0226,2025,,,16.9,36.6,QS 2025,,,,,
U1111,2025,,,16.4,12.7,QS 2025,,,,,
U1399,2025,,,5.5,3.4,QS 2025,,,,,
U2741,2025,,,11.0,6.0,QS 2025,,,,,
U2750,2025,,,8.2,6.1,QS 2025,,,,,
U3057,2025,,,11.7,17.1,QS 2025,,,,,
U0024,2025,,,6.4,9.3,QS 2025,,,,,
U0291,2025,,,5.8,6.4,QS 2025,,,,,
U0388,2025,,,16.6,8.5,QS 2025,,,,,
U0392,2025,,,5.1,1.4,QS 2025,,,,,
U0436,2025,,,14.9,2.5,QS 2025,,,,,
U0804,2025,,,6.7,6.4,QS 2025,,,,,
U2289,2025,,,15.8,28.5,QS 2025,,,,,
U2522,2025,,,9.4,4.3,QS 2025,,,,,
U2953,2025,,,10.2,6.8,QS 2025,,,,,
U3061,2025,,,14.3,11.9,QS 2025,,,,,
U3338,2025,,,9.1,2.7,QS 2025,,,,,
U0205,2025,,,15.5,19.5,QS 2025,,,,,
U1058,2025,,,25.2,18.6,QS 2025,,,,,
U1482,2025,,,25.5,15.8,QS 2025,,,,,
U1713,2025,,,10.6,5.0,QS 2025,,,,,
U2102,2025,,,10.9,10.6,QS 2025,,,,,
U1500,2025,,,15.2,8.2,QS 2025,,,,,
U2253,2025,,,9.4,12.7,QS 2025,,,,,
U2346,2025,,,19.3,4.8,QS 2025,,,,,
U2914,2025,,,11.5,16.7,QS 2025,,,,,
U2991,2025,,,7.1,7.0,QS 2025,,,,,
U3465,2025,,,5.4,6.6,QS 2025,,,,,
U0069,2025,,,4.8,3.0,QS 2025,,,,,
U0966,2025,,,10.4,1.2,QS 2025,,,,,
U1074,2025,,,6.0,4.4,QS 2025,,,,,
U1497,2025,,,4.8,6.7,QS 2025,,,,,
U1846,2025,,,5.3,5.0,QS 2025,,,,,
U2252,2025,,,29.1,20.8,QS 2025,,,,,
U2891,2025,,,11.1,9.8,QS 2025,,,,,
U3017,2025,,,10.5,8.0,QS 2025,,,,,
U3335,2025,,,12.7,16.1,QS 2025,,,,,
U3381,2025,,,7.6,3.4,QS 2025,,,,,
U0054,2025,,,9.6,10.1,QS 2025,,,,,
U0066,2025,,,23.1,18.3,QS 2025,,,,,
U0136,2025,,,20.2,16.8,QS 2025,,,,,
U0172,2025,,,5.9,1.8,QS 2025,,,,,
U0248,2025,,,7.7,4.9,QS 2025,,,,,
U0250,2025,,,14.8,26.7,QS 2025,,,,,
U0276,2025,,,11.0,19.7,QS 2025,,,,,
U0569,2025,,,5.0,5.0,QS 2025,,,,,
U0694,2025,,,9.4,15.2,QS 2025,,,,,
U0816,2025,,,4.2,2.1,QS 2025,,,,,
U0850,2025,,,7.6,2.5,QS 2025,,,,,
U0902,2025,,,19.1,28.8,QS 2025,,,,,
U1021,2025,,,11.7,5.1,QS 2025,,,,,
U1092,2025,,,16.7,27.9,QS 2025,,,,,
U1167,2025,,,14.7,7.9,QS 2025,,,,,
U1222,2025,,,10.0,6.8,QS 2025,,,,,
U1239,2025,,,3.3,2.9,QS 2025,,,,,
U1294,2025,,,10.4,7.7,QS 2025,,,,,
U1455,2025,,,16.2,31.8,QS 2025,,,,,
U1559,2025,,,5.4,2.7,QS 2025,,,,,
U1641,2025,,,12.7,8.8,QS 2025,,,,,
U1681,2025,,,27.0,24.4,QS 2025,,,,,
U1788,2025,,,10.1,4.9,QS 2025,,,,,
U2015,2025,,,12.9,8.7,QS 2025,,,,,
U0343,2025,,,4.5,2.9,QS 2025,,,,,
U2144,2025,,,8.0,12.0,QS 2025,,,,,
U2159,2025,,,14.1,16.0,QS 2025,,,,,
U2204,2025,,,13.1,20.4,QS 2025,,,,,
U2374,2025,,,18.5,24.3,QS 2025,,,,,
U2432,2025,,,16.0,8.6,QS 2025,,,,,
U2501,2025,,,9.1,2.3,QS 2025,,,,,
U2456,2025,,,19.2,42.4,QS 2025,,,,,
U2589,2025,,,11.3,4.2,QS 2025,,,,,
U2600,2025,,,7.3,2.9,QS 2025,,,,,
U2508,2025,,,13.6,3.3,QS 2025,,,,,
U2564,2025,,,14.0,30.9,QS 2025,,,,,
U2633,2025,,,2.7,2.0,QS 2025,,,,,
U2640,2025,,,13.5,6.7,QS 2025,,,,,
U2656,2025,,,11.0,16.9,QS 2025,,,,,
U2661,2025,,,12.4,3.0,QS 2025,,,,,
U2695,2025,,,7.9,6.1,QS 2025,,,,,
U2698,2025,,,15.2,19.5,QS 2025,,,,,
U2859,2025,,,13.2,3.0,QS 2025,,,,,
U3041,2025,,,18.3,9.4,QS 2025,,,,,
U3068,2025,,,21.8,6.1,QS 2025,,,,,
U3104,2025,,,8.6,2.4,QS 2025,,,,,
U3162,2025,,,7.1,5.8,QS 2025,,,,,
U3246,2025,,,5.0,2.3,QS 2025,,,,,
U3411,2025,,,6.9,2.5,QS 2025,,,,,
U0032,2025,,,9.6,13.9,QS 2025,,,,,
U0095,2025,,,5.8,14.6,QS 2025,,,,,
U0147,2025,,,9.9,15.7,QS 2025,,,,,
U0380,2025,,,5.1,5.4,QS 2025,,,,,
U0406,2025,,,9.3,4.7,QS 2025,,,,,
U0415,2025,,,8.8,7.8,QS 2025,,,,,
U0426,2025,,,1.3,1.9,QS 2025,,,,,
